relationship_id,source_entity_id,target_entity_id,relationship_type,ground_truth_status
REL_000383,PERSON_0185,PERSON_0625,CALLED,UNKNOWN
REL_000384,PERSON_0408,PERSON_0883,CALLED,UNKNOWN
REL_000385,PERSON_0044,PERSON_0678,CALLED,WEAK
REL_000386,PERSON_0092,PERSON_0220,CALLED,LIKELY
REL_000387,PERSON_0788,PERSON_1373,CALLED,LIKELY
REL_000388,PERSON_1325,PERSON_1407,CALLED,UNKNOWN
REL_000389,PERSON_0615,PERSON_1139,CALLED,UNKNOWN
REL_000390,PERSON_0861,PERSON_1155,CALLED,UNKNOWN
REL_000391,PERSON_0206,PERSON_0543,CALLED,LIKELY
REL_000392,PERSON_1049,PERSON_1164,CALLED,WEAK
REL_000393,PERSON_1161,PERSON_1249,CALLED,UNKNOWN
REL_000394,PERSON_0293,PERSON_0913,CALLED,WEAK
REL_000395,PERSON_0726,PERSON_1081,CALLED,UNKNOWN
REL_000396,PERSON_0175,PERSON_0878,CALLED,UNKNOWN
REL_000397,PERSON_0196,PERSON_1113,CALLED,LIKELY
REL_000398,PERSON_0707,PERSON_1009,CALLED,WEAK
REL_000399,PERSON_1160,PERSON_1320,CALLED,LIKELY
REL_000400,PERSON_0741,PERSON_1377,CALLED,WEAK
REL_000401,PERSON_0443,PERSON_1211,CALLED,UNKNOWN
REL_000402,PERSON_0358,PERSON_1051,CALLED,WEAK
REL_000403,PERSON_0679,PERSON_0789,CALLED,UNKNOWN
REL_000404,PERSON_0910,PERSON_1097,CALLED,UNKNOWN
REL_000405,PERSON_0709,PERSON_1149,CALLED,WEAK
REL_000406,PERSON_0706,PERSON_1082,CALLED,WEAK
REL_000407,PERSON_0233,PERSON_0526,CALLED,WEAK
REL_000408,PERSON_0224,PERSON_0234,CALLED,LIKELY
REL_000409,PERSON_0309,PERSON_1359,CALLED,WEAK
REL_000410,PERSON_0414,PERSON_1459,CALLED,WEAK
REL_000411,PERSON_0669,PERSON_1202,CALLED,WEAK
REL_000412,PERSON_0550,PERSON_0625,CALLED,UNKNOWN
REL_000413,PERSON_0220,PERSON_1088,CALLED,LIKELY
REL_000414,PERSON_0583,PERSON_1379,CALLED,WEAK
REL_000415,PERSON_0340,PERSON_0870,CALLED,LIKELY
REL_000416,PERSON_0641,PERSON_1231,CALLED,LIKELY
REL_000417,PERSON_0469,PERSON_0631,CALLED,LIKELY
REL_000418,PERSON_0175,PERSON_1161,CALLED,UNKNOWN
REL_000419,PERSON_0027,PERSON_0840,CALLED,LIKELY
REL_000420,PERSON_0004,PERSON_0474,CALLED,WEAK
REL_000421,PERSON_0048,PERSON_0145,CALLED,WEAK
REL_000422,PERSON_0325,PERSON_1334,CALLED,UNKNOWN
REL_000423,PERSON_0216,PERSON_0561,CALLED,LIKELY
REL_000424,PERSON_0841,PERSON_1219,CALLED,UNKNOWN
REL_000425,PERSON_0477,PERSON_1491,CALLED,UNKNOWN
REL_000426,PERSON_0335,PERSON_0731,CALLED,LIKELY
REL_000427,PERSON_0038,PERSON_0623,CALLED,LIKELY
REL_000428,PERSON_0568,PERSON_0894,CALLED,LIKELY
REL_000429,PERSON_0008,PERSON_0338,CALLED,UNKNOWN
REL_000430,PERSON_0004,PERSON_1201,CALLED,UNKNOWN
REL_000431,PERSON_0063,PERSON_1437,CALLED,UNKNOWN
REL_000432,PERSON_0640,PERSON_1151,CALLED,LIKELY
REL_000433,PERSON_0949,PERSON_1327,CALLED,LIKELY
REL_000434,PERSON_0681,PERSON_1047,CALLED,WEAK
REL_000435,PERSON_0418,PERSON_0873,CALLED,WEAK
REL_000436,PERSON_0258,PERSON_1392,CALLED,UNKNOWN
REL_000437,PERSON_1020,PERSON_1027,CALLED,WEAK
REL_000438,PERSON_1330,PERSON_1414,CALLED,WEAK
REL_000439,PERSON_0782,PERSON_1119,CALLED,UNKNOWN
REL_000440,PERSON_0758,PERSON_0852,CALLED,WEAK
REL_000441,PERSON_0127,PERSON_0786,CALLED,WEAK
REL_000442,PERSON_0457,PERSON_1116,CALLED,UNKNOWN
REL_000443,PERSON_0805,PERSON_0824,CALLED,WEAK
REL_000444,PERSON_1144,PERSON_1390,CALLED,WEAK
REL_000445,PERSON_0599,PERSON_1221,CALLED,UNKNOWN
REL_000446,PERSON_0346,PERSON_1363,CALLED,LIKELY
REL_000447,PERSON_0906,PERSON_1242,CALLED,UNKNOWN
REL_000448,PERSON_0858,PERSON_1377,CALLED,WEAK
REL_000449,PERSON_1177,PERSON_1398,CALLED,WEAK
REL_000450,PERSON_1121,PERSON_1194,CALLED,LIKELY
REL_000451,PERSON_0151,PERSON_0270,CALLED,UNKNOWN
REL_000452,PERSON_0355,PERSON_0643,CALLED,WEAK
REL_000453,PERSON_1129,PERSON_1203,CALLED,WEAK
REL_000454,PERSON_1347,PERSON_1368,CALLED,WEAK
REL_000455,PERSON_0010,PERSON_0720,CALLED,UNKNOWN
REL_000456,PERSON_0145,PERSON_0597,CALLED,LIKELY
REL_000457,PERSON_0028,PERSON_1141,CALLED,UNKNOWN
REL_000458,PERSON_0434,PERSON_1395,CALLED,WEAK
REL_000459,PERSON_0956,PERSON_1376,CALLED,WEAK
REL_000460,PERSON_0429,PERSON_1475,CALLED,UNKNOWN
REL_000461,PERSON_0468,PERSON_1014,CALLED,LIKELY
REL_000462,PERSON_0404,PERSON_1274,CALLED,UNKNOWN
REL_000463,PERSON_0240,PERSON_1325,CALLED,WEAK
REL_000464,PERSON_0692,PERSON_1241,CALLED,WEAK
REL_000465,PERSON_0458,PERSON_0558,CALLED,LIKELY
REL_000466,PERSON_0202,PERSON_1415,CALLED,LIKELY
REL_000467,PERSON_0611,PERSON_1344,CALLED,WEAK
REL_000468,PERSON_0732,PERSON_1107,CALLED,WEAK
REL_000469,PERSON_0976,PERSON_1445,CALLED,LIKELY
REL_000470,PERSON_0330,PERSON_0996,CALLED,WEAK
REL_000471,PERSON_0727,PERSON_1193,CALLED,WEAK
REL_000472,PERSON_0202,PERSON_0599,CALLED,UNKNOWN
REL_000473,PERSON_0162,PERSON_1209,CALLED,WEAK
REL_000474,PERSON_0807,PERSON_0970,CALLED,WEAK
REL_000475,PERSON_0304,PERSON_0512,CALLED,LIKELY
REL_000476,PERSON_0309,PERSON_0617,CALLED,LIKELY
REL_000477,PERSON_0428,PERSON_1378,CALLED,UNKNOWN
REL_000478,PERSON_0713,PERSON_0714,CALLED,LIKELY
REL_000479,PERSON_0160,PERSON_0311,CALLED,LIKELY
REL_000480,PERSON_0876,PERSON_1124,CALLED,LIKELY
REL_000481,PERSON_0619,PERSON_1335,CALLED,WEAK
REL_000482,PERSON_0070,PERSON_0768,CALLED,LIKELY
REL_000483,PERSON_0380,PERSON_0893,CALLED,WEAK
REL_000484,PERSON_0372,PERSON_1141,CALLED,WEAK
REL_000485,PERSON_0199,PERSON_0743,CALLED,UNKNOWN
REL_000486,PERSON_0651,PERSON_1404,CALLED,LIKELY
REL_000487,PERSON_0297,PERSON_1134,CALLED,LIKELY
REL_000488,PERSON_0341,PERSON_0790,CALLED,UNKNOWN
REL_000489,PERSON_0509,PERSON_0972,CALLED,WEAK
REL_000490,PERSON_0976,PERSON_1116,CALLED,UNKNOWN
REL_000491,PERSON_0125,PERSON_0227,CALLED,UNKNOWN
REL_000492,PERSON_0177,PERSON_1162,CALLED,UNKNOWN
REL_000493,PERSON_0989,PERSON_1290,CALLED,WEAK
REL_000494,PERSON_0601,PERSON_1262,CALLED,WEAK
REL_000495,PERSON_0648,PERSON_0719,CALLED,UNKNOWN
REL_000496,PERSON_0146,PERSON_0873,CALLED,LIKELY
REL_000497,PERSON_0520,PERSON_0930,CALLED,WEAK
REL_000498,PERSON_1027,PERSON_1366,CALLED,WEAK
REL_000499,PERSON_0389,PERSON_0410,CALLED,LIKELY
REL_000500,PERSON_0334,PERSON_1243,CALLED,WEAK
REL_000501,PERSON_0186,PERSON_0735,CALLED,LIKELY
REL_000502,PERSON_0876,PERSON_1390,CALLED,WEAK
REL_000503,PERSON_0052,PERSON_0930,CALLED,WEAK
REL_000504,PERSON_0483,PERSON_1397,CALLED,WEAK
REL_000505,PERSON_1297,PERSON_1344,CALLED,WEAK
REL_000506,PERSON_1046,PERSON_1409,CALLED,UNKNOWN
REL_000507,PERSON_1272,PERSON_1407,CALLED,WEAK
REL_000508,PERSON_0168,PERSON_1357,CALLED,LIKELY
REL_000509,PERSON_0382,PERSON_1318,CALLED,UNKNOWN
REL_000510,PERSON_1280,PERSON_1316,CALLED,LIKELY
REL_000511,PERSON_0139,PERSON_0962,CALLED,UNKNOWN
REL_000512,PERSON_1320,PERSON_1478,CALLED,UNKNOWN
REL_000513,PERSON_0353,PERSON_0543,CALLED,WEAK
REL_000514,PERSON_0484,PERSON_1097,CALLED,LIKELY
REL_000515,PERSON_0765,PERSON_1051,CALLED,LIKELY
REL_000516,PERSON_1078,PERSON_1141,CALLED,UNKNOWN
REL_000517,PERSON_0851,PERSON_1488,CALLED,WEAK
REL_000518,PERSON_0809,PERSON_1465,CALLED,UNKNOWN
REL_000519,PERSON_0204,PERSON_0207,CALLED,WEAK
REL_000520,PERSON_0697,PERSON_0863,CALLED,UNKNOWN
REL_000521,PERSON_0314,PERSON_0983,CALLED,WEAK
REL_000522,PERSON_1045,PERSON_1216,CALLED,LIKELY
REL_000523,PERSON_1207,PERSON_1344,CALLED,UNKNOWN
REL_000524,PERSON_0863,PERSON_0941,CALLED,UNKNOWN
REL_000525,PERSON_0125,PERSON_0428,CALLED,LIKELY
REL_000526,PERSON_0371,PERSON_1098,CALLED,WEAK
REL_000527,PERSON_0018,PERSON_0072,CALLED,UNKNOWN
REL_000528,PERSON_0798,PERSON_1149,CALLED,LIKELY
REL_000529,PERSON_0608,PERSON_1499,CALLED,LIKELY
REL_000530,PERSON_0263,PERSON_1417,CALLED,WEAK
REL_000531,PERSON_0365,PERSON_1391,CALLED,UNKNOWN
REL_000532,PERSON_0977,PERSON_1500,CALLED,UNKNOWN
REL_000533,PERSON_0942,PERSON_1259,CALLED,WEAK
REL_000534,PERSON_0307,PERSON_0597,CALLED,WEAK
REL_000535,PERSON_0842,PERSON_1266,CALLED,WEAK
REL_000536,PERSON_0722,PERSON_0876,CALLED,WEAK
REL_000537,PERSON_0358,PERSON_0445,CALLED,WEAK
REL_000538,PERSON_0050,PERSON_0281,CALLED,WEAK
REL_000539,PERSON_0374,PERSON_1340,CALLED,WEAK
REL_000540,PERSON_0609,PERSON_1311,CALLED,WEAK
REL_000541,PERSON_0604,PERSON_1455,CALLED,UNKNOWN
REL_000542,PERSON_0699,PERSON_1340,CALLED,LIKELY
REL_000543,PERSON_0559,PERSON_1324,CALLED,WEAK
REL_000544,PERSON_0664,PERSON_0867,CALLED,WEAK
REL_000545,PERSON_0506,PERSON_0790,CALLED,LIKELY
REL_000546,PERSON_1207,PERSON_1355,CALLED,UNKNOWN
REL_000547,PERSON_0323,PERSON_1263,CALLED,WEAK
REL_000548,PERSON_0706,PERSON_1311,CALLED,UNKNOWN
REL_000549,PERSON_0420,PERSON_0707,CALLED,WEAK
REL_000550,PERSON_0427,PERSON_1175,CALLED,UNKNOWN
REL_000551,PERSON_1266,PERSON_1367,CALLED,LIKELY
REL_000552,PERSON_0149,PERSON_1222,CALLED,UNKNOWN
REL_000553,PERSON_0127,PERSON_0679,CALLED,LIKELY
REL_000554,PERSON_0081,PERSON_1460,CALLED,UNKNOWN
REL_000555,PERSON_0107,PERSON_1326,CALLED,WEAK
REL_000556,PERSON_1235,PERSON_1367,CALLED,LIKELY
REL_000557,PERSON_0191,PERSON_0239,CALLED,WEAK
REL_000558,PERSON_0225,PERSON_0325,CALLED,WEAK
REL_000559,PERSON_0044,PERSON_0946,CALLED,UNKNOWN
REL_000560,PERSON_0380,PERSON_1475,CALLED,WEAK
REL_000561,PERSON_1258,PERSON_1435,CALLED,WEAK
REL_000562,PERSON_0276,PERSON_0358,CALLED,WEAK
REL_000563,PERSON_1317,PERSON_1414,CALLED,WEAK
REL_000564,PERSON_0517,PERSON_1463,CALLED,WEAK
REL_000565,PERSON_0322,PERSON_0863,CALLED,WEAK
REL_000566,PERSON_0215,PERSON_0530,CALLED,LIKELY
REL_000567,PERSON_0315,PERSON_0707,CALLED,LIKELY
REL_000568,PERSON_0335,PERSON_0395,CALLED,WEAK
REL_000569,PERSON_0178,PERSON_0746,CALLED,WEAK
REL_000570,PERSON_0059,PERSON_0615,CALLED,WEAK
REL_000571,PERSON_0740,PERSON_1152,CALLED,WEAK
REL_000572,PERSON_0884,PERSON_1293,CALLED,WEAK
REL_000573,PERSON_0987,PERSON_1093,CALLED,WEAK
REL_000574,PERSON_1352,PERSON_1409,CALLED,UNKNOWN
REL_000575,PERSON_0096,PERSON_0375,CALLED,WEAK
REL_000576,PERSON_0386,PERSON_0600,CALLED,UNKNOWN
REL_000577,PERSON_0527,PERSON_0567,CALLED,WEAK
REL_000578,PERSON_0369,PERSON_1193,CALLED,WEAK
REL_000579,PERSON_0287,PERSON_1057,CALLED,LIKELY
REL_000580,PERSON_0426,PERSON_0890,CALLED,UNKNOWN
REL_000581,PERSON_0100,PERSON_0757,CALLED,WEAK
REL_000582,PERSON_0109,PERSON_0123,CALLED,LIKELY
REL_000583,PERSON_0025,PERSON_0028,CALLED,LIKELY
REL_000584,PERSON_0097,PERSON_0817,CALLED,UNKNOWN
REL_000585,PERSON_0961,PERSON_1327,CALLED,WEAK
REL_000586,PERSON_0221,PERSON_1224,CALLED,UNKNOWN
REL_000587,PERSON_0172,PERSON_0380,CALLED,UNKNOWN
REL_000588,PERSON_0379,PERSON_1143,CALLED,WEAK
REL_000589,PERSON_0011,PERSON_0175,CALLED,WEAK
REL_000590,PERSON_0246,PERSON_0688,CALLED,UNKNOWN
REL_000591,PERSON_0086,PERSON_1081,CALLED,WEAK
REL_000592,PERSON_0596,PERSON_1131,CALLED,LIKELY
REL_000593,PERSON_0902,PERSON_1408,CALLED,UNKNOWN
REL_000594,PERSON_0077,PERSON_0638,CALLED,LIKELY
REL_000595,PERSON_0393,PERSON_1392,CALLED,WEAK
REL_000596,PERSON_0001,PERSON_1359,CALLED,LIKELY
REL_000597,PERSON_0277,PERSON_1037,CALLED,WEAK
REL_000598,PERSON_0737,PERSON_1078,CALLED,WEAK
REL_000599,PERSON_0752,PERSON_1343,CALLED,UNKNOWN
REL_000600,PERSON_1028,PERSON_1205,CALLED,UNKNOWN
REL_000601,PERSON_0424,PERSON_1226,CALLED,LIKELY
REL_000602,PERSON_1198,PERSON_1311,CALLED,WEAK
REL_000603,PERSON_0402,PERSON_0573,CALLED,LIKELY
REL_000604,PERSON_0534,PERSON_0603,CALLED,WEAK
REL_000605,PERSON_0200,PERSON_1382,CALLED,UNKNOWN
REL_000606,PERSON_0049,PERSON_0373,CALLED,LIKELY
REL_000607,PERSON_0347,PERSON_1372,CALLED,WEAK
REL_000608,PERSON_0311,PERSON_0706,CALLED,LIKELY
REL_000609,PERSON_0304,PERSON_0431,CALLED,LIKELY
REL_000610,PERSON_0087,PERSON_1083,CALLED,LIKELY
REL_000611,PERSON_0773,PERSON_1222,CALLED,WEAK
REL_000612,PERSON_0299,PERSON_1001,CALLED,WEAK
REL_000613,PERSON_0322,PERSON_1018,CALLED,LIKELY
REL_000614,PERSON_0677,PERSON_1034,CALLED,WEAK
REL_000615,PERSON_0174,PERSON_1070,CALLED,WEAK
REL_000616,PERSON_0615,PERSON_1483,CALLED,WEAK
REL_000617,PERSON_0758,PERSON_0792,CALLED,WEAK
REL_000618,PERSON_0116,PERSON_1202,CALLED,WEAK
REL_000619,PERSON_0068,PERSON_0425,CALLED,LIKELY
REL_000620,PERSON_1188,PERSON_1391,CALLED,LIKELY
REL_000621,PERSON_0156,PERSON_1369,CALLED,UNKNOWN
REL_000622,PERSON_0479,PERSON_1188,CALLED,WEAK
REL_000623,PERSON_0474,PERSON_0791,CALLED,WEAK
REL_000624,PERSON_0943,PERSON_1460,CALLED,WEAK
REL_000625,PERSON_0342,PERSON_1211,CALLED,LIKELY
REL_000626,PERSON_0432,PERSON_1484,CALLED,WEAK
REL_000627,PERSON_0166,PERSON_1142,CALLED,UNKNOWN
REL_000628,PERSON_1065,PERSON_1180,CALLED,WEAK
REL_000629,PERSON_1031,PERSON_1180,CALLED,WEAK
REL_000630,PERSON_0145,PERSON_0320,CALLED,UNKNOWN
REL_000631,PERSON_0968,PERSON_1143,CALLED,LIKELY
REL_000632,PERSON_0105,PERSON_1269,CALLED,WEAK
REL_000633,PERSON_0648,PERSON_1201,CALLED,WEAK
REL_000634,PERSON_0226,PERSON_0858,CALLED,LIKELY
REL_000635,PERSON_0125,PERSON_1229,CALLED,WEAK
REL_000636,PERSON_0387,PERSON_1234,CALLED,WEAK
REL_000637,PERSON_0679,PERSON_1409,CALLED,WEAK
REL_000638,PERSON_0080,PERSON_1434,CALLED,UNKNOWN
REL_000639,PERSON_0052,PERSON_0541,CALLED,UNKNOWN
REL_000640,PERSON_0644,PERSON_1272,CALLED,LIKELY
REL_000641,PERSON_0270,PERSON_0725,CALLED,UNKNOWN
REL_000642,PERSON_0258,PERSON_0994,CALLED,LIKELY
REL_000643,PERSON_0336,PERSON_0932,CALLED,UNKNOWN
REL_000644,PERSON_0483,PERSON_0874,CALLED,WEAK
REL_000645,PERSON_1359,PERSON_1462,CALLED,WEAK
REL_000646,PERSON_0189,PERSON_0766,CALLED,WEAK
REL_000647,PERSON_0560,PERSON_1097,CALLED,WEAK
REL_000648,PERSON_0013,PERSON_0632,CALLED,UNKNOWN
REL_000649,PERSON_0219,PERSON_0856,CALLED,WEAK
REL_000650,PERSON_0042,PERSON_0850,CALLED,UNKNOWN
REL_000651,PERSON_0994,PERSON_1303,CALLED,WEAK
REL_000652,PERSON_0437,PERSON_1046,CALLED,LIKELY
REL_000653,PERSON_0174,PERSON_0981,CALLED,UNKNOWN
REL_000654,PERSON_0328,PERSON_0798,CALLED,WEAK
REL_000655,PERSON_0503,PERSON_1110,CALLED,UNKNOWN
REL_000656,PERSON_0072,PERSON_0162,CALLED,LIKELY
REL_000657,PERSON_0284,PERSON_0959,CALLED,WEAK
REL_000658,PERSON_0703,PERSON_1358,CALLED,LIKELY
REL_000659,PERSON_0443,PERSON_1180,CALLED,UNKNOWN
REL_000660,PERSON_0435,PERSON_1383,CALLED,LIKELY
REL_000661,PERSON_0288,PERSON_0568,CALLED,UNKNOWN
REL_000662,PERSON_0453,PERSON_0613,CALLED,UNKNOWN
REL_000663,PERSON_0311,PERSON_0408,CALLED,WEAK
REL_000664,PERSON_0695,PERSON_1254,CALLED,LIKELY
REL_000665,PERSON_0072,PERSON_0683,CALLED,UNKNOWN
REL_000666,PERSON_0225,PERSON_0851,CALLED,WEAK
REL_000667,PERSON_0274,PERSON_1260,CALLED,UNKNOWN
REL_000668,PERSON_1284,PERSON_1434,CALLED,WEAK
REL_000669,PERSON_0068,PERSON_0573,CALLED,WEAK
REL_000670,PERSON_0320,PERSON_0447,CALLED,LIKELY
REL_000671,PERSON_0512,PERSON_1048,CALLED,WEAK
REL_000672,PERSON_0707,PERSON_1062,CALLED,WEAK
REL_000673,PERSON_0669,PERSON_1076,CALLED,WEAK
REL_000674,PERSON_0551,PERSON_1260,CALLED,LIKELY
REL_000675,PERSON_0346,PERSON_0499,CALLED,UNKNOWN
REL_000676,PERSON_0085,PERSON_0940,CALLED,LIKELY
REL_000677,PERSON_0555,PERSON_0729,CALLED,WEAK
REL_000678,PERSON_0510,PERSON_1349,CALLED,LIKELY
REL_000679,PERSON_0109,PERSON_1276,CALLED,UNKNOWN
REL_000680,PERSON_1089,PERSON_1093,CALLED,LIKELY
REL_000681,PERSON_0053,PERSON_1177,CALLED,WEAK
REL_000682,PERSON_0208,PERSON_1473,CALLED,UNKNOWN
REL_000683,PERSON_0963,PERSON_1140,CALLED,WEAK
REL_000684,PERSON_0036,PERSON_0790,CALLED,WEAK
REL_000685,PERSON_0047,PERSON_1291,CALLED,LIKELY
REL_000686,PERSON_0256,PERSON_0888,CALLED,UNKNOWN
REL_000687,PERSON_0738,PERSON_1415,CALLED,WEAK
REL_000688,PERSON_0033,PERSON_0444,CALLED,UNKNOWN
REL_000689,PERSON_0231,PERSON_0873,CALLED,WEAK
REL_000690,PERSON_0940,PERSON_1290,CALLED,UNKNOWN
REL_000691,PERSON_1259,PERSON_1468,CALLED,WEAK
REL_000692,PERSON_0572,PERSON_1134,CALLED,LIKELY
REL_000693,PERSON_0054,PERSON_0347,CALLED,LIKELY
REL_000694,PERSON_0628,PERSON_0863,CALLED,UNKNOWN
REL_000695,PERSON_0746,PERSON_0941,CALLED,WEAK
REL_000696,PERSON_0420,PERSON_1438,CALLED,WEAK
REL_000697,PERSON_0354,PERSON_1355,CALLED,LIKELY
REL_000698,PERSON_0878,PERSON_1410,CALLED,WEAK
REL_000699,PERSON_0124,PERSON_1198,CALLED,WEAK
REL_000700,PERSON_0753,PERSON_0973,CALLED,WEAK
REL_000701,PERSON_0919,PERSON_1451,CALLED,LIKELY
REL_000702,PERSON_0125,PERSON_1106,CALLED,WEAK
REL_000703,PERSON_0721,PERSON_0782,CALLED,WEAK
REL_000704,PERSON_0176,PERSON_1318,CALLED,LIKELY
REL_000705,PERSON_0270,PERSON_1055,CALLED,LIKELY
REL_000706,PERSON_0287,PERSON_1412,CALLED,WEAK
REL_000707,PERSON_0620,PERSON_0672,CALLED,WEAK
REL_000708,PERSON_1335,PERSON_1476,CALLED,WEAK
REL_000709,PERSON_1006,PERSON_1495,CALLED,WEAK
REL_000710,PERSON_0340,PERSON_1232,CALLED,WEAK
REL_000711,PERSON_0847,PERSON_1438,CALLED,UNKNOWN
REL_000712,PERSON_0303,PERSON_0872,CALLED,WEAK
REL_000713,PERSON_0661,PERSON_1146,CALLED,UNKNOWN
REL_000714,PERSON_0050,PERSON_1058,CALLED,WEAK
REL_000715,PERSON_0320,PERSON_0869,CALLED,UNKNOWN
REL_000716,PERSON_0004,PERSON_0822,CALLED,LIKELY
REL_000717,PERSON_0621,PERSON_1094,CALLED,WEAK
REL_000718,PERSON_0442,PERSON_0466,CALLED,LIKELY
REL_000719,PERSON_0253,PERSON_0964,CALLED,UNKNOWN
REL_000720,PERSON_0100,PERSON_0914,CALLED,LIKELY
REL_000721,PERSON_0313,PERSON_0995,CALLED,UNKNOWN
REL_000722,PERSON_0246,PERSON_0322,CALLED,WEAK
REL_000723,PERSON_0844,PERSON_1141,CALLED,UNKNOWN
REL_000724,PERSON_1388,PERSON_1450,CALLED,LIKELY
REL_000725,PERSON_0561,PERSON_1343,CALLED,UNKNOWN
REL_000726,PERSON_0265,PERSON_0968,CALLED,LIKELY
REL_000727,PERSON_0251,PERSON_0886,CALLED,WEAK
REL_000728,PERSON_0679,PERSON_0809,CALLED,LIKELY
REL_000729,PERSON_1204,PERSON_1336,CALLED,WEAK
REL_000730,PERSON_0012,PERSON_1180,CALLED,UNKNOWN
REL_000731,PERSON_0735,PERSON_1272,CALLED,UNKNOWN
REL_000732,PERSON_0124,PERSON_1214,CALLED,LIKELY
REL_000733,PERSON_0138,PERSON_0631,CALLED,WEAK
REL_000734,PERSON_0247,PERSON_0672,CALLED,WEAK
REL_000735,PERSON_0519,PERSON_1063,CALLED,UNKNOWN
REL_000736,PERSON_0234,PERSON_0753,CALLED,WEAK
REL_000737,PERSON_0043,PERSON_0961,CALLED,WEAK
REL_000738,PERSON_0747,PERSON_1414,CALLED,WEAK
REL_000739,PERSON_0485,PERSON_0730,CALLED,LIKELY
REL_000740,PERSON_0223,PERSON_0760,CALLED,UNKNOWN
REL_000741,PERSON_0338,PERSON_1409,CALLED,WEAK
REL_000742,PERSON_1126,PERSON_1130,CALLED,LIKELY
REL_000743,PERSON_0306,PERSON_0519,CALLED,UNKNOWN
REL_000744,PERSON_0339,PERSON_0437,CALLED,LIKELY
REL_000745,PERSON_0036,PERSON_0891,CALLED,LIKELY
REL_000746,PERSON_0048,PERSON_1080,CALLED,WEAK
REL_000747,PERSON_0326,PERSON_0899,CALLED,WEAK
REL_000748,PERSON_0390,PERSON_0621,CALLED,WEAK
REL_000749,PERSON_0769,PERSON_1120,CALLED,LIKELY
REL_000750,PERSON_0732,PERSON_0944,CALLED,LIKELY
REL_000751,PERSON_0043,PERSON_0515,CALLED,WEAK
REL_000752,PERSON_0889,PERSON_1161,CALLED,UNKNOWN
REL_000753,PERSON_0561,PERSON_0958,CALLED,WEAK
REL_000754,PERSON_1219,PERSON_1277,CALLED,WEAK
REL_000755,PERSON_0014,PERSON_1002,CALLED,WEAK
REL_000756,PERSON_0179,PERSON_0638,CALLED,UNKNOWN
REL_000757,PERSON_1177,PERSON_1263,CALLED,UNKNOWN
REL_000758,PERSON_0823,PERSON_1154,CALLED,WEAK
REL_000759,PERSON_0182,PERSON_1081,CALLED,UNKNOWN
REL_000760,PERSON_0102,PERSON_0881,CALLED,UNKNOWN
REL_000761,PERSON_0684,PERSON_1154,CALLED,LIKELY
REL_000762,PERSON_0199,PERSON_0750,CALLED,WEAK
REL_000763,PERSON_0856,PERSON_1085,CALLED,UNKNOWN
REL_000764,PERSON_0178,PERSON_1421,CALLED,WEAK
REL_000765,PERSON_0939,PERSON_1418,CALLED,UNKNOWN
REL_000766,PERSON_0165,PERSON_0866,CALLED,WEAK
REL_000767,PERSON_0595,PERSON_1415,CALLED,UNKNOWN
REL_000768,PERSON_0929,PERSON_1386,CALLED,LIKELY
REL_000769,PERSON_0523,PERSON_1188,CALLED,LIKELY
REL_000770,PERSON_0456,PERSON_0594,CALLED,LIKELY
REL_000771,PERSON_0190,PERSON_0440,CALLED,LIKELY
REL_000772,PERSON_0543,PERSON_1048,CALLED,WEAK
REL_000773,PERSON_1288,PERSON_1439,CALLED,WEAK
REL_000774,PERSON_0407,PERSON_0562,CALLED,LIKELY
REL_000775,PERSON_0005,PERSON_0426,CALLED,UNKNOWN
REL_000776,PERSON_0874,PERSON_1234,CALLED,LIKELY
REL_000777,PERSON_0750,PERSON_0815,CALLED,WEAK
REL_000778,PERSON_0741,PERSON_1384,CALLED,UNKNOWN
REL_000779,PERSON_0649,PERSON_0691,CALLED,LIKELY
REL_000780,PERSON_1110,PERSON_1111,CALLED,WEAK
REL_000781,PERSON_0588,PERSON_0749,CALLED,WEAK
REL_000782,PERSON_0139,PERSON_1373,CALLED,WEAK
REL_000783,PERSON_0700,PERSON_0841,CALLED,UNKNOWN
REL_000784,PERSON_0363,PERSON_0594,CALLED,LIKELY
REL_000785,PERSON_0694,PERSON_1296,CALLED,WEAK
REL_000786,PERSON_0343,PERSON_0646,CALLED,WEAK
REL_000787,PERSON_0868,PERSON_0943,CALLED,UNKNOWN
REL_000788,PERSON_0104,PERSON_0869,CALLED,WEAK
REL_000789,PERSON_0439,PERSON_0599,CALLED,UNKNOWN
REL_000790,PERSON_1267,PERSON_1353,CALLED,WEAK
REL_000791,PERSON_0463,PERSON_0476,CALLED,WEAK
REL_000792,PERSON_0565,PERSON_1107,CALLED,WEAK
REL_000793,PERSON_0753,PERSON_1433,CALLED,LIKELY
REL_000794,PERSON_0045,PERSON_1370,CALLED,UNKNOWN
REL_000795,PERSON_0292,PERSON_0820,CALLED,WEAK
REL_000796,PERSON_0432,PERSON_1217,CALLED,LIKELY
REL_000797,PERSON_0178,PERSON_1175,CALLED,UNKNOWN
REL_000798,PERSON_0623,PERSON_0626,CALLED,UNKNOWN
REL_000799,PERSON_0164,PERSON_0933,CALLED,WEAK
REL_000800,PERSON_0008,PERSON_0424,CALLED,UNKNOWN
REL_000801,PERSON_0134,PERSON_1095,CALLED,LIKELY
REL_000802,PERSON_0070,PERSON_0723,CALLED,WEAK
REL_000803,PERSON_0229,PERSON_0514,CALLED,WEAK
