source_id,source_type,target_id,target_type,edge_type,timestamp,weight,confidence,source_record_id
PERSON_0679,PERSON,PERSON_1004,PERSON,CALLED,2025-05-31 04:14:41,0.05,0.69,CDR_AGG_PERSON_0679_PERSON_1004
PERSON_0989,PERSON,PERSON_1065,PERSON,CALLED,2026-03-05 10:51:21,0.1,0.4,CDR_AGG_PERSON_0989_PERSON_1065
PERSON_0186,PERSON,PERSON_1328,PERSON,CALLED,2025-01-08 03:17:56,0.05,0.41,CDR_AGG_PERSON_0186_PERSON_1328
PERSON_0546,PERSON,PERSON_0905,PERSON,CALLED,2026-05-11 13:59:46,0.1,0.59,CDR_AGG_PERSON_0546_PERSON_0905
PERSON_0023,PERSON,PERSON_0604,PERSON,CALLED,2024-08-31 08:46:16,0.05,0.4,CDR_AGG_PERSON_0023_PERSON_0604
PERSON_0117,PERSON,PERSON_0673,PERSON,CALLED,2024-05-29 12:10:27,0.05,0.43,CDR_AGG_PERSON_0117_PERSON_0673
PERSON_0340,PERSON,PERSON_1390,PERSON,CALLED,2025-07-25 09:52:45,0.05,0.67,CDR_AGG_PERSON_0340_PERSON_1390
PERSON_1383,PERSON,PERSON_1438,PERSON,CALLED,2024-09-22 15:45:14,0.05,0.5,CDR_AGG_PERSON_1383_PERSON_1438
PERSON_0727,PERSON,PERSON_1017,PERSON,CALLED,2024-08-31 11:56:52,0.1,0.63,CDR_AGG_PERSON_0727_PERSON_1017
PERSON_0386,PERSON,PERSON_1438,PERSON,CALLED,2024-10-08 16:30:07,0.05,0.62,CDR_AGG_PERSON_0386_PERSON_1438
PERSON_0809,PERSON,PERSON_0958,PERSON,CALLED,2025-12-14 20:04:45,0.05,0.53,CDR_AGG_PERSON_0809_PERSON_0958
PERSON_0041,PERSON,PERSON_1210,PERSON,CALLED,2024-05-26 18:18:58,0.05,0.47,CDR_AGG_PERSON_0041_PERSON_1210
PERSON_0625,PERSON,PERSON_0902,PERSON,CALLED,2024-01-30 20:35:47,0.05,0.81,CDR_AGG_PERSON_0625_PERSON_0902
PERSON_0152,PERSON,PERSON_0538,PERSON,CALLED,2025-10-06 15:23:02,0.05,0.52,CDR_AGG_PERSON_0152_PERSON_0538
PERSON_0093,PERSON,PERSON_0839,PERSON,CALLED,2026-02-16 01:51:49,0.05,0.67,CDR_AGG_PERSON_0093_PERSON_0839
PERSON_0101,PERSON,PERSON_0372,PERSON,CALLED,2025-09-16 13:01:23,0.05,0.73,CDR_AGG_PERSON_0101_PERSON_0372
PERSON_0771,PERSON,PERSON_1255,PERSON,CALLED,2024-01-20 00:19:30,0.05,0.65,CDR_AGG_PERSON_0771_PERSON_1255
PERSON_0464,PERSON,PERSON_0688,PERSON,CALLED,2025-05-28 11:30:31,0.05,0.64,CDR_AGG_PERSON_0464_PERSON_0688
PERSON_0731,PERSON,PERSON_1074,PERSON,CALLED,2024-02-13 23:08:33,0.05,0.62,CDR_AGG_PERSON_0731_PERSON_1074
PERSON_0344,PERSON,PERSON_0449,PERSON,CALLED,2026-04-04 04:20:10,0.05,0.7,CDR_AGG_PERSON_0344_PERSON_0449
PERSON_0697,PERSON,PERSON_0994,PERSON,CALLED,2025-02-12 12:38:06,0.05,0.69,CDR_AGG_PERSON_0697_PERSON_0994
PERSON_0003,PERSON,PERSON_0962,PERSON,CALLED,2026-04-25 00:54:04,0.05,0.5,CDR_AGG_PERSON_0003_PERSON_0962
PERSON_0598,PERSON,PERSON_1140,PERSON,CALLED,2025-03-10 13:34:21,0.05,0.7,CDR_AGG_PERSON_0598_PERSON_1140
PERSON_0049,PERSON,PERSON_0512,PERSON,CALLED,2026-03-28 15:36:06,0.05,0.49,CDR_AGG_PERSON_0049_PERSON_0512
PERSON_0241,PERSON,PERSON_0846,PERSON,CALLED,2025-06-24 03:49:47,0.05,0.6,CDR_AGG_PERSON_0241_PERSON_0846
PERSON_0313,PERSON,PERSON_1355,PERSON,CALLED,2026-01-26 06:18:02,0.05,0.78,CDR_AGG_PERSON_0313_PERSON_1355
PERSON_0706,PERSON,PERSON_0727,PERSON,CALLED,2025-06-11 06:10:03,0.05,0.84,CDR_AGG_PERSON_0706_PERSON_0727
PERSON_1360,PERSON,PERSON_1407,PERSON,CALLED,2025-08-02 15:39:15,0.05,0.42,CDR_AGG_PERSON_1360_PERSON_1407
PERSON_0517,PERSON,PERSON_0938,PERSON,CALLED,2024-04-10 17:41:54,0.05,0.59,CDR_AGG_PERSON_0517_PERSON_0938
PERSON_0519,PERSON,PERSON_0920,PERSON,CALLED,2026-06-01 14:04:10,0.05,0.57,CDR_AGG_PERSON_0519_PERSON_0920
PERSON_1294,PERSON,PERSON_1482,PERSON,CALLED,2024-08-13 09:25:24,0.05,0.79,CDR_AGG_PERSON_1294_PERSON_1482
PERSON_0351,PERSON,PERSON_0365,PERSON,CALLED,2025-02-22 04:24:45,0.05,0.47,CDR_AGG_PERSON_0351_PERSON_0365
PERSON_0673,PERSON,PERSON_1026,PERSON,CALLED,2024-06-06 06:27:51,0.05,0.72,CDR_AGG_PERSON_0673_PERSON_1026
PERSON_1367,PERSON,PERSON_1413,PERSON,CALLED,2024-11-22 11:18:28,0.05,0.52,CDR_AGG_PERSON_1367_PERSON_1413
PERSON_0094,PERSON,PERSON_0538,PERSON,CALLED,2025-01-28 15:25:29,0.05,0.49,CDR_AGG_PERSON_0094_PERSON_0538
PERSON_0214,PERSON,PERSON_1221,PERSON,CALLED,2026-03-28 18:20:26,0.05,0.77,CDR_AGG_PERSON_0214_PERSON_1221
PERSON_0050,PERSON,PERSON_1336,PERSON,CALLED,2025-10-30 06:31:33,0.05,0.8,CDR_AGG_PERSON_0050_PERSON_1336
PERSON_0713,PERSON,PERSON_0812,PERSON,CALLED,2025-10-27 23:35:28,0.05,0.75,CDR_AGG_PERSON_0713_PERSON_0812
PERSON_0588,PERSON,PERSON_1445,PERSON,CALLED,2024-12-11 05:41:25,0.05,0.7,CDR_AGG_PERSON_0588_PERSON_1445
PERSON_0032,PERSON,PERSON_0595,PERSON,CALLED,2024-07-13 20:20:28,0.05,0.52,CDR_AGG_PERSON_0032_PERSON_0595
PERSON_0185,PERSON,PERSON_1390,PERSON,CALLED,2026-03-11 19:07:57,0.05,0.62,CDR_AGG_PERSON_0185_PERSON_1390
PERSON_0072,PERSON,PERSON_0437,PERSON,CALLED,2025-05-16 23:17:06,0.05,0.7,CDR_AGG_PERSON_0072_PERSON_0437
PERSON_0502,PERSON,PERSON_1166,PERSON,CALLED,2025-11-15 01:26:30,0.05,0.49,CDR_AGG_PERSON_0502_PERSON_1166
PERSON_0138,PERSON,PERSON_0445,PERSON,CALLED,2024-06-24 18:40:49,0.05,0.5,CDR_AGG_PERSON_0138_PERSON_0445
PERSON_1110,PERSON,PERSON_1122,PERSON,CALLED,2025-05-03 11:02:57,0.05,0.83,CDR_AGG_PERSON_1110_PERSON_1122
PERSON_0174,PERSON,PERSON_1266,PERSON,CALLED,2024-03-12 22:04:58,0.05,0.7,CDR_AGG_PERSON_0174_PERSON_1266
PERSON_1014,PERSON,PERSON_1386,PERSON,CALLED,2025-09-21 14:24:36,0.05,0.5,CDR_AGG_PERSON_1014_PERSON_1386
PERSON_0535,PERSON,PERSON_0630,PERSON,CALLED,2024-04-23 18:13:56,0.05,0.67,CDR_AGG_PERSON_0535_PERSON_0630
PERSON_0076,PERSON,PERSON_0759,PERSON,CALLED,2025-08-14 12:49:57,0.05,0.51,CDR_AGG_PERSON_0076_PERSON_0759
PERSON_0817,PERSON,PERSON_1216,PERSON,CALLED,2025-03-27 05:22:24,0.05,0.45,CDR_AGG_PERSON_0817_PERSON_1216
PERSON_0271,PERSON,PERSON_1432,PERSON,CALLED,2024-04-04 08:12:00,0.05,0.81,CDR_AGG_PERSON_0271_PERSON_1432
PERSON_0068,PERSON,PERSON_0185,PERSON,CALLED,2026-06-02 14:42:57,0.05,0.68,CDR_AGG_PERSON_0068_PERSON_0185
PERSON_0199,PERSON,PERSON_0889,PERSON,CALLED,2024-10-30 03:14:39,0.05,0.45,CDR_AGG_PERSON_0199_PERSON_0889
PERSON_0922,PERSON,PERSON_1085,PERSON,CALLED,2025-01-23 18:18:20,0.05,0.62,CDR_AGG_PERSON_0922_PERSON_1085
PERSON_0565,PERSON,PERSON_0827,PERSON,CALLED,2026-04-03 07:39:18,0.05,0.83,CDR_AGG_PERSON_0565_PERSON_0827
PERSON_0514,PERSON,PERSON_1403,PERSON,CALLED,2025-06-13 05:35:21,0.05,0.5,CDR_AGG_PERSON_0514_PERSON_1403
PERSON_0800,PERSON,PERSON_1140,PERSON,CALLED,2025-02-15 12:25:49,0.05,0.41,CDR_AGG_PERSON_0800_PERSON_1140
PERSON_0460,PERSON,PERSON_1068,PERSON,CALLED,2024-05-02 18:42:38,0.05,0.61,CDR_AGG_PERSON_0460_PERSON_1068
PERSON_0193,PERSON,PERSON_0582,PERSON,CALLED,2026-04-17 18:10:06,0.05,0.66,CDR_AGG_PERSON_0193_PERSON_0582
PERSON_0887,PERSON,PERSON_1315,PERSON,CALLED,2025-03-10 09:16:27,0.05,0.47,CDR_AGG_PERSON_0887_PERSON_1315
PERSON_0216,PERSON,PERSON_1047,PERSON,CALLED,2025-06-29 21:13:45,0.05,0.52,CDR_AGG_PERSON_0216_PERSON_1047
PERSON_0127,PERSON,PERSON_1179,PERSON,CALLED,2025-06-09 11:13:55,0.05,0.79,CDR_AGG_PERSON_0127_PERSON_1179
PERSON_0049,PERSON,PERSON_0198,PERSON,CALLED,2026-06-03 02:29:21,0.05,0.62,CDR_AGG_PERSON_0049_PERSON_0198
PERSON_0415,PERSON,PERSON_0593,PERSON,CALLED,2025-08-14 04:27:54,0.05,0.41,CDR_AGG_PERSON_0415_PERSON_0593
PERSON_0520,PERSON,PERSON_1369,PERSON,CALLED,2024-09-24 01:43:32,0.05,0.42,CDR_AGG_PERSON_0520_PERSON_1369
PERSON_0790,PERSON,PERSON_0839,PERSON,CALLED,2025-05-07 22:58:52,0.05,0.84,CDR_AGG_PERSON_0790_PERSON_0839
PERSON_0076,PERSON,PERSON_0706,PERSON,CALLED,2026-05-23 19:32:50,0.05,0.48,CDR_AGG_PERSON_0076_PERSON_0706
PERSON_0343,PERSON,PERSON_0731,PERSON,CALLED,2025-12-23 03:50:19,0.05,0.62,CDR_AGG_PERSON_0343_PERSON_0731
PERSON_0475,PERSON,PERSON_0839,PERSON,CALLED,2025-02-26 15:23:36,0.05,0.68,CDR_AGG_PERSON_0475_PERSON_0839
PERSON_0831,PERSON,PERSON_1101,PERSON,CALLED,2024-12-12 12:59:54,0.05,0.45,CDR_AGG_PERSON_0831_PERSON_1101
PERSON_0099,PERSON,PERSON_0246,PERSON,CALLED,2026-06-19 21:05:27,0.05,0.5,CDR_AGG_PERSON_0099_PERSON_0246
PERSON_0118,PERSON,PERSON_1090,PERSON,CALLED,2026-01-27 01:51:22,0.05,0.82,CDR_AGG_PERSON_0118_PERSON_1090
PERSON_0611,PERSON,PERSON_1425,PERSON,CALLED,2025-06-24 06:45:56,0.05,0.8,CDR_AGG_PERSON_0611_PERSON_1425
PERSON_0456,PERSON,PERSON_1166,PERSON,CALLED,2025-04-23 16:45:28,0.05,0.48,CDR_AGG_PERSON_0456_PERSON_1166
PERSON_0280,PERSON,PERSON_1323,PERSON,CALLED,2025-06-28 03:50:54,0.05,0.8,CDR_AGG_PERSON_0280_PERSON_1323
PERSON_1029,PERSON,PERSON_1243,PERSON,CALLED,2024-09-25 00:11:01,0.05,0.75,CDR_AGG_PERSON_1029_PERSON_1243
PERSON_1126,PERSON,PERSON_1335,PERSON,CALLED,2024-11-28 13:28:50,0.05,0.74,CDR_AGG_PERSON_1126_PERSON_1335
PERSON_0898,PERSON,PERSON_1095,PERSON,CALLED,2025-07-20 13:53:33,0.05,0.7,CDR_AGG_PERSON_0898_PERSON_1095
PERSON_0741,PERSON,PERSON_0817,PERSON,CALLED,2024-02-26 09:19:38,0.05,0.41,CDR_AGG_PERSON_0741_PERSON_0817
PERSON_0385,PERSON,PERSON_1005,PERSON,CALLED,2024-08-09 09:10:19,0.05,0.73,CDR_AGG_PERSON_0385_PERSON_1005
PERSON_0954,PERSON,PERSON_1316,PERSON,CALLED,2026-06-17 09:48:16,0.05,0.41,CDR_AGG_PERSON_0954_PERSON_1316
PERSON_0339,PERSON,PERSON_0538,PERSON,CALLED,2025-05-02 00:20:39,0.05,0.54,CDR_AGG_PERSON_0339_PERSON_0538
PERSON_0173,PERSON,PERSON_0767,PERSON,CALLED,2025-12-29 04:48:55,0.05,0.7,CDR_AGG_PERSON_0173_PERSON_0767
PERSON_0410,PERSON,PERSON_0759,PERSON,CALLED,2025-07-14 00:34:42,0.05,0.74,CDR_AGG_PERSON_0410_PERSON_0759
PERSON_1171,PERSON,PERSON_1291,PERSON,CALLED,2026-04-14 15:36:07,0.05,0.59,CDR_AGG_PERSON_1171_PERSON_1291
PERSON_0438,PERSON,PERSON_1256,PERSON,CALLED,2024-11-09 03:27:40,0.05,0.76,CDR_AGG_PERSON_0438_PERSON_1256
PERSON_0443,PERSON,PERSON_1097,PERSON,CALLED,2024-04-13 13:50:42,0.05,0.53,CDR_AGG_PERSON_0443_PERSON_1097
PERSON_1127,PERSON,PERSON_1474,PERSON,CALLED,2025-02-28 19:05:48,0.05,0.8,CDR_AGG_PERSON_1127_PERSON_1474
PERSON_1097,PERSON,PERSON_1476,PERSON,CALLED,2025-01-12 06:08:30,0.05,0.83,CDR_AGG_PERSON_1097_PERSON_1476
PERSON_0490,PERSON,PERSON_1284,PERSON,CALLED,2025-09-17 08:56:14,0.05,0.73,CDR_AGG_PERSON_0490_PERSON_1284
PERSON_0060,PERSON,PERSON_0173,PERSON,CALLED,2026-03-20 06:11:53,0.05,0.44,CDR_AGG_PERSON_0060_PERSON_0173
PERSON_0764,PERSON,PERSON_0821,PERSON,CALLED,2026-06-15 01:17:55,0.05,0.7,CDR_AGG_PERSON_0764_PERSON_0821
PERSON_0311,PERSON,PERSON_1388,PERSON,CALLED,2025-09-02 19:00:36,0.05,0.45,CDR_AGG_PERSON_0311_PERSON_1388
PERSON_0267,PERSON,PERSON_0742,PERSON,CALLED,2024-02-03 23:30:23,0.05,0.67,CDR_AGG_PERSON_0267_PERSON_0742
PERSON_0938,PERSON,PERSON_1274,PERSON,CALLED,2025-04-24 16:02:25,0.05,0.53,CDR_AGG_PERSON_0938_PERSON_1274
PERSON_0453,PERSON,PERSON_1051,PERSON,CALLED,2026-01-11 10:10:22,0.05,0.78,CDR_AGG_PERSON_0453_PERSON_1051
PERSON_0103,PERSON,PERSON_0724,PERSON,CALLED,2025-08-23 20:49:16,0.05,0.76,CDR_AGG_PERSON_0103_PERSON_0724
PERSON_0561,PERSON,PERSON_1031,PERSON,CALLED,2025-05-15 23:56:29,0.05,0.46,CDR_AGG_PERSON_0561_PERSON_1031
PERSON_0279,PERSON,PERSON_0753,PERSON,CALLED,2025-05-24 12:16:02,0.05,0.57,CDR_AGG_PERSON_0279_PERSON_0753
PERSON_0878,PERSON,PERSON_1236,PERSON,CALLED,2024-09-26 05:51:38,0.05,0.64,CDR_AGG_PERSON_0878_PERSON_1236
PERSON_0235,PERSON,PERSON_0357,PERSON,CALLED,2025-07-28 06:25:06,0.05,0.64,CDR_AGG_PERSON_0235_PERSON_0357
PERSON_0709,PERSON,PERSON_0931,PERSON,CALLED,2026-06-05 20:59:11,0.05,0.83,CDR_AGG_PERSON_0709_PERSON_0931
PERSON_0206,PERSON,PERSON_0455,PERSON,CALLED,2025-12-23 03:27:47,0.05,0.41,CDR_AGG_PERSON_0206_PERSON_0455
PERSON_0199,PERSON,PERSON_0305,PERSON,CALLED,2025-07-25 10:24:40,0.05,0.51,CDR_AGG_PERSON_0199_PERSON_0305
PERSON_0203,PERSON,PERSON_0257,PERSON,CALLED,2025-08-10 13:33:35,0.05,0.69,CDR_AGG_PERSON_0203_PERSON_0257
PERSON_0528,PERSON,PERSON_1340,PERSON,CALLED,2026-06-28 07:29:35,0.05,0.78,CDR_AGG_PERSON_0528_PERSON_1340
PERSON_1068,PERSON,PERSON_1396,PERSON,CALLED,2024-01-11 07:33:19,0.05,0.82,CDR_AGG_PERSON_1068_PERSON_1396
PERSON_0314,PERSON,PERSON_1202,PERSON,CALLED,2025-07-11 11:43:42,0.05,0.42,CDR_AGG_PERSON_0314_PERSON_1202
PERSON_0184,PERSON,PERSON_1495,PERSON,CALLED,2024-10-17 20:36:13,0.05,0.4,CDR_AGG_PERSON_0184_PERSON_1495
PERSON_0797,PERSON,PERSON_1359,PERSON,CALLED,2025-10-23 14:55:55,0.05,0.82,CDR_AGG_PERSON_0797_PERSON_1359
PERSON_0155,PERSON,PERSON_0951,PERSON,CALLED,2024-03-12 06:16:43,0.05,0.5,CDR_AGG_PERSON_0155_PERSON_0951
PERSON_1349,PERSON,PERSON_1467,PERSON,CALLED,2025-04-06 17:20:42,0.05,0.82,CDR_AGG_PERSON_1349_PERSON_1467
PERSON_0588,PERSON,PERSON_0678,PERSON,CALLED,2024-05-21 07:15:31,0.05,0.77,CDR_AGG_PERSON_0588_PERSON_0678
PERSON_1105,PERSON,PERSON_1358,PERSON,CALLED,2026-05-25 01:37:23,0.05,0.51,CDR_AGG_PERSON_1105_PERSON_1358
PERSON_0164,PERSON,PERSON_0596,PERSON,CALLED,2025-02-18 18:38:18,0.05,0.64,CDR_AGG_PERSON_0164_PERSON_0596
PERSON_0353,PERSON,PERSON_1149,PERSON,CALLED,2024-11-01 20:18:22,0.1,0.53,CDR_AGG_PERSON_0353_PERSON_1149
PERSON_0740,PERSON,PERSON_1206,PERSON,CALLED,2024-02-09 20:01:27,0.05,0.57,CDR_AGG_PERSON_0740_PERSON_1206
PERSON_0147,PERSON,PERSON_0820,PERSON,CALLED,2025-11-08 23:42:13,0.05,0.63,CDR_AGG_PERSON_0147_PERSON_0820
PERSON_0046,PERSON,PERSON_0103,PERSON,CALLED,2025-02-26 00:35:40,0.05,0.66,CDR_AGG_PERSON_0046_PERSON_0103
PERSON_0565,PERSON,PERSON_1364,PERSON,CALLED,2024-08-27 16:42:55,0.05,0.75,CDR_AGG_PERSON_0565_PERSON_1364
PERSON_0297,PERSON,PERSON_0641,PERSON,CALLED,2025-10-06 10:33:46,0.05,0.59,CDR_AGG_PERSON_0297_PERSON_0641
PERSON_1153,PERSON,PERSON_1323,PERSON,CALLED,2026-05-05 07:57:05,0.05,0.7,CDR_AGG_PERSON_1153_PERSON_1323
PERSON_0646,PERSON,PERSON_1234,PERSON,CALLED,2024-06-09 04:37:30,0.05,0.46,CDR_AGG_PERSON_0646_PERSON_1234
PERSON_0265,PERSON,PERSON_0408,PERSON,CALLED,2026-02-26 21:47:42,0.05,0.49,CDR_AGG_PERSON_0265_PERSON_0408
PERSON_0007,PERSON,PERSON_1433,PERSON,CALLED,2025-12-13 10:11:32,0.05,0.78,CDR_AGG_PERSON_0007_PERSON_1433
PERSON_0481,PERSON,PERSON_1269,PERSON,CALLED,2025-01-14 07:09:36,0.05,0.58,CDR_AGG_PERSON_0481_PERSON_1269
PERSON_0034,PERSON,PERSON_0151,PERSON,CALLED,2025-04-25 06:27:04,0.05,0.76,CDR_AGG_PERSON_0034_PERSON_0151
PERSON_1037,PERSON,PERSON_1042,PERSON,CALLED,2025-10-14 04:36:42,0.05,0.43,CDR_AGG_PERSON_1037_PERSON_1042
PERSON_0512,PERSON,PERSON_1241,PERSON,CALLED,2025-02-16 19:16:35,0.05,0.75,CDR_AGG_PERSON_0512_PERSON_1241
PERSON_0559,PERSON,PERSON_0641,PERSON,CALLED,2025-11-10 06:20:03,0.05,0.66,CDR_AGG_PERSON_0559_PERSON_0641
PERSON_0707,PERSON,PERSON_0827,PERSON,CALLED,2025-10-19 00:41:48,0.05,0.5,CDR_AGG_PERSON_0707_PERSON_0827
PERSON_0530,PERSON,PERSON_0847,PERSON,CALLED,2024-07-29 18:10:14,0.05,0.82,CDR_AGG_PERSON_0530_PERSON_0847
PERSON_0307,PERSON,PERSON_0912,PERSON,CALLED,2025-12-16 17:40:51,0.05,0.68,CDR_AGG_PERSON_0307_PERSON_0912
PERSON_0857,PERSON,PERSON_1399,PERSON,CALLED,2024-05-01 02:11:53,0.05,0.56,CDR_AGG_PERSON_0857_PERSON_1399
PERSON_0323,PERSON,PERSON_1445,PERSON,CALLED,2024-03-31 21:25:01,0.05,0.5,CDR_AGG_PERSON_0323_PERSON_1445
PERSON_0411,PERSON,PERSON_1063,PERSON,CALLED,2025-08-26 07:59:56,0.05,0.52,CDR_AGG_PERSON_0411_PERSON_1063
PERSON_0918,PERSON,PERSON_1423,PERSON,CALLED,2024-02-10 16:41:05,0.05,0.79,CDR_AGG_PERSON_0918_PERSON_1423
PERSON_0961,PERSON,PERSON_1367,PERSON,CALLED,2026-03-20 13:09:43,0.05,0.62,CDR_AGG_PERSON_0961_PERSON_1367
PERSON_0153,PERSON,PERSON_1290,PERSON,CALLED,2025-10-25 06:41:04,0.05,0.85,CDR_AGG_PERSON_0153_PERSON_1290
PERSON_1103,PERSON,PERSON_1291,PERSON,CALLED,2024-10-02 16:12:19,0.05,0.55,CDR_AGG_PERSON_1103_PERSON_1291
PERSON_0356,PERSON,PERSON_1015,PERSON,CALLED,2024-02-23 19:28:01,0.05,0.53,CDR_AGG_PERSON_0356_PERSON_1015
PERSON_0598,PERSON,PERSON_0930,PERSON,CALLED,2024-08-26 01:33:00,0.05,0.66,CDR_AGG_PERSON_0598_PERSON_0930
PERSON_0128,PERSON,PERSON_0203,PERSON,CALLED,2025-04-26 21:26:04,0.05,0.55,CDR_AGG_PERSON_0128_PERSON_0203
PERSON_0731,PERSON,PERSON_1414,PERSON,CALLED,2025-08-20 16:05:15,0.05,0.71,CDR_AGG_PERSON_0731_PERSON_1414
PERSON_0837,PERSON,PERSON_0992,PERSON,CALLED,2026-02-01 11:00:06,0.05,0.67,CDR_AGG_PERSON_0837_PERSON_0992
PERSON_0217,PERSON,PERSON_0911,PERSON,CALLED,2025-03-16 04:28:13,0.05,0.8,CDR_AGG_PERSON_0217_PERSON_0911
PERSON_0984,PERSON,PERSON_1375,PERSON,CALLED,2024-05-05 22:44:38,0.05,0.76,CDR_AGG_PERSON_0984_PERSON_1375
PERSON_0437,PERSON,PERSON_1110,PERSON,CALLED,2024-04-07 22:51:38,0.05,0.63,CDR_AGG_PERSON_0437_PERSON_1110
PERSON_0074,PERSON,PERSON_0474,PERSON,CALLED,2026-02-11 00:03:06,0.05,0.72,CDR_AGG_PERSON_0074_PERSON_0474
PERSON_0122,PERSON,PERSON_0148,PERSON,CALLED,2024-03-25 00:00:57,0.05,0.59,CDR_AGG_PERSON_0122_PERSON_0148
PERSON_0086,PERSON,PERSON_1379,PERSON,CALLED,2026-02-19 04:32:35,0.05,0.43,CDR_AGG_PERSON_0086_PERSON_1379
PERSON_0773,PERSON,PERSON_1155,PERSON,CALLED,2025-05-27 13:02:50,0.05,0.47,CDR_AGG_PERSON_0773_PERSON_1155
PERSON_0550,PERSON,PERSON_0900,PERSON,CALLED,2024-11-29 00:43:51,0.05,0.4,CDR_AGG_PERSON_0550_PERSON_0900
PERSON_0177,PERSON,PERSON_1040,PERSON,CALLED,2024-12-22 14:25:32,0.05,0.8,CDR_AGG_PERSON_0177_PERSON_1040
PERSON_0019,PERSON,PERSON_0053,PERSON,CALLED,2024-04-18 22:04:22,0.05,0.51,CDR_AGG_PERSON_0019_PERSON_0053
PERSON_0528,PERSON,PERSON_0962,PERSON,CALLED,2025-12-01 14:52:51,0.05,0.69,CDR_AGG_PERSON_0528_PERSON_0962
PERSON_0352,PERSON,PERSON_1409,PERSON,CALLED,2026-02-12 13:40:27,0.05,0.56,CDR_AGG_PERSON_0352_PERSON_1409
PERSON_0912,PERSON,PERSON_1337,PERSON,CALLED,2024-11-02 14:52:40,0.05,0.54,CDR_AGG_PERSON_0912_PERSON_1337
PERSON_0593,PERSON,PERSON_1319,PERSON,CALLED,2024-05-18 01:09:59,0.05,0.44,CDR_AGG_PERSON_0593_PERSON_1319
PERSON_0413,PERSON,PERSON_0935,PERSON,CALLED,2024-12-28 19:09:14,0.05,0.51,CDR_AGG_PERSON_0413_PERSON_0935
PERSON_0049,PERSON,PERSON_1495,PERSON,CALLED,2026-04-07 01:02:22,0.05,0.72,CDR_AGG_PERSON_0049_PERSON_1495
PERSON_0341,PERSON,PERSON_0622,PERSON,CALLED,2024-04-20 23:38:48,0.05,0.67,CDR_AGG_PERSON_0341_PERSON_0622
PERSON_0300,PERSON,PERSON_1231,PERSON,CALLED,2026-01-09 01:27:14,0.05,0.72,CDR_AGG_PERSON_0300_PERSON_1231
PERSON_1134,PERSON,PERSON_1193,PERSON,CALLED,2025-01-26 18:32:54,0.05,0.46,CDR_AGG_PERSON_1134_PERSON_1193
PERSON_0066,PERSON,PERSON_0958,PERSON,CALLED,2025-12-09 16:57:36,0.05,0.64,CDR_AGG_PERSON_0066_PERSON_0958
PERSON_1053,PERSON,PERSON_1175,PERSON,CALLED,2026-04-20 16:05:43,0.05,0.82,CDR_AGG_PERSON_1053_PERSON_1175
PERSON_0662,PERSON,PERSON_1037,PERSON,CALLED,2024-02-06 15:17:37,0.05,0.41,CDR_AGG_PERSON_0662_PERSON_1037
PERSON_0039,PERSON,PERSON_0394,PERSON,CALLED,2025-05-31 22:25:32,0.05,0.81,CDR_AGG_PERSON_0039_PERSON_0394
PERSON_0936,PERSON,PERSON_0998,PERSON,CALLED,2026-06-05 15:38:03,0.05,0.82,CDR_AGG_PERSON_0936_PERSON_0998
PERSON_0188,PERSON,PERSON_1223,PERSON,CALLED,2025-05-12 04:54:03,0.05,0.57,CDR_AGG_PERSON_0188_PERSON_1223
PERSON_0139,PERSON,PERSON_1227,PERSON,CALLED,2024-04-10 12:15:31,0.05,0.59,CDR_AGG_PERSON_0139_PERSON_1227
PERSON_1129,PERSON,PERSON_1271,PERSON,CALLED,2025-05-19 12:01:57,0.05,0.73,CDR_AGG_PERSON_1129_PERSON_1271
PERSON_1153,PERSON,PERSON_1269,PERSON,CALLED,2025-01-08 23:52:10,0.05,0.69,CDR_AGG_PERSON_1153_PERSON_1269
PERSON_0205,PERSON,PERSON_0532,PERSON,CALLED,2025-09-20 14:18:54,0.05,0.61,CDR_AGG_PERSON_0205_PERSON_0532
PERSON_0702,PERSON,PERSON_1160,PERSON,CALLED,2024-08-18 06:53:03,0.05,0.66,CDR_AGG_PERSON_0702_PERSON_1160
PERSON_0402,PERSON,PERSON_1250,PERSON,CALLED,2024-10-15 14:06:41,0.05,0.67,CDR_AGG_PERSON_0402_PERSON_1250
PERSON_0207,PERSON,PERSON_1038,PERSON,CALLED,2024-10-28 22:07:06,0.05,0.49,CDR_AGG_PERSON_0207_PERSON_1038
PERSON_0686,PERSON,PERSON_1327,PERSON,CALLED,2025-10-07 21:15:13,0.05,0.44,CDR_AGG_PERSON_0686_PERSON_1327
PERSON_0603,PERSON,PERSON_0920,PERSON,CALLED,2024-05-09 05:33:14,0.05,0.5,CDR_AGG_PERSON_0603_PERSON_0920
PERSON_0148,PERSON,PERSON_0204,PERSON,CALLED,2026-04-28 02:29:12,0.05,0.66,CDR_AGG_PERSON_0148_PERSON_0204
PERSON_0305,PERSON,PERSON_0607,PERSON,CALLED,2026-02-07 05:52:00,0.05,0.52,CDR_AGG_PERSON_0305_PERSON_0607
PERSON_0480,PERSON,PERSON_0876,PERSON,CALLED,2026-03-07 16:51:22,0.05,0.64,CDR_AGG_PERSON_0480_PERSON_0876
PERSON_0199,PERSON,PERSON_0954,PERSON,CALLED,2024-07-25 20:15:28,0.05,0.47,CDR_AGG_PERSON_0199_PERSON_0954
