event_id,timestamp,vehicle_id,location_id,event_type,source,confidence
VEVENT_000222,2026-04-16 01:12:42,VEHICLE_00571,LOCATION_0278,ANPR,POLICE_CHECKPOINT,0.8
VEVENT_000223,2026-04-16 01:23:42,VEHICLE_00446,LOCATION_0288,ANPR,POLICE_CHECKPOINT,0.96
VEVENT_000224,2026-04-16 01:24:42,VEHICLE_00571,LOCATION_0288,ANPR,POLICE_CHECKPOINT,0.96
VEVENT_000225,2026-04-16 01:35:42,VEHICLE_00446,LOCATION_0108,ANPR,POLICE_CHECKPOINT,0.88
VEVENT_000226,2026-04-16 01:37:42,VEHICLE_00571,LOCATION_0108,ANPR,ANPR_CAMERA,0.97
VEVENT_000227,2026-04-16 01:47:42,VEHICLE_00446,LOCATION_0028,ANPR,POLICE_CHECKPOINT,0.83
VEVENT_000228,2026-04-16 01:50:42,VEHICLE_00571,LOCATION_0028,ANPR,ANPR_CAMERA,0.84
VEVENT_000229,2026-04-16 01:59:42,VEHICLE_00446,LOCATION_0068,ANPR,FIELD_SURVEILLANCE,0.83
VEVENT_000230,2026-04-16 02:05:42,VEHICLE_00571,LOCATION_0068,ANPR,ANPR_CAMERA,0.86
VEVENT_000231,2026-06-21 17:46:18,VEHICLE_00446,LOCATION_0278,ANPR,POLICE_CHECKPOINT,0.85
VEVENT_000232,2026-06-21 17:51:18,VEHICLE_00571,LOCATION_0278,ANPR,POLICE_CHECKPOINT,0.87
VEVENT_000233,2026-06-21 17:58:18,VEHICLE_00446,LOCATION_0288,ANPR,ANPR_CAMERA,0.84
VEVENT_000234,2026-06-21 17:59:18,VEHICLE_00571,LOCATION_0288,ANPR,TOLL_PLAZA,0.94
VEVENT_000235,2026-06-21 18:10:18,VEHICLE_00446,LOCATION_0108,ANPR,ANPR_CAMERA,0.96
VEVENT_000236,2026-06-21 18:16:18,VEHICLE_00571,LOCATION_0108,ANPR,TOLL_PLAZA,0.91
VEVENT_000237,2026-06-21 18:22:18,VEHICLE_00446,LOCATION_0028,ANPR,FIELD_SURVEILLANCE,0.87
VEVENT_000238,2026-06-21 18:25:18,VEHICLE_00571,LOCATION_0028,ANPR,ANPR_CAMERA,0.94
VEVENT_000239,2026-06-21 18:34:18,VEHICLE_00446,LOCATION_0068,ANPR,FIELD_SURVEILLANCE,0.88
VEVENT_000240,2026-06-21 18:39:18,VEHICLE_00571,LOCATION_0068,ANPR,ANPR_CAMERA,0.96
VEVENT_000241,2025-04-23 21:25:47,VEHICLE_00446,LOCATION_0278,ANPR,POLICE_CHECKPOINT,0.89
VEVENT_000242,2025-04-23 21:29:47,VEHICLE_00571,LOCATION_0278,ANPR,ANPR_CAMERA,0.89
VEVENT_000243,2025-04-23 21:37:47,VEHICLE_00446,LOCATION_0288,ANPR,POLICE_CHECKPOINT,0.89
VEVENT_000244,2025-04-23 21:43:47,VEHICLE_00571,LOCATION_0288,ANPR,ANPR_CAMERA,0.85
VEVENT_000245,2025-04-23 21:49:47,VEHICLE_00446,LOCATION_0108,ANPR,FIELD_SURVEILLANCE,0.94
VEVENT_000246,2025-04-23 21:53:47,VEHICLE_00571,LOCATION_0108,ANPR,FIELD_SURVEILLANCE,0.92
VEVENT_000247,2025-04-23 22:01:47,VEHICLE_00446,LOCATION_0028,ANPR,POLICE_CHECKPOINT,0.88
VEVENT_000248,2025-04-23 22:03:47,VEHICLE_00571,LOCATION_0028,ANPR,POLICE_CHECKPOINT,0.96
VEVENT_000249,2025-04-23 22:13:47,VEHICLE_00446,LOCATION_0068,ANPR,FIELD_SURVEILLANCE,0.82
VEVENT_000250,2025-04-23 22:16:47,VEHICLE_00571,LOCATION_0068,ANPR,TOLL_PLAZA,0.93
VEVENT_000251,2026-05-30 07:29:08,VEHICLE_00164,LOCATION_0294,ANPR,FIELD_SURVEILLANCE,0.82
VEVENT_000252,2026-05-30 07:30:08,VEHICLE_00439,LOCATION_0294,ANPR,POLICE_CHECKPOINT,0.88
VEVENT_000253,2026-05-30 07:41:08,VEHICLE_00164,LOCATION_0004,ANPR,ANPR_CAMERA,0.9
VEVENT_000254,2026-05-30 07:43:08,VEHICLE_00439,LOCATION_0004,ANPR,FIELD_SURVEILLANCE,0.84
VEVENT_000255,2026-05-30 07:53:08,VEHICLE_00164,LOCATION_0214,ANPR,FIELD_SURVEILLANCE,0.92
VEVENT_000256,2026-05-30 07:59:08,VEHICLE_00439,LOCATION_0214,ANPR,POLICE_CHECKPOINT,0.91
VEVENT_000257,2026-05-30 08:05:08,VEHICLE_00164,LOCATION_0234,ANPR,ANPR_CAMERA,0.85
VEVENT_000258,2026-05-30 08:06:08,VEHICLE_00439,LOCATION_0234,ANPR,ANPR_CAMERA,0.93
VEVENT_000259,2026-05-30 08:17:08,VEHICLE_00164,LOCATION_0174,ANPR,TOLL_PLAZA,0.81
VEVENT_000260,2026-05-30 08:21:08,VEHICLE_00439,LOCATION_0174,ANPR,POLICE_CHECKPOINT,0.97
VEVENT_000261,2024-10-09 15:36:51,VEHICLE_00164,LOCATION_0294,ANPR,POLICE_CHECKPOINT,0.87
VEVENT_000262,2024-10-09 15:42:51,VEHICLE_00439,LOCATION_0294,ANPR,POLICE_CHECKPOINT,0.83
VEVENT_000263,2024-10-09 15:48:51,VEHICLE_00164,LOCATION_0004,ANPR,ANPR_CAMERA,0.91
VEVENT_000264,2024-10-09 15:54:51,VEHICLE_00439,LOCATION_0004,ANPR,POLICE_CHECKPOINT,0.96
VEVENT_000265,2024-10-09 16:00:51,VEHICLE_00164,LOCATION_0214,ANPR,TOLL_PLAZA,0.9
VEVENT_000266,2024-10-09 16:04:51,VEHICLE_00439,LOCATION_0214,ANPR,FIELD_SURVEILLANCE,0.81
VEVENT_000267,2024-10-09 16:12:51,VEHICLE_00164,LOCATION_0234,ANPR,ANPR_CAMERA,0.86
VEVENT_000268,2024-10-09 16:14:51,VEHICLE_00439,LOCATION_0234,ANPR,ANPR_CAMERA,0.86
VEVENT_000269,2024-10-09 16:24:51,VEHICLE_00164,LOCATION_0174,ANPR,ANPR_CAMERA,0.82
VEVENT_000270,2024-10-09 16:30:51,VEHICLE_00439,LOCATION_0174,ANPR,POLICE_CHECKPOINT,0.86
VEVENT_000271,2024-05-11 18:47:14,VEHICLE_00164,LOCATION_0294,ANPR,ANPR_CAMERA,0.81
VEVENT_000272,2024-05-11 18:52:14,VEHICLE_00439,LOCATION_0294,ANPR,FIELD_SURVEILLANCE,0.86
VEVENT_000273,2024-05-11 18:59:14,VEHICLE_00164,LOCATION_0004,ANPR,FIELD_SURVEILLANCE,0.81
VEVENT_000274,2024-05-11 19:04:14,VEHICLE_00439,LOCATION_0004,ANPR,TOLL_PLAZA,0.94
VEVENT_000275,2024-05-11 19:11:14,VEHICLE_00164,LOCATION_0214,ANPR,ANPR_CAMERA,0.9
VEVENT_000276,2024-05-11 19:16:14,VEHICLE_00439,LOCATION_0214,ANPR,ANPR_CAMERA,0.93
VEVENT_000277,2024-05-11 19:23:14,VEHICLE_00164,LOCATION_0234,ANPR,POLICE_CHECKPOINT,0.83
VEVENT_000278,2024-05-11 19:29:14,VEHICLE_00439,LOCATION_0234,ANPR,TOLL_PLAZA,0.97
VEVENT_000279,2024-05-11 19:35:14,VEHICLE_00164,LOCATION_0174,ANPR,ANPR_CAMERA,0.93
VEVENT_000280,2024-05-11 19:41:14,VEHICLE_00439,LOCATION_0174,ANPR,POLICE_CHECKPOINT,0.97
VEVENT_000281,2025-08-02 19:11:20,VEHICLE_00164,LOCATION_0294,ANPR,ANPR_CAMERA,0.92
VEVENT_000282,2025-08-02 19:17:20,VEHICLE_00439,LOCATION_0294,ANPR,FIELD_SURVEILLANCE,0.93
VEVENT_000283,2025-08-02 19:23:20,VEHICLE_00164,LOCATION_0004,ANPR,TOLL_PLAZA,0.83
VEVENT_000284,2025-08-02 19:25:20,VEHICLE_00439,LOCATION_0004,ANPR,TOLL_PLAZA,0.92
VEVENT_000285,2025-08-02 19:35:20,VEHICLE_00164,LOCATION_0214,ANPR,FIELD_SURVEILLANCE,0.96
VEVENT_000286,2025-08-02 19:41:20,VEHICLE_00439,LOCATION_0214,ANPR,FIELD_SURVEILLANCE,0.92
VEVENT_000287,2025-08-02 19:47:20,VEHICLE_00164,LOCATION_0234,ANPR,ANPR_CAMERA,0.9
VEVENT_000288,2025-08-02 19:50:20,VEHICLE_00439,LOCATION_0234,ANPR,TOLL_PLAZA,0.92
VEVENT_000289,2025-08-02 19:59:20,VEHICLE_00164,LOCATION_0174,ANPR,TOLL_PLAZA,0.93
VEVENT_000290,2025-08-02 20:02:20,VEHICLE_00439,LOCATION_0174,ANPR,FIELD_SURVEILLANCE,0.84
VEVENT_000291,2024-02-25 11:00:01,VEHICLE_00648,LOCATION_0282,ANPR,FIELD_SURVEILLANCE,0.86
VEVENT_000292,2024-02-25 11:04:01,VEHICLE_00191,LOCATION_0282,ANPR,FIELD_SURVEILLANCE,0.91
VEVENT_000293,2024-02-25 11:12:01,VEHICLE_00648,LOCATION_0092,ANPR,TOLL_PLAZA,0.85
VEVENT_000294,2024-02-25 11:15:01,VEHICLE_00191,LOCATION_0092,ANPR,POLICE_CHECKPOINT,0.84
VEVENT_000295,2024-02-25 11:24:01,VEHICLE_00648,LOCATION_0082,ANPR,FIELD_SURVEILLANCE,0.88
VEVENT_000296,2024-02-25 11:29:01,VEHICLE_00191,LOCATION_0082,ANPR,POLICE_CHECKPOINT,0.97
VEVENT_000297,2024-02-25 11:36:01,VEHICLE_00648,LOCATION_0202,ANPR,ANPR_CAMERA,0.92
VEVENT_000298,2024-02-25 11:37:01,VEHICLE_00191,LOCATION_0202,ANPR,FIELD_SURVEILLANCE,0.95
VEVENT_000299,2024-02-25 11:48:01,VEHICLE_00648,LOCATION_0112,ANPR,FIELD_SURVEILLANCE,0.84
VEVENT_000300,2024-02-25 11:49:01,VEHICLE_00191,LOCATION_0112,ANPR,ANPR_CAMERA,0.81
VEVENT_000301,2025-08-05 16:50:47,VEHICLE_00648,LOCATION_0282,ANPR,FIELD_SURVEILLANCE,0.8
VEVENT_000302,2025-08-05 16:52:47,VEHICLE_00191,LOCATION_0282,ANPR,FIELD_SURVEILLANCE,0.82
VEVENT_000303,2025-08-05 17:02:47,VEHICLE_00648,LOCATION_0092,ANPR,FIELD_SURVEILLANCE,0.85
VEVENT_000304,2025-08-05 17:07:47,VEHICLE_00191,LOCATION_0092,ANPR,FIELD_SURVEILLANCE,0.85
VEVENT_000305,2025-08-05 17:14:47,VEHICLE_00648,LOCATION_0082,ANPR,POLICE_CHECKPOINT,0.91
VEVENT_000306,2025-08-05 17:18:47,VEHICLE_00191,LOCATION_0082,ANPR,POLICE_CHECKPOINT,0.86
VEVENT_000307,2025-08-05 17:26:47,VEHICLE_00648,LOCATION_0202,ANPR,POLICE_CHECKPOINT,0.82
VEVENT_000308,2025-08-05 17:30:47,VEHICLE_00191,LOCATION_0202,ANPR,POLICE_CHECKPOINT,0.94
VEVENT_000309,2025-08-05 17:38:47,VEHICLE_00648,LOCATION_0112,ANPR,TOLL_PLAZA,0.84
VEVENT_000310,2025-08-05 17:40:47,VEHICLE_00191,LOCATION_0112,ANPR,POLICE_CHECKPOINT,0.8
VEVENT_000311,2025-07-11 05:57:39,VEHICLE_00648,LOCATION_0282,ANPR,ANPR_CAMERA,0.93
VEVENT_000312,2025-07-11 06:03:39,VEHICLE_00191,LOCATION_0282,ANPR,ANPR_CAMERA,0.9
VEVENT_000313,2025-07-11 06:09:39,VEHICLE_00648,LOCATION_0092,ANPR,FIELD_SURVEILLANCE,0.88
VEVENT_000314,2025-07-11 06:15:39,VEHICLE_00191,LOCATION_0092,ANPR,FIELD_SURVEILLANCE,0.83
VEVENT_000315,2025-07-11 06:21:39,VEHICLE_00648,LOCATION_0082,ANPR,FIELD_SURVEILLANCE,0.96
VEVENT_000316,2025-07-11 06:24:39,VEHICLE_00191,LOCATION_0082,ANPR,TOLL_PLAZA,0.95
VEVENT_000317,2025-07-11 06:33:39,VEHICLE_00648,LOCATION_0202,ANPR,TOLL_PLAZA,0.94
VEVENT_000318,2025-07-11 06:38:39,VEHICLE_00191,LOCATION_0202,ANPR,ANPR_CAMERA,0.81
VEVENT_000319,2025-07-11 06:45:39,VEHICLE_00648,LOCATION_0112,ANPR,TOLL_PLAZA,0.96
VEVENT_000320,2025-07-11 06:51:39,VEHICLE_00191,LOCATION_0112,ANPR,POLICE_CHECKPOINT,0.94
VEVENT_000321,2024-11-28 10:26:33,VEHICLE_00648,LOCATION_0282,ANPR,FIELD_SURVEILLANCE,0.95
VEVENT_000322,2024-11-28 10:28:33,VEHICLE_00191,LOCATION_0282,ANPR,ANPR_CAMERA,0.9
VEVENT_000323,2024-11-28 10:38:33,VEHICLE_00648,LOCATION_0092,ANPR,TOLL_PLAZA,0.87
VEVENT_000324,2024-11-28 10:42:33,VEHICLE_00191,LOCATION_0092,ANPR,POLICE_CHECKPOINT,0.8
VEVENT_000325,2024-11-28 10:50:33,VEHICLE_00648,LOCATION_0082,ANPR,FIELD_SURVEILLANCE,0.83
VEVENT_000326,2024-11-28 10:53:33,VEHICLE_00191,LOCATION_0082,ANPR,POLICE_CHECKPOINT,0.83
VEVENT_000327,2024-11-28 11:02:33,VEHICLE_00648,LOCATION_0202,ANPR,TOLL_PLAZA,0.94
VEVENT_000328,2024-11-28 11:04:33,VEHICLE_00191,LOCATION_0202,ANPR,ANPR_CAMERA,0.82
VEVENT_000329,2024-11-28 11:14:33,VEHICLE_00648,LOCATION_0112,ANPR,FIELD_SURVEILLANCE,0.83
VEVENT_000330,2024-11-28 11:18:33,VEHICLE_00191,LOCATION_0112,ANPR,POLICE_CHECKPOINT,0.95
VEVENT_000331,2024-11-22 06:25:29,VEHICLE_00648,LOCATION_0282,ANPR,POLICE_CHECKPOINT,0.89
VEVENT_000332,2024-11-22 06:27:29,VEHICLE_00191,LOCATION_0282,ANPR,FIELD_SURVEILLANCE,0.83
VEVENT_000333,2024-11-22 06:37:29,VEHICLE_00648,LOCATION_0092,ANPR,FIELD_SURVEILLANCE,0.88
VEVENT_000334,2024-11-22 06:42:29,VEHICLE_00191,LOCATION_0092,ANPR,POLICE_CHECKPOINT,0.84
VEVENT_000335,2024-11-22 06:49:29,VEHICLE_00648,LOCATION_0082,ANPR,ANPR_CAMERA,0.94
VEVENT_000336,2024-11-22 06:55:29,VEHICLE_00191,LOCATION_0082,ANPR,TOLL_PLAZA,0.84
VEVENT_000337,2024-11-22 07:01:29,VEHICLE_00648,LOCATION_0202,ANPR,FIELD_SURVEILLANCE,0.84
VEVENT_000338,2024-11-22 07:04:29,VEHICLE_00191,LOCATION_0202,ANPR,POLICE_CHECKPOINT,0.96
VEVENT_000339,2024-11-22 07:13:29,VEHICLE_00648,LOCATION_0112,ANPR,FIELD_SURVEILLANCE,0.88
VEVENT_000340,2024-11-22 07:15:29,VEHICLE_00191,LOCATION_0112,ANPR,TOLL_PLAZA,0.82
VEVENT_000341,2025-02-16 09:13:47,VEHICLE_00648,LOCATION_0282,ANPR,ANPR_CAMERA,0.85
VEVENT_000342,2025-02-16 09:17:47,VEHICLE_00191,LOCATION_0282,ANPR,POLICE_CHECKPOINT,0.88
VEVENT_000343,2025-02-16 09:25:47,VEHICLE_00648,LOCATION_0092,ANPR,TOLL_PLAZA,0.91
VEVENT_000344,2025-02-16 09:28:47,VEHICLE_00191,LOCATION_0092,ANPR,POLICE_CHECKPOINT,0.82
VEVENT_000345,2025-02-16 09:37:47,VEHICLE_00648,LOCATION_0082,ANPR,ANPR_CAMERA,0.94
VEVENT_000346,2025-02-16 09:39:47,VEHICLE_00191,LOCATION_0082,ANPR,ANPR_CAMERA,0.86
VEVENT_000347,2025-02-16 09:49:47,VEHICLE_00648,LOCATION_0202,ANPR,POLICE_CHECKPOINT,0.85
VEVENT_000348,2025-02-16 09:54:47,VEHICLE_00191,LOCATION_0202,ANPR,FIELD_SURVEILLANCE,0.87
VEVENT_000349,2025-02-16 10:01:47,VEHICLE_00648,LOCATION_0112,ANPR,ANPR_CAMERA,0.93
VEVENT_000350,2025-02-16 10:06:47,VEHICLE_00191,LOCATION_0112,ANPR,POLICE_CHECKPOINT,0.87
VEVENT_000351,2024-12-17 03:39:53,VEHICLE_00648,LOCATION_0282,ANPR,TOLL_PLAZA,0.89
VEVENT_000352,2024-12-17 03:43:53,VEHICLE_00191,LOCATION_0282,ANPR,POLICE_CHECKPOINT,0.97
VEVENT_000353,2024-12-17 03:51:53,VEHICLE_00648,LOCATION_0092,ANPR,ANPR_CAMERA,0.81
VEVENT_000354,2024-12-17 03:57:53,VEHICLE_00191,LOCATION_0092,ANPR,TOLL_PLAZA,0.88
VEVENT_000355,2024-12-17 04:03:53,VEHICLE_00648,LOCATION_0082,ANPR,POLICE_CHECKPOINT,0.88
VEVENT_000356,2024-12-17 04:06:53,VEHICLE_00191,LOCATION_0082,ANPR,ANPR_CAMERA,0.93
VEVENT_000357,2024-12-17 04:15:53,VEHICLE_00648,LOCATION_0202,ANPR,POLICE_CHECKPOINT,0.83
VEVENT_000358,2024-12-17 04:18:53,VEHICLE_00191,LOCATION_0202,ANPR,ANPR_CAMERA,0.91
VEVENT_000359,2024-12-17 04:27:53,VEHICLE_00648,LOCATION_0112,ANPR,POLICE_CHECKPOINT,0.82
VEVENT_000360,2024-12-17 04:33:53,VEHICLE_00191,LOCATION_0112,ANPR,FIELD_SURVEILLANCE,0.88
VEVENT_000361,2024-12-09 19:32:13,VEHICLE_00648,LOCATION_0282,ANPR,POLICE_CHECKPOINT,0.91
VEVENT_000362,2024-12-09 19:33:13,VEHICLE_00191,LOCATION_0282,ANPR,ANPR_CAMERA,0.83
VEVENT_000363,2024-12-09 19:44:13,VEHICLE_00648,LOCATION_0092,ANPR,ANPR_CAMERA,0.82
VEVENT_000364,2024-12-09 19:50:13,VEHICLE_00191,LOCATION_0092,ANPR,TOLL_PLAZA,0.91
VEVENT_000365,2024-12-09 19:56:13,VEHICLE_00648,LOCATION_0082,ANPR,POLICE_CHECKPOINT,0.9
VEVENT_000366,2024-12-09 19:57:13,VEHICLE_00191,LOCATION_0082,ANPR,POLICE_CHECKPOINT,0.8
VEVENT_000367,2024-12-09 20:08:13,VEHICLE_00648,LOCATION_0202,ANPR,ANPR_CAMERA,0.8
VEVENT_000368,2024-12-09 20:11:13,VEHICLE_00191,LOCATION_0202,ANPR,FIELD_SURVEILLANCE,0.83
VEVENT_000369,2024-12-09 20:20:13,VEHICLE_00648,LOCATION_0112,ANPR,FIELD_SURVEILLANCE,0.83
VEVENT_000370,2024-12-09 20:23:13,VEHICLE_00191,LOCATION_0112,ANPR,POLICE_CHECKPOINT,0.9
VEVENT_000371,2025-03-06 05:37:26,VEHICLE_00648,LOCATION_0282,ANPR,POLICE_CHECKPOINT,0.93
VEVENT_000372,2025-03-06 05:41:26,VEHICLE_00191,LOCATION_0282,ANPR,POLICE_CHECKPOINT,0.91
VEVENT_000373,2025-03-06 05:49:26,VEHICLE_00648,LOCATION_0092,ANPR,ANPR_CAMERA,0.96
VEVENT_000374,2025-03-06 05:53:26,VEHICLE_00191,LOCATION_0092,ANPR,FIELD_SURVEILLANCE,0.95
VEVENT_000375,2025-03-06 06:01:26,VEHICLE_00648,LOCATION_0082,ANPR,TOLL_PLAZA,0.96
VEVENT_000376,2025-03-06 06:07:26,VEHICLE_00191,LOCATION_0082,ANPR,POLICE_CHECKPOINT,0.82
VEVENT_000377,2025-03-06 06:13:26,VEHICLE_00648,LOCATION_0202,ANPR,TOLL_PLAZA,0.92
VEVENT_000378,2025-03-06 06:17:26,VEHICLE_00191,LOCATION_0202,ANPR,TOLL_PLAZA,0.92
VEVENT_000379,2025-03-06 06:25:26,VEHICLE_00648,LOCATION_0112,ANPR,FIELD_SURVEILLANCE,0.97
VEVENT_000380,2025-03-06 06:27:26,VEHICLE_00191,LOCATION_0112,ANPR,TOLL_PLAZA,0.89
VEVENT_000381,2025-06-03 08:20:41,VEHICLE_00338,LOCATION_0121,ANPR,POLICE_CHECKPOINT,0.84
VEVENT_000382,2025-06-03 08:22:41,VEHICLE_00510,LOCATION_0121,ANPR,POLICE_CHECKPOINT,0.85
VEVENT_000383,2025-06-03 08:32:41,VEHICLE_00338,LOCATION_0131,ANPR,POLICE_CHECKPOINT,0.82
VEVENT_000384,2025-06-03 08:36:41,VEHICLE_00510,LOCATION_0131,ANPR,POLICE_CHECKPOINT,0.85
VEVENT_000385,2025-06-03 08:44:41,VEHICLE_00338,LOCATION_0211,ANPR,TOLL_PLAZA,0.88
VEVENT_000386,2025-06-03 08:46:41,VEHICLE_00510,LOCATION_0211,ANPR,ANPR_CAMERA,0.86
VEVENT_000387,2025-06-03 08:56:41,VEHICLE_00338,LOCATION_0181,ANPR,POLICE_CHECKPOINT,0.88
VEVENT_000388,2025-06-03 08:57:41,VEHICLE_00510,LOCATION_0181,ANPR,TOLL_PLAZA,0.92
VEVENT_000389,2025-06-03 09:08:41,VEHICLE_00338,LOCATION_0001,ANPR,TOLL_PLAZA,0.83
VEVENT_000390,2025-06-03 09:12:41,VEHICLE_00510,LOCATION_0001,ANPR,POLICE_CHECKPOINT,0.92
VEVENT_000391,2024-05-03 05:57:30,VEHICLE_00338,LOCATION_0121,ANPR,FIELD_SURVEILLANCE,0.91
VEVENT_000392,2024-05-03 06:00:30,VEHICLE_00510,LOCATION_0121,ANPR,TOLL_PLAZA,0.86
VEVENT_000393,2024-05-03 06:09:30,VEHICLE_00338,LOCATION_0131,ANPR,TOLL_PLAZA,0.93
VEVENT_000394,2024-05-03 06:15:30,VEHICLE_00510,LOCATION_0131,ANPR,POLICE_CHECKPOINT,0.86
VEVENT_000395,2024-05-03 06:21:30,VEHICLE_00338,LOCATION_0211,ANPR,ANPR_CAMERA,0.86
VEVENT_000396,2024-05-03 06:27:30,VEHICLE_00510,LOCATION_0211,ANPR,FIELD_SURVEILLANCE,0.95
VEVENT_000397,2024-05-03 06:33:30,VEHICLE_00338,LOCATION_0181,ANPR,FIELD_SURVEILLANCE,0.83
VEVENT_000398,2024-05-03 06:34:30,VEHICLE_00510,LOCATION_0181,ANPR,TOLL_PLAZA,0.82
VEVENT_000399,2024-05-03 06:45:30,VEHICLE_00338,LOCATION_0001,ANPR,FIELD_SURVEILLANCE,0.95
VEVENT_000400,2024-05-03 06:49:30,VEHICLE_00510,LOCATION_0001,ANPR,FIELD_SURVEILLANCE,0.96
VEVENT_000401,2024-02-04 17:10:10,VEHICLE_00338,LOCATION_0121,ANPR,FIELD_SURVEILLANCE,0.96
VEVENT_000402,2024-02-04 17:15:10,VEHICLE_00510,LOCATION_0121,ANPR,ANPR_CAMERA,0.89
VEVENT_000403,2024-02-04 17:22:10,VEHICLE_00338,LOCATION_0131,ANPR,ANPR_CAMERA,0.91
VEVENT_000404,2024-02-04 17:26:10,VEHICLE_00510,LOCATION_0131,ANPR,POLICE_CHECKPOINT,0.84
VEVENT_000405,2024-02-04 17:34:10,VEHICLE_00338,LOCATION_0211,ANPR,TOLL_PLAZA,0.85
VEVENT_000406,2024-02-04 17:37:10,VEHICLE_00510,LOCATION_0211,ANPR,TOLL_PLAZA,0.88
VEVENT_000407,2024-02-04 17:46:10,VEHICLE_00338,LOCATION_0181,ANPR,FIELD_SURVEILLANCE,0.91
VEVENT_000408,2024-02-04 17:50:10,VEHICLE_00510,LOCATION_0181,ANPR,TOLL_PLAZA,0.96
VEVENT_000409,2024-02-04 17:58:10,VEHICLE_00338,LOCATION_0001,ANPR,ANPR_CAMERA,0.96
VEVENT_000410,2024-02-04 17:59:10,VEHICLE_00510,LOCATION_0001,ANPR,TOLL_PLAZA,0.8
VEVENT_000411,2026-01-13 03:51:42,VEHICLE_00338,LOCATION_0121,ANPR,FIELD_SURVEILLANCE,0.91
VEVENT_000412,2026-01-13 03:56:42,VEHICLE_00510,LOCATION_0121,ANPR,ANPR_CAMERA,0.94
VEVENT_000413,2026-01-13 04:03:42,VEHICLE_00338,LOCATION_0131,ANPR,TOLL_PLAZA,0.85
VEVENT_000414,2026-01-13 04:07:42,VEHICLE_00510,LOCATION_0131,ANPR,ANPR_CAMERA,0.88
VEVENT_000415,2026-01-13 04:15:42,VEHICLE_00338,LOCATION_0211,ANPR,POLICE_CHECKPOINT,0.93
VEVENT_000416,2026-01-13 04:17:42,VEHICLE_00510,LOCATION_0211,ANPR,FIELD_SURVEILLANCE,0.86
VEVENT_000417,2026-01-13 04:27:42,VEHICLE_00338,LOCATION_0181,ANPR,FIELD_SURVEILLANCE,0.96
VEVENT_000418,2026-01-13 04:31:42,VEHICLE_00510,LOCATION_0181,ANPR,POLICE_CHECKPOINT,0.91
VEVENT_000419,2026-01-13 04:39:42,VEHICLE_00338,LOCATION_0001,ANPR,TOLL_PLAZA,0.82
VEVENT_000420,2026-01-13 04:42:42,VEHICLE_00510,LOCATION_0001,ANPR,ANPR_CAMERA,0.96
VEVENT_000421,2024-02-16 22:15:07,VEHICLE_00338,LOCATION_0121,ANPR,POLICE_CHECKPOINT,0.89
VEVENT_000422,2024-02-16 22:21:07,VEHICLE_00510,LOCATION_0121,ANPR,POLICE_CHECKPOINT,0.94
VEVENT_000423,2024-02-16 22:27:07,VEHICLE_00338,LOCATION_0131,ANPR,FIELD_SURVEILLANCE,0.89
VEVENT_000424,2024-02-16 22:28:07,VEHICLE_00510,LOCATION_0131,ANPR,POLICE_CHECKPOINT,0.87
VEVENT_000425,2024-02-16 22:39:07,VEHICLE_00338,LOCATION_0211,ANPR,POLICE_CHECKPOINT,0.82
VEVENT_000426,2024-02-16 22:44:07,VEHICLE_00510,LOCATION_0211,ANPR,FIELD_SURVEILLANCE,0.84
VEVENT_000427,2024-02-16 22:51:07,VEHICLE_00338,LOCATION_0181,ANPR,POLICE_CHECKPOINT,0.97
VEVENT_000428,2024-02-16 22:56:07,VEHICLE_00510,LOCATION_0181,ANPR,FIELD_SURVEILLANCE,0.85
VEVENT_000429,2024-02-16 23:03:07,VEHICLE_00338,LOCATION_0001,ANPR,FIELD_SURVEILLANCE,0.81
VEVENT_000430,2024-02-16 23:05:07,VEHICLE_00510,LOCATION_0001,ANPR,ANPR_CAMERA,0.97
VEVENT_000431,2024-08-17 17:33:08,VEHICLE_00338,LOCATION_0121,ANPR,ANPR_CAMERA,0.85
VEVENT_000432,2024-08-17 17:34:08,VEHICLE_00510,LOCATION_0121,ANPR,TOLL_PLAZA,0.82
VEVENT_000433,2024-08-17 17:45:08,VEHICLE_00338,LOCATION_0131,ANPR,ANPR_CAMERA,0.88
VEVENT_000434,2024-08-17 17:50:08,VEHICLE_00510,LOCATION_0131,ANPR,FIELD_SURVEILLANCE,0.93
VEVENT_000435,2024-08-17 17:57:08,VEHICLE_00338,LOCATION_0211,ANPR,POLICE_CHECKPOINT,0.82
VEVENT_000436,2024-08-17 18:01:08,VEHICLE_00510,LOCATION_0211,ANPR,ANPR_CAMERA,0.95
VEVENT_000437,2024-08-17 18:09:08,VEHICLE_00338,LOCATION_0181,ANPR,FIELD_SURVEILLANCE,0.92
VEVENT_000438,2024-08-17 18:15:08,VEHICLE_00510,LOCATION_0181,ANPR,FIELD_SURVEILLANCE,0.93
VEVENT_000439,2024-08-17 18:21:08,VEHICLE_00338,LOCATION_0001,ANPR,POLICE_CHECKPOINT,0.83
VEVENT_000440,2024-08-17 18:27:08,VEHICLE_00510,LOCATION_0001,ANPR,POLICE_CHECKPOINT,0.91
VEVENT_000441,2025-05-02 06:05:42,VEHICLE_00338,LOCATION_0121,ANPR,FIELD_SURVEILLANCE,0.86
VEVENT_000442,2025-05-02 06:08:42,VEHICLE_00510,LOCATION_0121,ANPR,ANPR_CAMERA,0.93
