transaction_id,timestamp,sender_account_id,receiver_account_id,amount,transaction_type,channel,location_id,reference,case_id,confidence
TXN_000178,2025-07-02 01:01:52,ACCOUNT_00068,ACCOUNT_00054,2686.54,internal transfer,branch,LOCATION_0210,REF0000178,,0.89
TXN_000179,2025-09-09 14:01:39,ACCOUNT_00248,ACCOUNT_00267,2327.32,cash withdrawal,net_banking,LOCATION_0008,REF0000179,,0.96
TXN_000180,2026-03-28 14:06:21,ACCOUNT_00666,ACCOUNT_00059,4716.5,cash withdrawal,net_banking,LOCATION_0002,REF0000180,,0.86
TXN_000181,2025-06-28 00:39:15,ACCOUNT_00410,ACCOUNT_00294,4508.75,IMPS,atm,LOCATION_0286,REF0000181,,0.97
TXN_000182,2024-03-23 05:46:00,ACCOUNT_00160,ACCOUNT_00643,21384.85,UPI,mobile_app,LOCATION_0151,REF0000182,,0.93
TXN_000183,2024-06-07 18:28:00,ACCOUNT_00106,ACCOUNT_00486,3902.55,UPI,atm,LOCATION_0135,REF0000183,,0.98
TXN_000184,2026-01-12 18:15:16,ACCOUNT_00116,ACCOUNT_00124,3805.35,cash withdrawal,atm,LOCATION_0029,REF0000184,,0.95
TXN_000185,2024-11-18 12:40:44,ACCOUNT_00710,ACCOUNT_00011,1586.78,UPI,atm,LOCATION_0159,REF0000185,,0.94
TXN_000186,2024-04-03 01:33:04,ACCOUNT_00811,ACCOUNT_00783,722.11,cash deposit,mobile_app,LOCATION_0128,REF0000186,,0.87
TXN_000187,2025-10-13 22:12:00,ACCOUNT_00630,ACCOUNT_00205,7483.16,internal transfer,atm,LOCATION_0167,REF0000187,,0.87
TXN_000188,2025-06-28 18:58:58,ACCOUNT_00762,ACCOUNT_00362,1859.79,IMPS,mobile_app,LOCATION_0236,REF0000188,,0.89
TXN_000189,2024-11-12 20:31:45,ACCOUNT_00795,ACCOUNT_00300,835.84,internal transfer,net_banking,LOCATION_0080,REF0000189,,0.88
TXN_000190,2026-02-05 12:25:49,ACCOUNT_00742,ACCOUNT_00248,5609.56,internal transfer,mobile_app,LOCATION_0288,REF0000190,,0.92
TXN_000191,2025-02-13 07:20:19,ACCOUNT_00090,ACCOUNT_00747,1980.53,IMPS,mobile_app,LOCATION_0144,REF0000191,,0.95
TXN_000192,2024-08-07 08:48:28,ACCOUNT_00312,ACCOUNT_00114,6903.3,IMPS,mobile_app,LOCATION_0167,REF0000192,,0.92
TXN_000193,2025-01-20 22:28:24,ACCOUNT_00134,ACCOUNT_00117,6329.77,internal transfer,mobile_app,LOCATION_0171,REF0000193,,0.86
TXN_000194,2025-12-28 14:43:33,ACCOUNT_00700,ACCOUNT_00754,6736.23,cash withdrawal,atm,LOCATION_0010,REF0000194,,0.85
TXN_000195,2025-01-22 14:43:45,ACCOUNT_00810,ACCOUNT_00093,6186.11,cash withdrawal,mobile_app,LOCATION_0044,REF0000195,,0.94
TXN_000196,2025-06-13 19:15:38,ACCOUNT_00613,ACCOUNT_00295,7217.83,cash withdrawal,mobile_app,LOCATION_0291,REF0000196,,0.9
TXN_000197,2025-01-14 09:03:59,ACCOUNT_00390,ACCOUNT_00759,6973.22,UPI,mobile_app,LOCATION_0167,REF0000197,,0.95
TXN_000198,2025-11-27 04:47:52,ACCOUNT_00107,ACCOUNT_00911,2336.39,cash deposit,branch,LOCATION_0078,REF0000198,,0.9
TXN_000199,2025-06-28 13:13:28,ACCOUNT_00685,ACCOUNT_00215,8964.98,internal transfer,mobile_app,LOCATION_0287,REF0000199,,0.96
TXN_000200,2025-02-24 17:57:04,ACCOUNT_00245,ACCOUNT_00299,230.54,IMPS,branch,LOCATION_0181,REF0000200,,0.85
TXN_000201,2024-01-25 17:39:46,ACCOUNT_00881,ACCOUNT_00023,1294.88,internal transfer,atm,LOCATION_0041,REF0000201,,0.95
TXN_000202,2026-02-23 08:40:45,ACCOUNT_00098,ACCOUNT_00233,1941.94,cash withdrawal,mobile_app,LOCATION_0031,REF0000202,,0.97
TXN_000203,2025-01-14 11:53:27,ACCOUNT_00488,ACCOUNT_00466,2426.46,UPI,branch,LOCATION_0219,REF0000203,,0.93
TXN_000204,2025-12-18 08:07:09,ACCOUNT_00547,ACCOUNT_00283,1228.62,UPI,net_banking,LOCATION_0255,REF0000204,,0.88
TXN_000205,2024-10-20 01:58:03,ACCOUNT_00262,ACCOUNT_00875,6627.71,IMPS,net_banking,LOCATION_0251,REF0000205,,0.87
TXN_000206,2024-01-23 16:12:20,ACCOUNT_00342,ACCOUNT_00523,8634.63,NEFT,atm,LOCATION_0134,REF0000206,,0.91
TXN_000207,2024-07-07 17:47:43,ACCOUNT_00239,ACCOUNT_00362,1469.04,NEFT,branch,LOCATION_0191,REF0000207,,0.97
TXN_000208,2025-04-27 10:39:47,ACCOUNT_00634,ACCOUNT_00266,7708.68,NEFT,atm,LOCATION_0140,REF0000208,,0.88
TXN_000209,2025-07-14 20:02:44,ACCOUNT_00350,ACCOUNT_00381,6552.47,internal transfer,mobile_app,LOCATION_0185,REF0000209,,0.87
TXN_000210,2025-03-30 06:47:10,ACCOUNT_00114,ACCOUNT_00417,48298.7,cash deposit,net_banking,LOCATION_0005,REF0000210,,0.86
TXN_000211,2026-01-27 20:38:21,ACCOUNT_00534,ACCOUNT_00576,2587.16,cash deposit,atm,LOCATION_0183,REF0000211,,0.88
TXN_000212,2026-01-26 03:22:28,ACCOUNT_00835,ACCOUNT_00063,4832.54,UPI,branch,LOCATION_0102,REF0000212,,0.93
TXN_000213,2025-07-01 11:56:09,ACCOUNT_00867,ACCOUNT_00128,21348.65,NEFT,mobile_app,LOCATION_0142,REF0000213,,0.87
TXN_000214,2025-04-29 16:53:50,ACCOUNT_00540,ACCOUNT_00298,30951.63,IMPS,net_banking,LOCATION_0289,REF0000214,,0.95
TXN_000215,2025-08-17 04:35:49,ACCOUNT_00104,ACCOUNT_00475,2531.99,UPI,atm,LOCATION_0019,REF0000215,,0.92
TXN_000216,2025-07-07 07:34:08,ACCOUNT_00360,ACCOUNT_00630,9206.43,IMPS,mobile_app,LOCATION_0276,REF0000216,,0.98
TXN_000217,2024-05-05 09:29:50,ACCOUNT_00573,ACCOUNT_00615,1598.23,NEFT,mobile_app,LOCATION_0006,REF0000217,,0.9
TXN_000218,2024-01-23 20:39:03,ACCOUNT_00722,ACCOUNT_00604,5719.18,internal transfer,net_banking,LOCATION_0076,REF0000218,,0.89
TXN_000219,2026-04-19 08:41:47,ACCOUNT_00667,ACCOUNT_00478,1825.35,UPI,atm,LOCATION_0162,REF0000219,,0.9
TXN_000220,2026-05-27 18:51:15,ACCOUNT_00436,ACCOUNT_00062,3521.17,cash withdrawal,branch,LOCATION_0198,REF0000220,,0.93
TXN_000221,2026-01-21 11:10:35,ACCOUNT_00112,ACCOUNT_00676,5856.72,cash deposit,net_banking,LOCATION_0015,REF0000221,,0.96
TXN_000222,2024-11-18 08:41:22,ACCOUNT_00522,ACCOUNT_00529,844.55,IMPS,atm,LOCATION_0096,REF0000222,,0.98
TXN_000223,2024-07-26 22:35:14,ACCOUNT_00727,ACCOUNT_00770,8118.52,NEFT,mobile_app,LOCATION_0244,REF0000223,,0.95
TXN_000224,2024-07-11 11:24:51,ACCOUNT_00472,ACCOUNT_00276,4332.82,IMPS,mobile_app,LOCATION_0240,REF0000224,,0.88
TXN_000225,2024-05-19 21:45:48,ACCOUNT_00374,ACCOUNT_00677,2515.15,cash deposit,net_banking,LOCATION_0072,REF0000225,,0.96
TXN_000226,2026-02-22 22:05:06,ACCOUNT_00447,ACCOUNT_00047,3873.95,cash withdrawal,atm,LOCATION_0118,REF0000226,,0.87
TXN_000227,2025-03-23 23:50:05,ACCOUNT_00483,ACCOUNT_00875,265.43,UPI,mobile_app,LOCATION_0234,REF0000227,,0.9
TXN_000228,2026-03-27 20:50:58,ACCOUNT_00872,ACCOUNT_00208,785.71,UPI,mobile_app,LOCATION_0179,REF0000228,,0.87
TXN_000229,2025-11-02 21:06:24,ACCOUNT_00604,ACCOUNT_00167,7679.71,NEFT,net_banking,LOCATION_0070,REF0000229,,0.91
TXN_000230,2026-02-01 03:09:55,ACCOUNT_00279,ACCOUNT_00211,3611.0,NEFT,net_banking,LOCATION_0160,REF0000230,,0.91
TXN_000231,2024-05-31 07:54:28,ACCOUNT_00698,ACCOUNT_00069,1431.51,internal transfer,net_banking,LOCATION_0055,REF0000231,,0.96
TXN_000232,2024-12-26 02:20:36,ACCOUNT_00732,ACCOUNT_00858,21748.1,UPI,branch,LOCATION_0159,REF0000232,,0.9
TXN_000233,2025-07-23 01:39:25,ACCOUNT_00292,ACCOUNT_00484,554.26,cash deposit,atm,LOCATION_0114,REF0000233,,0.86
TXN_000234,2026-05-17 18:42:19,ACCOUNT_00886,ACCOUNT_00437,3301.59,NEFT,mobile_app,LOCATION_0243,REF0000234,,0.96
TXN_000235,2025-10-21 04:30:01,ACCOUNT_00693,ACCOUNT_00481,3265.94,UPI,mobile_app,LOCATION_0131,REF0000235,,0.96
TXN_000236,2025-03-26 02:37:21,ACCOUNT_00053,ACCOUNT_00339,1734.92,UPI,net_banking,LOCATION_0091,REF0000236,,0.88
TXN_000237,2026-04-13 07:08:53,ACCOUNT_00629,ACCOUNT_00097,82783.1,cash deposit,atm,LOCATION_0224,REF0000237,,0.97
TXN_000238,2024-04-11 10:32:23,ACCOUNT_00261,ACCOUNT_00238,2324.45,NEFT,mobile_app,LOCATION_0158,REF0000238,,0.98
TXN_000239,2024-06-12 00:55:00,ACCOUNT_00345,ACCOUNT_00543,9058.17,NEFT,mobile_app,LOCATION_0271,REF0000239,,0.9
TXN_000240,2025-10-14 18:38:38,ACCOUNT_00759,ACCOUNT_00521,704.08,UPI,branch,LOCATION_0052,REF0000240,,0.96
TXN_000241,2024-07-02 07:54:14,ACCOUNT_00824,ACCOUNT_00170,4791.98,cash withdrawal,atm,LOCATION_0198,REF0000241,,0.94
TXN_000242,2026-01-23 00:26:05,ACCOUNT_00114,ACCOUNT_00788,4198.31,cash withdrawal,net_banking,LOCATION_0055,REF0000242,,0.92
TXN_000243,2025-11-16 20:57:20,ACCOUNT_00710,ACCOUNT_00364,606.31,IMPS,net_banking,LOCATION_0129,REF0000243,,0.87
TXN_000244,2026-01-23 15:00:39,ACCOUNT_00268,ACCOUNT_00880,1696.69,cash deposit,mobile_app,LOCATION_0091,REF0000244,,0.87
TXN_000245,2026-02-20 09:39:55,ACCOUNT_00290,ACCOUNT_00752,6011.32,cash withdrawal,mobile_app,LOCATION_0089,REF0000245,,0.9
TXN_000246,2024-12-22 22:57:14,ACCOUNT_00904,ACCOUNT_00411,21659.69,NEFT,mobile_app,LOCATION_0245,REF0000246,,0.92
TXN_000247,2024-04-06 08:33:40,ACCOUNT_00770,ACCOUNT_00863,2671.12,IMPS,mobile_app,LOCATION_0002,REF0000247,,0.86
TXN_000248,2024-10-28 18:14:43,ACCOUNT_00380,ACCOUNT_00173,1808.55,IMPS,branch,LOCATION_0290,REF0000248,,0.95
TXN_000249,2024-06-08 06:59:50,ACCOUNT_00689,ACCOUNT_00291,8183.71,cash withdrawal,mobile_app,LOCATION_0198,REF0000249,,0.95
TXN_000250,2025-03-07 00:09:03,ACCOUNT_00197,ACCOUNT_00334,4535.4,NEFT,mobile_app,LOCATION_0059,REF0000250,,0.88
TXN_000251,2024-12-18 21:38:01,ACCOUNT_00608,ACCOUNT_00406,3985.37,IMPS,mobile_app,LOCATION_0274,REF0000251,,0.91
TXN_000252,2026-03-19 11:51:01,ACCOUNT_00072,ACCOUNT_00894,2721.56,internal transfer,branch,LOCATION_0228,REF0000252,,0.91
TXN_000253,2025-10-14 16:23:52,ACCOUNT_00365,ACCOUNT_00058,4822.34,cash withdrawal,branch,LOCATION_0028,REF0000253,,0.87
TXN_000254,2024-10-27 16:43:22,ACCOUNT_00067,ACCOUNT_00180,6417.78,cash withdrawal,mobile_app,LOCATION_0192,REF0000254,,0.91
TXN_000255,2025-01-08 03:35:03,ACCOUNT_00014,ACCOUNT_00734,4195.69,cash deposit,branch,LOCATION_0069,REF0000255,,0.93
TXN_000256,2024-02-04 21:14:22,ACCOUNT_00711,ACCOUNT_00352,3222.35,NEFT,mobile_app,LOCATION_0198,REF0000256,,0.91
TXN_000257,2025-07-30 16:29:11,ACCOUNT_00211,ACCOUNT_00499,28595.24,IMPS,atm,LOCATION_0141,REF0000257,,0.89
TXN_000258,2024-08-31 16:46:06,ACCOUNT_00556,ACCOUNT_00282,137.35,internal transfer,mobile_app,LOCATION_0051,REF0000258,,0.86
TXN_000259,2025-10-01 05:46:11,ACCOUNT_00798,ACCOUNT_00397,4849.35,UPI,mobile_app,LOCATION_0039,REF0000259,,0.9
TXN_000260,2024-12-03 10:30:54,ACCOUNT_00344,ACCOUNT_00097,1669.92,cash withdrawal,mobile_app,LOCATION_0252,REF0000260,,0.98
TXN_000261,2025-12-17 12:27:34,ACCOUNT_00062,ACCOUNT_00800,740.35,IMPS,mobile_app,LOCATION_0252,REF0000261,,0.98
TXN_000262,2024-09-13 06:28:57,ACCOUNT_00639,ACCOUNT_00635,5214.8,NEFT,branch,LOCATION_0198,REF0000262,,0.88
TXN_000263,2024-03-19 19:40:52,ACCOUNT_00640,ACCOUNT_00749,3296.09,internal transfer,atm,LOCATION_0168,REF0000263,,0.93
TXN_000264,2024-06-15 16:12:14,ACCOUNT_00168,ACCOUNT_00795,2195.32,NEFT,net_banking,LOCATION_0227,REF0000264,,0.89
TXN_000265,2026-01-28 00:36:27,ACCOUNT_00004,ACCOUNT_00617,868.54,IMPS,branch,LOCATION_0289,REF0000265,,0.88
TXN_000266,2025-01-04 02:51:07,ACCOUNT_00824,ACCOUNT_00330,32565.78,cash deposit,atm,LOCATION_0218,REF0000266,,0.86
TXN_000267,2025-05-14 20:07:21,ACCOUNT_00484,ACCOUNT_00435,1525.94,NEFT,atm,LOCATION_0182,REF0000267,,0.91
TXN_000268,2025-09-22 21:58:41,ACCOUNT_00458,ACCOUNT_00315,1168.94,cash withdrawal,net_banking,LOCATION_0095,REF0000268,,0.97
TXN_000269,2026-03-22 21:03:55,ACCOUNT_00461,ACCOUNT_00259,1642.36,UPI,net_banking,LOCATION_0271,REF0000269,,0.96
TXN_000270,2025-12-07 14:04:04,ACCOUNT_00600,ACCOUNT_00001,4067.1,NEFT,branch,LOCATION_0097,REF0000270,,0.98
TXN_000271,2025-08-25 05:58:21,ACCOUNT_00076,ACCOUNT_00794,6414.61,NEFT,branch,LOCATION_0029,REF0000271,,0.9
TXN_000272,2024-06-24 03:34:28,ACCOUNT_00503,ACCOUNT_00834,6700.97,cash deposit,branch,LOCATION_0226,REF0000272,,0.9
TXN_000273,2026-01-16 12:58:25,ACCOUNT_00434,ACCOUNT_00331,2105.41,IMPS,mobile_app,LOCATION_0154,REF0000273,,0.93
TXN_000274,2025-08-22 21:29:42,ACCOUNT_00341,ACCOUNT_00891,1196.73,UPI,net_banking,LOCATION_0125,REF0000274,,0.85
TXN_000275,2026-02-05 22:01:37,ACCOUNT_00577,ACCOUNT_00708,2705.31,internal transfer,branch,LOCATION_0007,REF0000275,,0.95
TXN_000276,2024-10-28 15:59:55,ACCOUNT_00309,ACCOUNT_00390,9631.36,NEFT,net_banking,LOCATION_0284,REF0000276,,0.89
TXN_000277,2025-06-01 03:42:41,ACCOUNT_00749,ACCOUNT_00048,3934.1,cash deposit,atm,LOCATION_0173,REF0000277,,0.88
TXN_000278,2024-08-02 16:56:22,ACCOUNT_00355,ACCOUNT_00733,6627.69,internal transfer,branch,LOCATION_0239,REF0000278,,0.87
TXN_000279,2025-11-01 03:51:40,ACCOUNT_00875,ACCOUNT_00610,8845.27,UPI,branch,LOCATION_0067,REF0000279,,0.87
TXN_000280,2024-02-22 13:07:50,ACCOUNT_00585,ACCOUNT_00436,725.96,NEFT,atm,LOCATION_0201,REF0000280,,0.94
TXN_000281,2024-01-04 06:08:33,ACCOUNT_00544,ACCOUNT_00441,23744.77,IMPS,net_banking,LOCATION_0283,REF0000281,,0.95
TXN_000282,2025-03-10 21:27:39,ACCOUNT_00114,ACCOUNT_00080,16844.77,cash deposit,branch,LOCATION_0035,REF0000282,,0.89
TXN_000283,2024-03-09 13:12:19,ACCOUNT_00779,ACCOUNT_00598,1358.06,cash deposit,branch,LOCATION_0119,REF0000283,,0.96
TXN_000284,2026-05-13 19:09:11,ACCOUNT_00754,ACCOUNT_00293,7275.31,internal transfer,atm,LOCATION_0180,REF0000284,,0.91
TXN_000285,2024-01-19 21:12:48,ACCOUNT_00399,ACCOUNT_00325,1065.35,IMPS,net_banking,LOCATION_0089,REF0000285,,0.91
TXN_000286,2025-11-17 15:42:11,ACCOUNT_00203,ACCOUNT_00877,5059.84,cash deposit,net_banking,LOCATION_0181,REF0000286,,0.87
TXN_000287,2025-06-22 20:58:59,ACCOUNT_00524,ACCOUNT_00685,283.8,cash deposit,net_banking,LOCATION_0027,REF0000287,,0.9
TXN_000288,2025-10-26 04:05:37,ACCOUNT_00831,ACCOUNT_00862,15365.64,internal transfer,atm,LOCATION_0036,REF0000288,,0.94
TXN_000289,2024-04-24 22:39:32,ACCOUNT_00505,ACCOUNT_00145,12746.82,internal transfer,mobile_app,LOCATION_0057,REF0000289,,0.92
TXN_000290,2026-06-29 16:35:32,ACCOUNT_00900,ACCOUNT_00088,942.97,internal transfer,net_banking,LOCATION_0221,REF0000290,,0.91
TXN_000291,2026-05-13 03:42:52,ACCOUNT_00363,ACCOUNT_00511,3957.8,UPI,net_banking,LOCATION_0059,REF0000291,,0.92
TXN_000292,2025-09-12 17:27:28,ACCOUNT_00579,ACCOUNT_00299,579.97,internal transfer,atm,LOCATION_0014,REF0000292,,0.91
TXN_000293,2024-07-12 17:14:15,ACCOUNT_00379,ACCOUNT_00697,2563.2,IMPS,net_banking,LOCATION_0112,REF0000293,,0.88
TXN_000294,2025-10-01 23:13:44,ACCOUNT_00463,ACCOUNT_00330,1645.92,internal transfer,net_banking,LOCATION_0292,REF0000294,,0.86
TXN_000295,2024-10-15 08:43:24,ACCOUNT_00816,ACCOUNT_00212,5063.52,cash deposit,net_banking,LOCATION_0104,REF0000295,,0.9
TXN_000296,2025-12-28 23:56:58,ACCOUNT_00153,ACCOUNT_00732,78893.07,IMPS,branch,LOCATION_0300,REF0000296,,0.93
TXN_000297,2024-02-02 23:58:34,ACCOUNT_00854,ACCOUNT_00424,1899.29,NEFT,branch,LOCATION_0286,REF0000297,,0.97
TXN_000298,2026-04-15 23:02:00,ACCOUNT_00575,ACCOUNT_00591,9593.67,cash deposit,branch,LOCATION_0007,REF0000298,,0.89
TXN_000299,2024-06-18 01:42:42,ACCOUNT_00819,ACCOUNT_00582,3028.43,internal transfer,branch,LOCATION_0156,REF0000299,,0.85
TXN_000300,2024-06-27 01:21:41,ACCOUNT_00492,ACCOUNT_00250,6320.52,UPI,atm,LOCATION_0109,REF0000300,,0.94
TXN_000301,2026-05-15 15:51:28,ACCOUNT_00301,ACCOUNT_00094,17393.03,cash withdrawal,mobile_app,LOCATION_0184,REF0000301,,0.89
TXN_000302,2024-09-26 23:10:34,ACCOUNT_00782,ACCOUNT_00692,2933.64,cash withdrawal,mobile_app,LOCATION_0070,REF0000302,,0.88
TXN_000303,2026-01-12 06:02:10,ACCOUNT_00152,ACCOUNT_00853,3629.61,NEFT,net_banking,LOCATION_0118,REF0000303,,0.86
TXN_000304,2025-03-27 01:16:10,ACCOUNT_00466,ACCOUNT_00400,41058.59,cash withdrawal,net_banking,LOCATION_0117,REF0000304,,0.95
TXN_000305,2024-09-30 00:32:35,ACCOUNT_00072,ACCOUNT_00333,747.15,cash deposit,net_banking,LOCATION_0068,REF0000305,,0.95
TXN_000306,2025-08-01 13:52:16,ACCOUNT_00063,ACCOUNT_00649,4520.37,UPI,mobile_app,LOCATION_0229,REF0000306,,0.88
TXN_000307,2025-03-20 06:13:39,ACCOUNT_00570,ACCOUNT_00294,691.09,cash deposit,branch,LOCATION_0141,REF0000307,,0.97
TXN_000308,2025-02-24 00:42:55,ACCOUNT_00114,ACCOUNT_00406,31455.07,cash withdrawal,branch,LOCATION_0115,REF0000308,,0.86
TXN_000309,2024-12-02 23:09:41,ACCOUNT_00789,ACCOUNT_00610,1324.19,IMPS,net_banking,LOCATION_0194,REF0000309,,0.93
TXN_000310,2024-06-06 20:08:33,ACCOUNT_00513,ACCOUNT_00596,379.86,cash withdrawal,atm,LOCATION_0173,REF0000310,,0.96
TXN_000311,2025-12-20 14:55:39,ACCOUNT_00111,ACCOUNT_00331,8731.75,cash withdrawal,atm,LOCATION_0260,REF0000311,,0.87
TXN_000312,2026-03-01 09:34:14,ACCOUNT_00710,ACCOUNT_00756,3732.56,cash deposit,atm,LOCATION_0239,REF0000312,,0.93
TXN_000313,2026-06-24 19:16:17,ACCOUNT_00670,ACCOUNT_00164,23137.88,cash deposit,branch,LOCATION_0232,REF0000313,,0.92
TXN_000314,2025-09-09 19:50:38,ACCOUNT_00509,ACCOUNT_00365,1042.06,NEFT,net_banking,LOCATION_0234,REF0000314,,0.95
TXN_000315,2025-05-11 18:20:09,ACCOUNT_00478,ACCOUNT_00448,92261.28,cash deposit,atm,LOCATION_0022,REF0000315,,0.87
TXN_000316,2026-02-21 09:35:16,ACCOUNT_00735,ACCOUNT_00488,5133.81,cash withdrawal,mobile_app,LOCATION_0145,REF0000316,,0.89
TXN_000317,2024-04-22 22:40:16,ACCOUNT_00674,ACCOUNT_00277,35546.85,UPI,net_banking,LOCATION_0058,REF0000317,,0.95
TXN_000318,2025-03-11 06:29:56,ACCOUNT_00310,ACCOUNT_00292,935.63,cash withdrawal,mobile_app,LOCATION_0086,REF0000318,,0.95
TXN_000319,2024-02-02 15:04:42,ACCOUNT_00845,ACCOUNT_00497,10774.09,cash withdrawal,net_banking,LOCATION_0015,REF0000319,,0.93
TXN_000320,2026-04-14 06:45:30,ACCOUNT_00057,ACCOUNT_00567,18846.53,IMPS,atm,LOCATION_0247,REF0000320,,0.98
TXN_000321,2024-09-14 04:23:41,ACCOUNT_00054,ACCOUNT_00150,6801.35,cash deposit,atm,LOCATION_0083,REF0000321,,0.96
TXN_000322,2024-02-25 11:07:04,ACCOUNT_00066,ACCOUNT_00107,985.3,internal transfer,net_banking,LOCATION_0088,REF0000322,,0.87
TXN_000323,2024-08-15 05:23:29,ACCOUNT_00320,ACCOUNT_00432,1496.55,cash withdrawal,atm,LOCATION_0284,REF0000323,,0.88
TXN_000324,2025-08-01 00:47:43,ACCOUNT_00774,ACCOUNT_00082,1008.15,internal transfer,mobile_app,LOCATION_0012,REF0000324,,0.88
TXN_000325,2024-09-28 06:49:11,ACCOUNT_00188,ACCOUNT_00763,1032.93,internal transfer,net_banking,LOCATION_0209,REF0000325,,0.9
TXN_000326,2026-06-17 08:59:36,ACCOUNT_00805,ACCOUNT_00681,3090.41,cash deposit,net_banking,LOCATION_0180,REF0000326,,0.91
TXN_000327,2026-01-03 17:07:28,ACCOUNT_00857,ACCOUNT_00420,2304.9,IMPS,atm,LOCATION_0170,REF0000327,,0.94
TXN_000328,2024-05-10 04:38:59,ACCOUNT_00463,ACCOUNT_00778,2638.09,cash withdrawal,branch,LOCATION_0142,REF0000328,,0.96
TXN_000329,2024-10-01 00:57:10,ACCOUNT_00874,ACCOUNT_00257,8427.22,UPI,mobile_app,LOCATION_0163,REF0000329,,0.86
TXN_000330,2026-01-07 03:26:21,ACCOUNT_00843,ACCOUNT_00538,1324.19,cash deposit,mobile_app,LOCATION_0205,REF0000330,,0.88
TXN_000331,2025-11-04 08:33:12,ACCOUNT_00907,ACCOUNT_00242,2733.97,cash deposit,net_banking,LOCATION_0222,REF0000331,,0.88
TXN_000332,2025-09-12 10:54:12,ACCOUNT_00775,ACCOUNT_00347,14953.52,IMPS,atm,LOCATION_0272,REF0000332,,0.87
TXN_000333,2024-10-24 16:31:49,ACCOUNT_00467,ACCOUNT_00694,15109.14,internal transfer,branch,LOCATION_0135,REF0000333,,0.92
TXN_000334,2025-06-08 17:16:28,ACCOUNT_00352,ACCOUNT_00027,1618.16,IMPS,atm,LOCATION_0111,REF0000334,,0.94
TXN_000335,2025-10-02 05:59:44,ACCOUNT_00445,ACCOUNT_00281,11063.75,UPI,mobile_app,LOCATION_0276,REF0000335,,0.89
TXN_000336,2024-12-31 08:19:58,ACCOUNT_00557,ACCOUNT_00534,4591.33,IMPS,atm,LOCATION_0032,REF0000336,,0.91
TXN_000337,2024-07-25 20:19:57,ACCOUNT_00451,ACCOUNT_00480,7610.86,cash withdrawal,branch,LOCATION_0024,REF0000337,,0.96
TXN_000338,2024-01-07 21:03:25,ACCOUNT_00748,ACCOUNT_00772,7421.48,IMPS,atm,LOCATION_0156,REF0000338,,0.97
TXN_000339,2026-03-30 21:18:37,ACCOUNT_00438,ACCOUNT_00893,14137.84,UPI,atm,LOCATION_0280,REF0000339,,0.96
TXN_000340,2026-06-20 19:01:38,ACCOUNT_00191,ACCOUNT_00653,2443.75,IMPS,mobile_app,LOCATION_0294,REF0000340,,0.92
TXN_000341,2024-01-10 09:34:14,ACCOUNT_00211,ACCOUNT_00188,7750.5,cash deposit,net_banking,LOCATION_0141,REF0000341,,0.86
TXN_000342,2024-02-21 11:24:42,ACCOUNT_00192,ACCOUNT_00596,3590.77,UPI,net_banking,LOCATION_0103,REF0000342,,0.9
TXN_000343,2026-01-25 22:49:47,ACCOUNT_00657,ACCOUNT_00794,3028.96,UPI,branch,LOCATION_0215,REF0000343,,0.87
TXN_000344,2024-03-19 20:40:41,ACCOUNT_00332,ACCOUNT_00656,1600.16,NEFT,atm,LOCATION_0130,REF0000344,,0.94
TXN_000345,2024-08-23 14:54:55,ACCOUNT_00576,ACCOUNT_00112,1710.88,internal transfer,atm,LOCATION_0051,REF0000345,,0.87
TXN_000346,2026-06-11 05:08:18,ACCOUNT_00749,ACCOUNT_00475,3074.31,NEFT,net_banking,LOCATION_0183,REF0000346,,0.91
TXN_000347,2026-06-24 12:26:39,ACCOUNT_00084,ACCOUNT_00146,2902.16,IMPS,mobile_app,LOCATION_0128,REF0000347,,0.97
TXN_000348,2026-03-17 10:18:09,ACCOUNT_00902,ACCOUNT_00264,8217.91,cash deposit,mobile_app,LOCATION_0056,REF0000348,,0.92
TXN_000349,2026-05-30 19:40:53,ACCOUNT_00690,ACCOUNT_00879,1645.58,UPI,mobile_app,LOCATION_0245,REF0000349,,0.88
TXN_000350,2025-01-17 14:50:00,ACCOUNT_00381,ACCOUNT_00398,968.4,cash withdrawal,net_banking,LOCATION_0273,REF0000350,,0.92
TXN_000351,2026-02-18 14:19:42,ACCOUNT_00429,ACCOUNT_00860,4129.21,IMPS,atm,LOCATION_0157,REF0000351,,0.89
TXN_000352,2025-12-15 16:15:44,ACCOUNT_00387,ACCOUNT_00587,2699.13,NEFT,atm,LOCATION_0140,REF0000352,,0.9
TXN_000353,2025-03-28 11:45:18,ACCOUNT_00804,ACCOUNT_00902,2036.71,cash deposit,atm,LOCATION_0062,REF0000353,,0.97
TXN_000354,2024-01-26 14:07:51,ACCOUNT_00676,ACCOUNT_00043,1195.8,cash withdrawal,mobile_app,LOCATION_0138,REF0000354,,0.93
TXN_000355,2024-03-03 19:28:03,ACCOUNT_00699,ACCOUNT_00487,36075.77,NEFT,net_banking,LOCATION_0187,REF0000355,,0.96
TXN_000356,2025-05-11 02:27:03,ACCOUNT_00562,ACCOUNT_00272,3479.45,UPI,branch,LOCATION_0017,REF0000356,,0.97
TXN_000357,2024-10-18 15:13:03,ACCOUNT_00728,ACCOUNT_00861,2775.4,NEFT,branch,LOCATION_0087,REF0000357,,0.98
TXN_000358,2025-06-30 00:32:06,ACCOUNT_00006,ACCOUNT_00588,6972.92,IMPS,net_banking,LOCATION_0028,REF0000358,,0.96
