social_record_id,person_id,platform_alias,username_alias,timestamp,content,mentioned_entity,location_id,confidence,source
SOC_000152,PERSON_0838,ChirpNet,user_person_0838,2026-03-06 15:33:24,"New shop opening next week, everyone welcome.",,LOCATION_0260,0.61,SOCIAL_MEDIA_MONITORING
SOC_000153,PERSON_1127,ConnectHub,user_person_1127,2025-07-25 09:30:47,Happy to share we completed the delivery on time.,,LOCATION_0249,0.77,SOCIAL_MEDIA_MONITORING
SOC_000154,PERSON_0805,SnapCircle,user_person_0805,2025-05-05 14:08:31,"New shop opening next week, everyone welcome.",,LOCATION_0063,0.77,SOCIAL_MEDIA_MONITORING
SOC_000155,PERSON_0999,TalkStream,user_person_0999,2025-01-20 21:35:23,"New shop opening next week, everyone welcome.",,LOCATION_0236,0.85,SOCIAL_MEDIA_MONITORING
SOC_000156,PERSON_1115,PicWall,user_person_1115,2025-10-12 23:51:37,"New shop opening next week, everyone welcome.",,LOCATION_0291,0.43,SOCIAL_MEDIA_MONITORING
SOC_000157,PERSON_0040,ConnectHub,user_person_0040,2024-09-26 08:46:42,Happy to share we completed the delivery on time.,,LOCATION_0114,0.57,SOCIAL_MEDIA_MONITORING
SOC_000158,PERSON_0569,SnapCircle,user_person_0569,2026-04-28 05:26:26,Weather has been unusually warm this month.,,LOCATION_0067,0.73,SOCIAL_MEDIA_MONITORING
SOC_000159,PERSON_1465,ConnectHub,user_person_1465,2024-10-24 21:17:29,"Great weekend with family, back to work tomorrow.",,LOCATION_0293,0.4,SOCIAL_MEDIA_MONITORING
SOC_000160,PERSON_1239,SnapCircle,user_person_1239,2024-05-21 02:12:34,"Package ready, will hand it over as discussed.",,LOCATION_0081,0.5,SOCIAL_MEDIA_MONITORING
SOC_000161,PERSON_0103,PicWall,user_person_0103,2024-07-10 18:53:10,Weather has been unusually warm this month.,,LOCATION_0162,0.59,SOCIAL_MEDIA_MONITORING
SOC_000162,PERSON_1390,ConnectHub,user_person_1390,2025-03-01 17:16:32,"Great weekend with family, back to work tomorrow.",,LOCATION_0061,0.48,SOCIAL_MEDIA_MONITORING
SOC_000163,PERSON_1098,ChirpNet,user_person_1098,2024-11-06 03:01:06,"New shop opening next week, everyone welcome.",,LOCATION_0081,0.81,SOCIAL_MEDIA_MONITORING
SOC_000164,PERSON_0622,ConnectHub,user_person_0622,2026-05-26 00:06:44,Happy to share we completed the delivery on time.,,LOCATION_0001,0.47,SOCIAL_MEDIA_MONITORING
SOC_000165,PERSON_1455,PicWall,user_person_1455,2026-06-09 06:36:43,Meeting postponed. Same place tomorrow.,,LOCATION_0076,0.57,SOCIAL_MEDIA_MONITORING
SOC_000166,PERSON_0708,SnapCircle,user_person_0708,2025-03-06 06:33:16,Happy to share we completed the delivery on time.,,LOCATION_0269,0.85,SOCIAL_MEDIA_MONITORING
SOC_000167,PERSON_0609,PicWall,user_person_0609,2026-04-24 20:02:49,Keep this between us for now.,PERSON_0025,LOCATION_0201,0.83,SOCIAL_MEDIA_MONITORING
SOC_000168,PERSON_0178,TalkStream,user_person_0178,2025-01-27 11:38:43,Weather has been unusually warm this month.,,LOCATION_0168,0.79,SOCIAL_MEDIA_MONITORING
SOC_000169,PERSON_0317,PicWall,user_person_0317,2024-02-08 07:46:34,"Plan is confirmed, let's proceed as talked about.",PERSON_0911,LOCATION_0217,0.69,SOCIAL_MEDIA_MONITORING
SOC_000170,PERSON_1368,PicWall,user_person_1368,2025-05-21 11:11:57,Meeting postponed. Same place tomorrow.,PERSON_1173,LOCATION_0111,0.77,SOCIAL_MEDIA_MONITORING
SOC_000171,PERSON_1350,ConnectHub,user_person_1350,2024-12-29 22:07:11,Weather has been unusually warm this month.,,LOCATION_0151,0.72,SOCIAL_MEDIA_MONITORING
SOC_000172,PERSON_0502,ConnectHub,user_person_0502,2025-06-19 13:54:00,"New shop opening next week, everyone welcome.",,LOCATION_0094,0.53,SOCIAL_MEDIA_MONITORING
SOC_000173,PERSON_0320,ConnectHub,user_person_0320,2024-07-15 16:13:10,"New shop opening next week, everyone welcome.",,LOCATION_0280,0.64,SOCIAL_MEDIA_MONITORING
SOC_000174,PERSON_1069,TalkStream,user_person_1069,2026-05-02 06:36:07,Keep this between us for now.,,LOCATION_0144,0.62,SOCIAL_MEDIA_MONITORING
SOC_000175,PERSON_0024,TalkStream,user_person_0024,2024-12-22 22:21:57,Keep this between us for now.,,LOCATION_0080,0.47,SOCIAL_MEDIA_MONITORING
SOC_000176,PERSON_0627,ChirpNet,user_person_0627,2025-08-12 00:07:06,"Plan is confirmed, let's proceed as talked about.",PERSON_0667,LOCATION_0221,0.6,SOCIAL_MEDIA_MONITORING
SOC_000177,PERSON_0074,SnapCircle,user_person_0074,2025-02-01 06:29:03,Traffic was terrible near the market today.,,LOCATION_0002,0.73,SOCIAL_MEDIA_MONITORING
SOC_000178,PERSON_1356,TalkStream,user_person_1356,2024-10-03 19:49:03,"Package ready, will hand it over as discussed.",PERSON_0540,LOCATION_0276,0.42,SOCIAL_MEDIA_MONITORING
SOC_000179,PERSON_1012,PicWall,user_person_1012,2025-01-05 09:34:33,Keep this between us for now.,PERSON_1229,LOCATION_0004,0.67,SOCIAL_MEDIA_MONITORING
SOC_000180,PERSON_0354,ConnectHub,user_person_0354,2025-07-15 04:33:08,"Great weekend with family, back to work tomorrow.",,LOCATION_0037,0.63,SOCIAL_MEDIA_MONITORING
SOC_000181,PERSON_0391,PicWall,user_person_0391,2025-03-02 01:56:02,Happy to share we completed the delivery on time.,,LOCATION_0200,0.79,SOCIAL_MEDIA_MONITORING
SOC_000182,PERSON_0864,PicWall,user_person_0864,2024-03-27 22:20:11,Weather has been unusually warm this month.,,LOCATION_0057,0.63,SOCIAL_MEDIA_MONITORING
SOC_000183,PERSON_1288,ChirpNet,user_person_1288,2024-09-19 22:45:42,"New shop opening next week, everyone welcome.",,LOCATION_0058,0.45,SOCIAL_MEDIA_MONITORING
SOC_000184,PERSON_1039,PicWall,user_person_1039,2024-02-11 01:24:45,Happy to share we completed the delivery on time.,,LOCATION_0129,0.53,SOCIAL_MEDIA_MONITORING
SOC_000185,PERSON_0860,TalkStream,user_person_0860,2024-05-20 16:00:15,Happy to share we completed the delivery on time.,,LOCATION_0270,0.8,SOCIAL_MEDIA_MONITORING
SOC_000186,PERSON_1249,PicWall,user_person_1249,2025-03-31 08:36:34,"Great weekend with family, back to work tomorrow.",,LOCATION_0288,0.61,SOCIAL_MEDIA_MONITORING
SOC_000187,PERSON_0025,PicWall,user_person_0025,2025-12-07 19:01:35,Happy to share we completed the delivery on time.,,LOCATION_0205,0.8,SOCIAL_MEDIA_MONITORING
SOC_000188,PERSON_1094,TalkStream,user_person_1094,2025-06-18 11:15:52,Traffic was terrible near the market today.,,LOCATION_0200,0.51,SOCIAL_MEDIA_MONITORING
SOC_000189,PERSON_0173,TalkStream,user_person_0173,2024-07-09 08:00:09,"New shop opening next week, everyone welcome.",,LOCATION_0056,0.53,SOCIAL_MEDIA_MONITORING
SOC_000190,PERSON_0742,PicWall,user_person_0742,2025-02-13 08:50:07,"New shop opening next week, everyone welcome.",,LOCATION_0164,0.48,SOCIAL_MEDIA_MONITORING
SOC_000191,PERSON_0336,SnapCircle,user_person_0336,2025-01-03 03:24:17,Traffic was terrible near the market today.,,LOCATION_0005,0.74,SOCIAL_MEDIA_MONITORING
SOC_000192,PERSON_0957,PicWall,user_person_0957,2024-09-01 18:19:13,Traffic was terrible near the market today.,,LOCATION_0211,0.78,SOCIAL_MEDIA_MONITORING
SOC_000193,PERSON_0129,PicWall,user_person_0129,2024-08-31 03:33:26,"Great weekend with family, back to work tomorrow.",,LOCATION_0217,0.46,SOCIAL_MEDIA_MONITORING
SOC_000194,PERSON_0325,ChirpNet,user_person_0325,2025-10-20 20:56:08,"Great weekend with family, back to work tomorrow.",,LOCATION_0196,0.7,SOCIAL_MEDIA_MONITORING
SOC_000195,PERSON_0686,TalkStream,user_person_0686,2024-02-11 07:06:37,Traffic was terrible near the market today.,,LOCATION_0006,0.65,SOCIAL_MEDIA_MONITORING
SOC_000196,PERSON_1002,TalkStream,user_person_1002,2024-09-11 08:33:29,Weather has been unusually warm this month.,,LOCATION_0103,0.61,SOCIAL_MEDIA_MONITORING
SOC_000197,PERSON_0350,ConnectHub,user_person_0350,2025-10-30 20:28:23,"New shop opening next week, everyone welcome.",,LOCATION_0256,0.67,SOCIAL_MEDIA_MONITORING
SOC_000198,PERSON_1148,SnapCircle,user_person_1148,2024-02-16 22:12:48,Traffic was terrible near the market today.,,LOCATION_0169,0.79,SOCIAL_MEDIA_MONITORING
SOC_000199,PERSON_0126,TalkStream,user_person_0126,2024-02-23 21:09:53,"New shop opening next week, everyone welcome.",,LOCATION_0253,0.42,SOCIAL_MEDIA_MONITORING
SOC_000200,PERSON_1481,ChirpNet,user_person_1481,2024-02-09 16:33:18,"New shop opening next week, everyone welcome.",,LOCATION_0106,0.58,SOCIAL_MEDIA_MONITORING
SOC_000201,PERSON_0431,SnapCircle,user_person_0431,2024-08-31 20:55:09,Traffic was terrible near the market today.,,LOCATION_0061,0.53,SOCIAL_MEDIA_MONITORING
SOC_000202,PERSON_0895,ChirpNet,user_person_0895,2026-04-23 11:34:24,"New shop opening next week, everyone welcome.",,LOCATION_0280,0.73,SOCIAL_MEDIA_MONITORING
SOC_000203,PERSON_1084,ChirpNet,user_person_1084,2026-03-30 10:19:42,Happy to share we completed the delivery on time.,,LOCATION_0093,0.51,SOCIAL_MEDIA_MONITORING
SOC_000204,PERSON_0641,ConnectHub,user_person_0641,2024-05-05 05:11:12,Happy to share we completed the delivery on time.,,LOCATION_0006,0.75,SOCIAL_MEDIA_MONITORING
SOC_000205,PERSON_1444,ConnectHub,user_person_1444,2024-09-04 21:16:59,Happy to share we completed the delivery on time.,,LOCATION_0126,0.78,SOCIAL_MEDIA_MONITORING
SOC_000206,PERSON_1090,SnapCircle,user_person_1090,2024-06-08 08:54:46,Meeting postponed. Same place tomorrow.,,LOCATION_0182,0.53,SOCIAL_MEDIA_MONITORING
SOC_000207,PERSON_0881,TalkStream,user_person_0881,2024-04-19 17:14:39,"Package ready, will hand it over as discussed.",,LOCATION_0190,0.63,SOCIAL_MEDIA_MONITORING
SOC_000208,PERSON_0863,PicWall,user_person_0863,2024-08-28 04:11:21,"Plan is confirmed, let's proceed as talked about.",,LOCATION_0070,0.84,SOCIAL_MEDIA_MONITORING
SOC_000209,PERSON_0274,ConnectHub,user_person_0274,2025-04-06 07:11:18,"Great weekend with family, back to work tomorrow.",,LOCATION_0043,0.42,SOCIAL_MEDIA_MONITORING
SOC_000210,PERSON_0973,ConnectHub,user_person_0973,2024-08-07 08:13:59,Happy to share we completed the delivery on time.,,LOCATION_0279,0.7,SOCIAL_MEDIA_MONITORING
SOC_000211,PERSON_1396,TalkStream,user_person_1396,2026-05-21 12:12:03,"Great weekend with family, back to work tomorrow.",,LOCATION_0001,0.43,SOCIAL_MEDIA_MONITORING
SOC_000212,PERSON_0905,SnapCircle,user_person_0905,2024-08-15 06:32:33,"Great weekend with family, back to work tomorrow.",,LOCATION_0054,0.62,SOCIAL_MEDIA_MONITORING
SOC_000213,PERSON_0663,ChirpNet,user_person_0663,2025-08-28 00:32:48,"Great weekend with family, back to work tomorrow.",,LOCATION_0286,0.56,SOCIAL_MEDIA_MONITORING
SOC_000214,PERSON_0687,ChirpNet,user_person_0687,2024-01-28 22:02:41,"Plan is confirmed, let's proceed as talked about.",PERSON_0590,LOCATION_0233,0.62,SOCIAL_MEDIA_MONITORING
SOC_000215,PERSON_1324,PicWall,user_person_1324,2025-08-13 22:06:44,"Great weekend with family, back to work tomorrow.",,LOCATION_0087,0.79,SOCIAL_MEDIA_MONITORING
SOC_000216,PERSON_1017,SnapCircle,user_person_1017,2025-12-20 06:32:58,"Plan is confirmed, let's proceed as talked about.",,LOCATION_0272,0.83,SOCIAL_MEDIA_MONITORING
SOC_000217,PERSON_0001,TalkStream,user_person_0001,2024-01-26 03:21:39,"New shop opening next week, everyone welcome.",,LOCATION_0203,0.65,SOCIAL_MEDIA_MONITORING
SOC_000218,PERSON_0522,SnapCircle,user_person_0522,2024-10-26 14:00:02,Weather has been unusually warm this month.,,LOCATION_0275,0.52,SOCIAL_MEDIA_MONITORING
SOC_000219,PERSON_0445,SnapCircle,user_person_0445,2024-04-06 16:50:20,Meeting postponed. Same place tomorrow.,,LOCATION_0239,0.82,SOCIAL_MEDIA_MONITORING
SOC_000220,PERSON_0846,PicWall,user_person_0846,2026-06-15 21:17:19,"Great weekend with family, back to work tomorrow.",,LOCATION_0287,0.83,SOCIAL_MEDIA_MONITORING
SOC_000221,PERSON_0806,SnapCircle,user_person_0806,2025-05-14 05:21:33,"New shop opening next week, everyone welcome.",,LOCATION_0125,0.59,SOCIAL_MEDIA_MONITORING
SOC_000222,PERSON_0784,ChirpNet,user_person_0784,2024-02-04 16:57:11,Weather has been unusually warm this month.,,LOCATION_0167,0.49,SOCIAL_MEDIA_MONITORING
SOC_000223,PERSON_0070,TalkStream,user_person_0070,2024-09-21 15:14:53,"Everything is set for the evening, see you there.",,LOCATION_0121,0.75,SOCIAL_MEDIA_MONITORING
SOC_000224,PERSON_0203,ConnectHub,user_person_0203,2026-01-09 18:25:32,"New shop opening next week, everyone welcome.",,LOCATION_0194,0.56,SOCIAL_MEDIA_MONITORING
SOC_000225,PERSON_0889,ChirpNet,user_person_0889,2024-11-28 17:36:11,Keep this between us for now.,PERSON_0315,LOCATION_0233,0.68,SOCIAL_MEDIA_MONITORING
SOC_000226,PERSON_0355,TalkStream,user_person_0355,2026-05-28 17:33:05,"New shop opening next week, everyone welcome.",,LOCATION_0272,0.59,SOCIAL_MEDIA_MONITORING
SOC_000227,PERSON_0576,PicWall,user_person_0576,2024-02-08 07:02:08,Traffic was terrible near the market today.,,LOCATION_0217,0.79,SOCIAL_MEDIA_MONITORING
SOC_000228,PERSON_0879,TalkStream,user_person_0879,2025-09-08 04:54:35,"Great weekend with family, back to work tomorrow.",,LOCATION_0207,0.56,SOCIAL_MEDIA_MONITORING
SOC_000229,PERSON_0311,ChirpNet,user_person_0311,2026-03-10 04:49:42,"New shop opening next week, everyone welcome.",,LOCATION_0108,0.53,SOCIAL_MEDIA_MONITORING
SOC_000230,PERSON_0189,TalkStream,user_person_0189,2024-04-14 11:23:09,Weather has been unusually warm this month.,,LOCATION_0120,0.5,SOCIAL_MEDIA_MONITORING
SOC_000231,PERSON_1011,PicWall,user_person_1011,2024-07-13 01:49:25,Happy to share we completed the delivery on time.,,LOCATION_0268,0.62,SOCIAL_MEDIA_MONITORING
SOC_000232,PERSON_1127,SnapCircle,user_person_1127,2024-02-06 12:48:53,Happy to share we completed the delivery on time.,,LOCATION_0139,0.74,SOCIAL_MEDIA_MONITORING
SOC_000233,PERSON_0259,SnapCircle,user_person_0259,2026-05-31 09:00:03,"Great weekend with family, back to work tomorrow.",,LOCATION_0050,0.6,SOCIAL_MEDIA_MONITORING
SOC_000234,PERSON_0721,SnapCircle,user_person_0721,2025-09-18 01:59:36,Happy to share we completed the delivery on time.,,LOCATION_0257,0.77,SOCIAL_MEDIA_MONITORING
SOC_000235,PERSON_0360,SnapCircle,user_person_0360,2025-02-28 23:10:37,Traffic was terrible near the market today.,,LOCATION_0100,0.42,SOCIAL_MEDIA_MONITORING
SOC_000236,PERSON_0215,SnapCircle,user_person_0215,2024-09-01 16:47:32,Weather has been unusually warm this month.,,LOCATION_0117,0.72,SOCIAL_MEDIA_MONITORING
SOC_000237,PERSON_0706,SnapCircle,user_person_0706,2025-11-17 20:41:52,Meeting postponed. Same place tomorrow.,PERSON_1033,LOCATION_0199,0.61,SOCIAL_MEDIA_MONITORING
SOC_000238,PERSON_0359,TalkStream,user_person_0359,2025-09-17 01:24:59,Traffic was terrible near the market today.,,LOCATION_0276,0.57,SOCIAL_MEDIA_MONITORING
SOC_000239,PERSON_1371,SnapCircle,user_person_1371,2024-09-15 15:29:20,"Great weekend with family, back to work tomorrow.",,LOCATION_0076,0.7,SOCIAL_MEDIA_MONITORING
SOC_000240,PERSON_0202,SnapCircle,user_person_0202,2026-01-23 09:00:53,"New shop opening next week, everyone welcome.",,LOCATION_0269,0.57,SOCIAL_MEDIA_MONITORING
SOC_000241,PERSON_0231,TalkStream,user_person_0231,2026-06-10 02:16:37,"New shop opening next week, everyone welcome.",,LOCATION_0265,0.57,SOCIAL_MEDIA_MONITORING
SOC_000242,PERSON_0819,SnapCircle,user_person_0819,2026-04-26 21:34:25,"New shop opening next week, everyone welcome.",,LOCATION_0035,0.74,SOCIAL_MEDIA_MONITORING
SOC_000243,PERSON_0449,SnapCircle,user_person_0449,2024-11-19 21:36:53,Happy to share we completed the delivery on time.,,LOCATION_0103,0.43,SOCIAL_MEDIA_MONITORING
SOC_000244,PERSON_1157,ConnectHub,user_person_1157,2025-04-18 05:30:49,Weather has been unusually warm this month.,,LOCATION_0244,0.56,SOCIAL_MEDIA_MONITORING
SOC_000245,PERSON_0825,ChirpNet,user_person_0825,2026-01-26 16:40:30,"Great weekend with family, back to work tomorrow.",,LOCATION_0204,0.47,SOCIAL_MEDIA_MONITORING
SOC_000246,PERSON_0363,PicWall,user_person_0363,2024-08-22 07:20:46,"Great weekend with family, back to work tomorrow.",,LOCATION_0173,0.5,SOCIAL_MEDIA_MONITORING
SOC_000247,PERSON_1217,ConnectHub,user_person_1217,2024-12-19 20:50:12,"Great weekend with family, back to work tomorrow.",,LOCATION_0104,0.74,SOCIAL_MEDIA_MONITORING
SOC_000248,PERSON_0608,TalkStream,user_person_0608,2025-10-14 16:16:21,"New shop opening next week, everyone welcome.",,LOCATION_0056,0.52,SOCIAL_MEDIA_MONITORING
SOC_000249,PERSON_1181,SnapCircle,user_person_1181,2024-10-22 08:11:47,Traffic was terrible near the market today.,,LOCATION_0262,0.78,SOCIAL_MEDIA_MONITORING
SOC_000250,PERSON_1196,ChirpNet,user_person_1196,2025-07-18 11:43:12,Happy to share we completed the delivery on time.,,LOCATION_0280,0.53,SOCIAL_MEDIA_MONITORING
SOC_000251,PERSON_0838,TalkStream,user_person_0838,2025-05-27 00:59:37,Traffic was terrible near the market today.,,LOCATION_0190,0.66,SOCIAL_MEDIA_MONITORING
SOC_000252,PERSON_0501,SnapCircle,user_person_0501,2024-09-26 14:51:18,"Great weekend with family, back to work tomorrow.",,LOCATION_0116,0.58,SOCIAL_MEDIA_MONITORING
SOC_000253,PERSON_0943,ChirpNet,user_person_0943,2025-04-14 19:58:31,Traffic was terrible near the market today.,,LOCATION_0181,0.53,SOCIAL_MEDIA_MONITORING
SOC_000254,PERSON_0688,TalkStream,user_person_0688,2025-04-07 21:16:28,Weather has been unusually warm this month.,,LOCATION_0223,0.51,SOCIAL_MEDIA_MONITORING
SOC_000255,PERSON_1155,PicWall,user_person_1155,2025-03-04 15:58:06,Weather has been unusually warm this month.,,LOCATION_0076,0.44,SOCIAL_MEDIA_MONITORING
SOC_000256,PERSON_0510,PicWall,user_person_0510,2026-01-19 11:54:32,Weather has been unusually warm this month.,,LOCATION_0297,0.79,SOCIAL_MEDIA_MONITORING
SOC_000257,PERSON_1175,PicWall,user_person_1175,2025-03-27 06:19:45,"New shop opening next week, everyone welcome.",,LOCATION_0206,0.66,SOCIAL_MEDIA_MONITORING
SOC_000258,PERSON_0941,ChirpNet,user_person_0941,2025-09-08 11:22:06,Traffic was terrible near the market today.,,LOCATION_0112,0.43,SOCIAL_MEDIA_MONITORING
SOC_000259,PERSON_0810,ChirpNet,user_person_0810,2025-12-01 06:49:38,"New shop opening next week, everyone welcome.",,LOCATION_0018,0.76,SOCIAL_MEDIA_MONITORING
SOC_000260,PERSON_0433,TalkStream,user_person_0433,2025-07-12 06:13:00,Weather has been unusually warm this month.,,LOCATION_0077,0.71,SOCIAL_MEDIA_MONITORING
SOC_000261,PERSON_0978,SnapCircle,user_person_0978,2024-10-02 05:17:33,"Great weekend with family, back to work tomorrow.",,LOCATION_0079,0.58,SOCIAL_MEDIA_MONITORING
SOC_000262,PERSON_0699,SnapCircle,user_person_0699,2026-03-19 05:56:53,"Plan is confirmed, let's proceed as talked about.",PERSON_0291,LOCATION_0195,0.58,SOCIAL_MEDIA_MONITORING
SOC_000263,PERSON_0392,ChirpNet,user_person_0392,2025-03-18 10:29:50,Weather has been unusually warm this month.,,LOCATION_0258,0.71,SOCIAL_MEDIA_MONITORING
SOC_000264,PERSON_1024,TalkStream,user_person_1024,2024-09-29 13:16:49,Weather has been unusually warm this month.,,LOCATION_0142,0.54,SOCIAL_MEDIA_MONITORING
SOC_000265,PERSON_1338,SnapCircle,user_person_1338,2025-10-01 07:37:24,Traffic was terrible near the market today.,,LOCATION_0080,0.72,SOCIAL_MEDIA_MONITORING
SOC_000266,PERSON_1203,ChirpNet,user_person_1203,2025-07-05 07:02:46,Happy to share we completed the delivery on time.,,LOCATION_0073,0.42,SOCIAL_MEDIA_MONITORING
SOC_000267,PERSON_1263,TalkStream,user_person_1263,2024-04-16 08:47:46,"Package ready, will hand it over as discussed.",,LOCATION_0263,0.54,SOCIAL_MEDIA_MONITORING
SOC_000268,PERSON_0222,ConnectHub,user_person_0222,2024-02-10 22:04:28,Weather has been unusually warm this month.,,LOCATION_0190,0.81,SOCIAL_MEDIA_MONITORING
SOC_000269,PERSON_0392,TalkStream,user_person_0392,2026-05-27 12:19:02,"New shop opening next week, everyone welcome.",,LOCATION_0208,0.47,SOCIAL_MEDIA_MONITORING
SOC_000270,PERSON_0621,PicWall,user_person_0621,2025-08-15 17:00:38,Happy to share we completed the delivery on time.,,LOCATION_0049,0.81,SOCIAL_MEDIA_MONITORING
SOC_000271,PERSON_1102,ChirpNet,user_person_1102,2024-11-21 17:45:35,Weather has been unusually warm this month.,,LOCATION_0253,0.61,SOCIAL_MEDIA_MONITORING
SOC_000272,PERSON_1249,PicWall,user_person_1249,2025-12-25 09:54:26,Weather has been unusually warm this month.,,LOCATION_0088,0.77,SOCIAL_MEDIA_MONITORING
SOC_000273,PERSON_0950,ConnectHub,user_person_0950,2026-04-18 05:40:50,Keep this between us for now.,,LOCATION_0109,0.77,SOCIAL_MEDIA_MONITORING
SOC_000274,PERSON_0996,ConnectHub,user_person_0996,2026-04-19 06:37:21,Traffic was terrible near the market today.,,LOCATION_0195,0.73,SOCIAL_MEDIA_MONITORING
SOC_000275,PERSON_1027,SnapCircle,user_person_1027,2024-03-23 23:16:05,"Great weekend with family, back to work tomorrow.",,LOCATION_0091,0.67,SOCIAL_MEDIA_MONITORING
SOC_000276,PERSON_0977,ConnectHub,user_person_0977,2025-03-04 21:17:24,Happy to share we completed the delivery on time.,,LOCATION_0140,0.68,SOCIAL_MEDIA_MONITORING
