call_id,timestamp,caller_phone_id,receiver_phone_id,duration_seconds,call_type,caller_tower_id,receiver_tower_id,source,confidence
CALL_000200,2025-12-06 01:38:23,PHONE_00413,PHONE_00367,165,missed,TOWER_0010,TOWER_0036,TELCO_A,0.96
CALL_000201,2026-06-25 04:33:44,PHONE_00413,PHONE_00367,248,missed,TOWER_0020,TOWER_0036,TELCO_B,0.88
CALL_000202,2024-04-09 17:34:06,PHONE_00413,PHONE_00367,14,incoming,TOWER_0060,TOWER_0036,TELCO_A,0.91
CALL_000203,2025-01-03 12:37:21,PHONE_00413,PHONE_00367,31,incoming,TOWER_0140,TOWER_0056,TELCO_B,0.92
CALL_000204,2025-02-18 08:46:00,PHONE_00440,PHONE_00294,185,outgoing,TOWER_0098,TOWER_0082,TELCO_B,0.85
CALL_000205,2026-04-17 23:03:41,PHONE_00440,PHONE_00294,461,outgoing,TOWER_0108,TOWER_0052,TELCO_A,0.88
CALL_000206,2024-06-01 23:22:36,PHONE_00440,PHONE_00294,24,incoming,TOWER_0098,TOWER_0012,TELCO_C,0.88
CALL_000207,2025-10-06 16:43:16,PHONE_00440,PHONE_00294,41,incoming,TOWER_0108,TOWER_0042,TELCO_A,0.89
CALL_000208,2025-09-24 10:46:19,PHONE_00440,PHONE_00294,20,outgoing,TOWER_0118,TOWER_0102,TELCO_C,0.93
CALL_000209,2024-08-12 22:04:12,PHONE_00440,PHONE_00294,58,incoming,TOWER_0068,TOWER_0002,TELCO_A,0.89
CALL_000210,2024-10-23 18:34:50,PHONE_00440,PHONE_00294,63,outgoing,TOWER_0038,TOWER_0102,TELCO_B,0.97
CALL_000211,2025-05-04 11:12:13,PHONE_00440,PHONE_00294,54,missed,TOWER_0078,TOWER_0072,TELCO_B,0.97
CALL_000212,2024-09-06 06:44:03,PHONE_00440,PHONE_00294,207,outgoing,TOWER_0118,TOWER_0002,TELCO_C,0.99
CALL_000213,2026-02-19 20:52:29,PHONE_00440,PHONE_00294,33,missed,TOWER_0068,TOWER_0082,TELCO_C,0.86
CALL_000214,2025-12-11 18:05:18,PHONE_00440,PHONE_00294,77,incoming,TOWER_0068,TOWER_0032,TELCO_A,0.86
CALL_000215,2026-03-27 00:25:09,PHONE_00440,PHONE_00294,120,missed,TOWER_0058,TOWER_0122,TELCO_C,0.94
CALL_000216,2026-01-08 05:01:13,PHONE_00440,PHONE_00294,491,outgoing,TOWER_0098,TOWER_0072,TELCO_C,0.86
CALL_000217,2026-03-30 08:34:45,PHONE_00440,PHONE_00294,172,outgoing,TOWER_0048,TOWER_0102,TELCO_A,0.9
CALL_000218,2024-12-29 03:08:31,PHONE_00440,PHONE_00294,81,incoming,TOWER_0098,TOWER_0022,TELCO_C,0.92
CALL_000219,2026-01-07 18:27:01,PHONE_00440,PHONE_00294,52,outgoing,TOWER_0068,TOWER_0122,TELCO_B,0.99
CALL_000220,2025-01-01 07:03:12,PHONE_00440,PHONE_00294,305,missed,TOWER_0038,TOWER_0032,TELCO_B,0.88
CALL_000221,2026-06-27 05:34:10,PHONE_00440,PHONE_00294,55,missed,TOWER_0128,TOWER_0042,TELCO_B,0.88
CALL_000222,2026-01-09 05:57:46,PHONE_00440,PHONE_00294,41,outgoing,TOWER_0098,TOWER_0132,TELCO_B,0.96
CALL_000223,2024-07-07 21:28:22,PHONE_00440,PHONE_00294,105,missed,TOWER_0068,TOWER_0112,TELCO_C,0.93
CALL_000224,2024-06-05 03:35:36,PHONE_00440,PHONE_00294,14,incoming,TOWER_0018,TOWER_0102,TELCO_C,0.88
CALL_000225,2024-10-29 19:56:03,PHONE_00440,PHONE_00294,100,incoming,TOWER_0048,TOWER_0062,TELCO_B,0.95
CALL_000226,2024-10-25 21:37:11,PHONE_00440,PHONE_00294,42,missed,TOWER_0018,TOWER_0062,TELCO_C,0.85
CALL_000227,2024-03-16 07:01:33,PHONE_00440,PHONE_00294,62,incoming,TOWER_0068,TOWER_0092,TELCO_A,0.98
CALL_000228,2025-05-18 08:30:06,PHONE_00440,PHONE_00294,24,missed,TOWER_0128,TOWER_0092,TELCO_A,0.98
CALL_000229,2024-10-17 11:48:02,PHONE_00445,PHONE_00673,29,missed,TOWER_0069,TOWER_0148,TELCO_B,0.86
CALL_000230,2026-04-11 06:53:55,PHONE_00445,PHONE_00673,13,missed,TOWER_0119,TOWER_0128,TELCO_B,0.9
CALL_000231,2025-05-21 11:36:29,PHONE_00445,PHONE_00673,95,outgoing,TOWER_0079,TOWER_0108,TELCO_A,0.85
CALL_000232,2024-09-11 13:14:47,PHONE_00445,PHONE_00673,28,missed,TOWER_0109,TOWER_0138,TELCO_B,0.85
CALL_000233,2024-09-20 09:33:24,PHONE_00445,PHONE_00673,64,outgoing,TOWER_0129,TOWER_0048,TELCO_B,0.87
CALL_000234,2025-05-12 00:48:35,PHONE_00445,PHONE_00673,644,outgoing,TOWER_0109,TOWER_0058,TELCO_A,0.91
CALL_000235,2025-05-31 02:44:08,PHONE_00445,PHONE_00673,124,missed,TOWER_0049,TOWER_0088,TELCO_C,0.92
CALL_000236,2025-05-02 01:21:16,PHONE_00445,PHONE_00673,60,missed,TOWER_0109,TOWER_0128,TELCO_B,0.96
CALL_000237,2025-06-16 23:32:05,PHONE_00445,PHONE_00673,13,incoming,TOWER_0029,TOWER_0148,TELCO_B,0.99
CALL_000238,2025-08-17 14:44:06,PHONE_00445,PHONE_00673,109,missed,TOWER_0129,TOWER_0118,TELCO_A,0.94
CALL_000239,2024-07-18 22:53:12,PHONE_00445,PHONE_00673,250,outgoing,TOWER_0099,TOWER_0148,TELCO_C,0.94
CALL_000240,2024-12-29 08:46:31,PHONE_00445,PHONE_00673,242,incoming,TOWER_0129,TOWER_0108,TELCO_C,0.86
CALL_000241,2024-12-10 20:17:31,PHONE_00445,PHONE_00673,55,incoming,TOWER_0009,TOWER_0148,TELCO_B,0.91
CALL_000242,2025-12-31 06:17:29,PHONE_00445,PHONE_00673,100,outgoing,TOWER_0029,TOWER_0048,TELCO_A,0.9
CALL_000243,2024-02-19 05:50:25,PHONE_00445,PHONE_00673,89,missed,TOWER_0049,TOWER_0008,TELCO_A,0.94
CALL_000244,2026-05-13 05:29:18,PHONE_00445,PHONE_00673,86,incoming,TOWER_0149,TOWER_0008,TELCO_B,0.96
CALL_000245,2025-04-05 08:19:06,PHONE_00445,PHONE_00673,49,missed,TOWER_0079,TOWER_0118,TELCO_A,0.98
CALL_000246,2026-01-12 01:53:20,PHONE_00445,PHONE_00673,144,outgoing,TOWER_0049,TOWER_0148,TELCO_A,0.92
CALL_000247,2024-04-19 23:22:46,PHONE_00371,PHONE_00611,166,outgoing,TOWER_0099,TOWER_0138,TELCO_A,0.89
CALL_000248,2024-09-21 12:46:21,PHONE_00371,PHONE_00611,118,missed,TOWER_0029,TOWER_0018,TELCO_A,0.88
CALL_000249,2024-08-31 02:08:10,PHONE_00371,PHONE_00611,54,missed,TOWER_0049,TOWER_0118,TELCO_C,0.9
CALL_000250,2026-04-04 14:46:33,PHONE_00371,PHONE_00611,37,incoming,TOWER_0119,TOWER_0088,TELCO_A,0.95
CALL_000251,2025-10-27 02:41:57,PHONE_00371,PHONE_00611,53,incoming,TOWER_0109,TOWER_0108,TELCO_C,0.88
CALL_000252,2024-04-26 23:44:40,PHONE_00371,PHONE_00611,140,missed,TOWER_0039,TOWER_0048,TELCO_C,0.97
CALL_000253,2025-02-12 16:53:22,PHONE_00371,PHONE_00611,335,outgoing,TOWER_0099,TOWER_0148,TELCO_C,0.91
CALL_000254,2025-01-08 09:41:23,PHONE_00371,PHONE_00611,54,missed,TOWER_0119,TOWER_0088,TELCO_A,0.89
CALL_000255,2024-10-04 11:47:57,PHONE_00371,PHONE_00611,16,missed,TOWER_0079,TOWER_0128,TELCO_C,0.95
CALL_000256,2024-09-02 21:32:42,PHONE_00371,PHONE_00611,197,outgoing,TOWER_0119,TOWER_0118,TELCO_A,0.91
CALL_000257,2025-03-15 10:28:15,PHONE_00371,PHONE_00611,148,outgoing,TOWER_0129,TOWER_0028,TELCO_A,0.91
CALL_000258,2025-02-07 01:00:21,PHONE_00371,PHONE_00611,177,missed,TOWER_0119,TOWER_0028,TELCO_C,0.96
CALL_000259,2025-12-27 16:29:31,PHONE_00371,PHONE_00611,67,incoming,TOWER_0149,TOWER_0068,TELCO_C,0.93
CALL_000260,2026-02-26 01:31:48,PHONE_00371,PHONE_00611,159,outgoing,TOWER_0019,TOWER_0008,TELCO_B,0.86
CALL_000261,2025-06-26 18:55:18,PHONE_00371,PHONE_00611,25,incoming,TOWER_0079,TOWER_0028,TELCO_C,0.94
CALL_000262,2025-07-21 04:44:19,PHONE_00371,PHONE_00611,90,incoming,TOWER_0059,TOWER_0078,TELCO_C,0.92
CALL_000263,2024-10-01 07:54:23,PHONE_00371,PHONE_00611,75,outgoing,TOWER_0139,TOWER_0028,TELCO_B,0.86
CALL_000264,2024-02-05 00:34:04,PHONE_00371,PHONE_00611,37,missed,TOWER_0139,TOWER_0128,TELCO_C,0.93
CALL_000265,2026-06-08 15:16:07,PHONE_00371,PHONE_00611,179,outgoing,TOWER_0099,TOWER_0108,TELCO_B,0.96
CALL_000266,2026-04-18 07:52:51,PHONE_00371,PHONE_00611,56,incoming,TOWER_0059,TOWER_0018,TELCO_A,0.87
CALL_000267,2026-01-14 05:34:16,PHONE_00371,PHONE_00611,212,missed,TOWER_0009,TOWER_0028,TELCO_A,0.89
CALL_000268,2024-10-20 09:00:07,PHONE_00371,PHONE_00611,103,outgoing,TOWER_0039,TOWER_0048,TELCO_C,0.93
CALL_000269,2024-07-03 07:42:15,PHONE_00371,PHONE_00611,39,outgoing,TOWER_0119,TOWER_0008,TELCO_B,0.9
CALL_000270,2025-03-24 04:53:06,PHONE_00371,PHONE_00611,48,outgoing,TOWER_0019,TOWER_0008,TELCO_C,0.9
CALL_000271,2024-03-21 04:51:32,PHONE_00371,PHONE_00611,68,missed,TOWER_0119,TOWER_0008,TELCO_C,0.86
CALL_000272,2024-04-05 08:41:54,PHONE_00371,PHONE_00611,132,incoming,TOWER_0039,TOWER_0138,TELCO_B,0.91
CALL_000273,2026-04-24 23:55:47,PHONE_00371,PHONE_00611,226,missed,TOWER_0069,TOWER_0098,TELCO_A,0.87
CALL_000274,2026-04-23 20:31:30,PHONE_00371,PHONE_00611,8,incoming,TOWER_0119,TOWER_0018,TELCO_C,0.92
CALL_000275,2024-06-05 17:21:01,PHONE_00371,PHONE_00611,54,missed,TOWER_0139,TOWER_0028,TELCO_C,0.89
CALL_000276,2024-12-09 20:22:07,PHONE_00371,PHONE_00611,55,incoming,TOWER_0099,TOWER_0038,TELCO_C,0.96
CALL_000277,2024-03-30 05:14:03,PHONE_00371,PHONE_00611,44,incoming,TOWER_0019,TOWER_0088,TELCO_C,0.85
CALL_000278,2026-02-25 00:02:20,PHONE_00371,PHONE_00611,16,outgoing,TOWER_0129,TOWER_0058,TELCO_B,0.91
CALL_000279,2025-03-12 07:12:43,PHONE_00371,PHONE_00611,115,missed,TOWER_0029,TOWER_0108,TELCO_A,0.93
CALL_000280,2024-06-13 00:41:21,PHONE_00371,PHONE_00611,17,incoming,TOWER_0089,TOWER_0118,TELCO_C,0.92
CALL_000281,2025-12-10 02:58:45,PHONE_00371,PHONE_00611,109,missed,TOWER_0149,TOWER_0058,TELCO_A,0.89
CALL_000282,2026-01-29 05:56:34,PHONE_01432,PHONE_00339,131,incoming,TOWER_0094,TOWER_0022,TELCO_B,0.85
CALL_000283,2024-01-15 09:19:43,PHONE_01432,PHONE_00339,430,outgoing,TOWER_0084,TOWER_0112,TELCO_C,0.91
CALL_000284,2026-04-02 18:51:24,PHONE_01432,PHONE_00339,103,missed,TOWER_0124,TOWER_0032,TELCO_A,0.87
CALL_000285,2024-01-11 16:10:59,PHONE_01432,PHONE_00339,19,incoming,TOWER_0054,TOWER_0082,TELCO_C,0.99
CALL_000286,2024-08-19 03:52:03,PHONE_01432,PHONE_00339,15,incoming,TOWER_0064,TOWER_0012,TELCO_C,0.97
CALL_000287,2025-04-10 11:29:47,PHONE_01432,PHONE_00339,135,outgoing,TOWER_0144,TOWER_0012,TELCO_C,0.97
CALL_000288,2025-09-17 12:27:01,PHONE_01432,PHONE_00339,51,missed,TOWER_0094,TOWER_0092,TELCO_A,0.94
CALL_000289,2025-09-30 14:36:49,PHONE_01432,PHONE_00339,139,incoming,TOWER_0074,TOWER_0102,TELCO_B,0.95
CALL_000290,2026-03-19 15:33:56,PHONE_01432,PHONE_00339,8,missed,TOWER_0004,TOWER_0032,TELCO_A,0.98
CALL_000291,2024-10-20 21:51:48,PHONE_01432,PHONE_00339,17,incoming,TOWER_0104,TOWER_0082,TELCO_A,0.85
CALL_000292,2024-03-13 14:39:25,PHONE_01432,PHONE_00339,147,incoming,TOWER_0134,TOWER_0052,TELCO_A,0.96
CALL_000293,2025-10-11 01:44:37,PHONE_01432,PHONE_00339,118,missed,TOWER_0054,TOWER_0102,TELCO_C,0.9
CALL_000294,2024-11-01 00:41:05,PHONE_01432,PHONE_00339,262,missed,TOWER_0134,TOWER_0012,TELCO_C,0.93
CALL_000295,2026-05-08 01:39:21,PHONE_01432,PHONE_00339,565,outgoing,TOWER_0084,TOWER_0002,TELCO_A,0.89
CALL_000296,2025-02-16 01:36:13,PHONE_01432,PHONE_00339,47,missed,TOWER_0024,TOWER_0022,TELCO_A,0.97
CALL_000297,2025-11-02 15:17:38,PHONE_01432,PHONE_00339,174,missed,TOWER_0004,TOWER_0012,TELCO_B,0.92
CALL_000298,2024-01-30 15:27:17,PHONE_01432,PHONE_00339,42,missed,TOWER_0074,TOWER_0072,TELCO_A,0.86
CALL_000299,2025-08-13 00:46:21,PHONE_01432,PHONE_00339,53,missed,TOWER_0014,TOWER_0032,TELCO_A,0.87
CALL_000300,2025-01-11 21:55:03,PHONE_01432,PHONE_00339,308,outgoing,TOWER_0124,TOWER_0072,TELCO_A,0.89
CALL_000301,2024-05-05 00:41:23,PHONE_01432,PHONE_00339,69,outgoing,TOWER_0084,TOWER_0022,TELCO_C,0.87
CALL_000302,2026-02-27 06:15:40,PHONE_01432,PHONE_00339,108,outgoing,TOWER_0104,TOWER_0122,TELCO_B,0.86
CALL_000303,2025-03-03 15:42:11,PHONE_01432,PHONE_00339,74,outgoing,TOWER_0044,TOWER_0092,TELCO_A,0.86
CALL_000304,2024-03-17 08:48:23,PHONE_01432,PHONE_00339,19,incoming,TOWER_0084,TOWER_0112,TELCO_C,0.92
CALL_000305,2026-03-15 22:00:42,PHONE_01432,PHONE_00339,384,missed,TOWER_0064,TOWER_0142,TELCO_A,0.96
CALL_000306,2025-09-20 06:09:53,PHONE_01432,PHONE_00339,119,missed,TOWER_0074,TOWER_0112,TELCO_A,0.87
CALL_000307,2026-02-03 07:17:25,PHONE_01432,PHONE_00339,37,incoming,TOWER_0004,TOWER_0132,TELCO_A,0.92
CALL_000308,2026-02-14 10:13:41,PHONE_01432,PHONE_00339,112,missed,TOWER_0124,TOWER_0122,TELCO_A,0.95
CALL_000309,2026-03-13 10:39:09,PHONE_01432,PHONE_00339,163,missed,TOWER_0054,TOWER_0042,TELCO_A,0.93
CALL_000310,2025-08-31 14:27:49,PHONE_01432,PHONE_00339,23,outgoing,TOWER_0114,TOWER_0072,TELCO_B,0.95
CALL_000311,2024-07-23 13:17:47,PHONE_00603,PHONE_01385,76,outgoing,TOWER_0057,TOWER_0020,TELCO_A,0.87
CALL_000312,2026-05-25 07:47:18,PHONE_00603,PHONE_01385,20,missed,TOWER_0037,TOWER_0020,TELCO_C,0.86
CALL_000313,2025-05-17 08:31:29,PHONE_00603,PHONE_01385,68,incoming,TOWER_0027,TOWER_0110,TELCO_C,0.87
CALL_000314,2025-11-10 08:50:05,PHONE_00603,PHONE_01385,32,outgoing,TOWER_0087,TOWER_0090,TELCO_C,0.92
CALL_000315,2026-03-31 05:12:40,PHONE_00603,PHONE_01385,33,outgoing,TOWER_0007,TOWER_0100,TELCO_A,0.88
CALL_000316,2025-10-31 20:15:25,PHONE_00603,PHONE_01385,16,incoming,TOWER_0137,TOWER_0070,TELCO_A,0.9
CALL_000317,2024-12-03 06:53:34,PHONE_00603,PHONE_01385,241,incoming,TOWER_0047,TOWER_0090,TELCO_A,0.93
CALL_000318,2026-06-27 10:18:06,PHONE_00603,PHONE_01385,238,outgoing,TOWER_0067,TOWER_0110,TELCO_B,0.93
CALL_000319,2025-07-18 16:18:53,PHONE_00603,PHONE_01385,35,incoming,TOWER_0137,TOWER_0130,TELCO_A,0.99
CALL_000320,2026-03-02 15:35:27,PHONE_00603,PHONE_01385,28,incoming,TOWER_0027,TOWER_0130,TELCO_A,0.99
CALL_000321,2025-05-13 20:17:20,PHONE_00603,PHONE_01385,69,missed,TOWER_0047,TOWER_0120,TELCO_A,0.88
CALL_000322,2026-02-09 19:21:26,PHONE_00603,PHONE_01385,63,missed,TOWER_0127,TOWER_0140,TELCO_A,0.94
CALL_000323,2025-04-13 08:03:14,PHONE_00603,PHONE_01385,345,incoming,TOWER_0077,TOWER_0050,TELCO_B,0.94
CALL_000324,2026-03-05 04:53:39,PHONE_00603,PHONE_01385,26,missed,TOWER_0027,TOWER_0110,TELCO_A,0.88
CALL_000325,2024-10-29 23:27:35,PHONE_00603,PHONE_01385,137,missed,TOWER_0147,TOWER_0100,TELCO_A,0.92
CALL_000326,2025-08-27 09:10:06,PHONE_00603,PHONE_01385,25,missed,TOWER_0137,TOWER_0100,TELCO_C,0.99
CALL_000327,2026-06-12 17:40:27,PHONE_00603,PHONE_01385,126,incoming,TOWER_0117,TOWER_0080,TELCO_B,0.87
CALL_000328,2024-10-10 05:13:55,PHONE_00603,PHONE_01385,190,outgoing,TOWER_0047,TOWER_0070,TELCO_C,0.88
CALL_000329,2025-11-24 08:44:46,PHONE_00603,PHONE_01385,7,outgoing,TOWER_0097,TOWER_0060,TELCO_A,0.85
CALL_000330,2024-08-02 17:12:29,PHONE_00603,PHONE_01385,92,missed,TOWER_0037,TOWER_0100,TELCO_B,0.89
CALL_000331,2025-02-11 11:04:33,PHONE_01114,PHONE_01421,48,incoming,TOWER_0010,TOWER_0107,TELCO_C,0.94
CALL_000332,2024-06-25 03:04:53,PHONE_01114,PHONE_01421,81,missed,TOWER_0090,TOWER_0107,TELCO_B,0.98
CALL_000333,2024-01-06 12:42:38,PHONE_01114,PHONE_01421,140,incoming,TOWER_0100,TOWER_0057,TELCO_A,0.97
CALL_000334,2024-02-11 21:49:32,PHONE_01114,PHONE_01421,220,incoming,TOWER_0080,TOWER_0007,TELCO_C,0.9
CALL_000335,2025-05-23 02:58:52,PHONE_01114,PHONE_01421,141,outgoing,TOWER_0070,TOWER_0147,TELCO_C,0.89
CALL_000336,2024-02-19 08:11:46,PHONE_01114,PHONE_01421,54,outgoing,TOWER_0080,TOWER_0117,TELCO_B,0.87
CALL_000337,2025-07-17 16:39:11,PHONE_01114,PHONE_01421,104,outgoing,TOWER_0020,TOWER_0017,TELCO_C,0.96
CALL_000338,2024-11-05 02:34:24,PHONE_01114,PHONE_01421,73,incoming,TOWER_0060,TOWER_0127,TELCO_A,0.94
CALL_000339,2025-02-23 04:45:45,PHONE_01114,PHONE_01421,83,missed,TOWER_0090,TOWER_0147,TELCO_C,0.95
CALL_000340,2024-08-26 19:05:30,PHONE_01114,PHONE_01421,109,incoming,TOWER_0140,TOWER_0127,TELCO_B,0.96
CALL_000341,2025-02-08 07:00:50,PHONE_01114,PHONE_01421,80,incoming,TOWER_0030,TOWER_0117,TELCO_A,0.95
CALL_000342,2024-08-29 14:45:01,PHONE_01114,PHONE_01421,43,outgoing,TOWER_0120,TOWER_0077,TELCO_C,0.9
CALL_000343,2026-05-09 11:01:08,PHONE_01114,PHONE_01421,10,outgoing,TOWER_0140,TOWER_0067,TELCO_A,0.95
CALL_000344,2025-11-01 21:04:33,PHONE_01114,PHONE_01421,34,incoming,TOWER_0050,TOWER_0137,TELCO_B,0.98
CALL_000345,2025-06-07 02:08:05,PHONE_01114,PHONE_01421,96,outgoing,TOWER_0060,TOWER_0047,TELCO_C,0.86
CALL_000346,2025-11-08 07:07:37,PHONE_01114,PHONE_01421,44,missed,TOWER_0150,TOWER_0047,TELCO_C,0.86
CALL_000347,2024-08-19 15:45:10,PHONE_01114,PHONE_01421,99,missed,TOWER_0050,TOWER_0077,TELCO_A,0.93
CALL_000348,2025-09-30 06:05:03,PHONE_01114,PHONE_01421,156,missed,TOWER_0090,TOWER_0147,TELCO_A,0.85
CALL_000349,2024-03-27 13:35:27,PHONE_01114,PHONE_01421,127,outgoing,TOWER_0150,TOWER_0097,TELCO_B,0.99
CALL_000350,2025-07-04 05:56:50,PHONE_01114,PHONE_01421,63,missed,TOWER_0040,TOWER_0067,TELCO_B,0.9
CALL_000351,2024-01-23 13:36:24,PHONE_01191,PHONE_00004,208,incoming,TOWER_0001,TOWER_0033,TELCO_A,0.98
CALL_000352,2026-04-10 01:35:12,PHONE_01191,PHONE_00004,19,incoming,TOWER_0131,TOWER_0083,TELCO_C,0.98
CALL_000353,2024-04-24 13:05:17,PHONE_01191,PHONE_00004,31,missed,TOWER_0131,TOWER_0083,TELCO_C,0.89
CALL_000354,2026-04-12 12:39:37,PHONE_01191,PHONE_00004,75,missed,TOWER_0031,TOWER_0073,TELCO_C,0.94
CALL_000355,2024-10-22 00:35:38,PHONE_01191,PHONE_00004,11,incoming,TOWER_0011,TOWER_0143,TELCO_A,0.92
CALL_000356,2025-01-20 22:07:45,PHONE_01191,PHONE_00004,34,incoming,TOWER_0121,TOWER_0063,TELCO_A,0.98
CALL_000357,2026-04-27 16:16:13,PHONE_01191,PHONE_00004,31,missed,TOWER_0041,TOWER_0133,TELCO_C,0.95
CALL_000358,2024-11-16 21:53:05,PHONE_01191,PHONE_00004,151,incoming,TOWER_0061,TOWER_0013,TELCO_B,0.89
CALL_000359,2024-05-08 00:25:08,PHONE_01191,PHONE_00004,152,missed,TOWER_0121,TOWER_0103,TELCO_A,0.94
CALL_000360,2025-08-24 04:56:20,PHONE_01191,PHONE_00004,33,outgoing,TOWER_0091,TOWER_0053,TELCO_C,0.88
CALL_000361,2025-03-27 20:01:10,PHONE_01191,PHONE_00004,33,missed,TOWER_0031,TOWER_0043,TELCO_C,0.98
CALL_000362,2025-03-03 15:00:33,PHONE_01191,PHONE_00004,108,incoming,TOWER_0031,TOWER_0003,TELCO_C,0.89
CALL_000363,2026-04-13 06:37:15,PHONE_01191,PHONE_00004,15,incoming,TOWER_0121,TOWER_0033,TELCO_C,0.93
CALL_000364,2024-12-19 12:24:38,PHONE_01191,PHONE_00004,49,missed,TOWER_0121,TOWER_0143,TELCO_A,0.98
CALL_000365,2024-04-07 17:49:51,PHONE_01191,PHONE_00004,132,incoming,TOWER_0061,TOWER_0113,TELCO_A,0.98
CALL_000366,2024-06-14 02:02:11,PHONE_01191,PHONE_00004,113,incoming,TOWER_0031,TOWER_0103,TELCO_C,0.87
CALL_000367,2025-06-02 19:37:04,PHONE_01191,PHONE_00004,164,missed,TOWER_0011,TOWER_0023,TELCO_A,0.91
CALL_000368,2024-04-08 05:56:58,PHONE_01191,PHONE_00004,39,missed,TOWER_0111,TOWER_0133,TELCO_C,0.92
CALL_000369,2024-01-23 09:48:44,PHONE_01191,PHONE_00004,24,incoming,TOWER_0021,TOWER_0143,TELCO_A,0.92
CALL_000370,2025-09-16 01:49:58,PHONE_01191,PHONE_00004,14,outgoing,TOWER_0041,TOWER_0123,TELCO_C,0.88
CALL_000371,2025-09-30 04:05:03,PHONE_01191,PHONE_00004,369,incoming,TOWER_0121,TOWER_0063,TELCO_B,0.87
CALL_000372,2025-04-14 12:19:27,PHONE_01191,PHONE_00004,134,incoming,TOWER_0011,TOWER_0143,TELCO_B,0.88
CALL_000373,2024-05-02 06:36:00,PHONE_01191,PHONE_00004,37,missed,TOWER_0071,TOWER_0033,TELCO_A,0.9
CALL_000374,2025-12-24 10:51:16,PHONE_01191,PHONE_00004,16,incoming,TOWER_0091,TOWER_0003,TELCO_B,0.86
CALL_000375,2026-05-11 22:03:50,PHONE_01191,PHONE_00004,68,missed,TOWER_0131,TOWER_0043,TELCO_A,0.87
CALL_000376,2024-06-18 21:08:43,PHONE_01191,PHONE_00004,83,missed,TOWER_0031,TOWER_0003,TELCO_B,0.86
CALL_000377,2024-01-12 19:00:35,PHONE_01191,PHONE_00004,44,outgoing,TOWER_0091,TOWER_0003,TELCO_A,0.91
CALL_000378,2024-02-22 00:28:59,PHONE_01272,PHONE_00565,117,missed,TOWER_0145,TOWER_0146,TELCO_A,0.86
CALL_000379,2025-09-01 14:39:27,PHONE_01272,PHONE_00565,35,outgoing,TOWER_0105,TOWER_0026,TELCO_A,0.9
CALL_000380,2026-05-29 23:38:19,PHONE_01272,PHONE_00565,376,outgoing,TOWER_0045,TOWER_0056,TELCO_C,0.88
CALL_000381,2024-04-14 07:32:26,PHONE_01272,PHONE_00565,163,missed,TOWER_0035,TOWER_0016,TELCO_C,0.91
CALL_000382,2024-07-12 04:33:32,PHONE_01272,PHONE_00565,219,outgoing,TOWER_0085,TOWER_0136,TELCO_A,0.87
CALL_000383,2024-06-22 00:44:05,PHONE_01272,PHONE_00565,85,missed,TOWER_0075,TOWER_0006,TELCO_B,0.91
CALL_000384,2025-03-16 08:13:23,PHONE_01272,PHONE_00565,273,outgoing,TOWER_0055,TOWER_0116,TELCO_B,0.99
CALL_000385,2026-03-30 03:25:09,PHONE_01272,PHONE_00565,157,missed,TOWER_0025,TOWER_0036,TELCO_C,0.91
CALL_000386,2026-03-17 05:09:04,PHONE_01272,PHONE_00565,96,missed,TOWER_0075,TOWER_0146,TELCO_C,0.93
CALL_000387,2026-05-22 01:12:13,PHONE_01272,PHONE_00565,18,incoming,TOWER_0025,TOWER_0146,TELCO_A,0.86
CALL_000388,2024-01-24 23:58:56,PHONE_01272,PHONE_00565,158,missed,TOWER_0005,TOWER_0106,TELCO_C,0.98
CALL_000389,2025-01-13 10:32:10,PHONE_01272,PHONE_00565,55,incoming,TOWER_0115,TOWER_0106,TELCO_A,0.86
CALL_000390,2024-08-05 13:01:06,PHONE_01272,PHONE_00565,71,outgoing,TOWER_0075,TOWER_0046,TELCO_B,0.88
CALL_000391,2026-05-02 07:07:17,PHONE_01272,PHONE_00565,20,incoming,TOWER_0145,TOWER_0136,TELCO_A,0.92
CALL_000392,2026-03-02 17:36:44,PHONE_01272,PHONE_00565,52,incoming,TOWER_0135,TOWER_0056,TELCO_C,0.96
CALL_000393,2024-03-13 13:24:06,PHONE_01272,PHONE_00565,23,missed,TOWER_0075,TOWER_0096,TELCO_A,0.91
CALL_000394,2025-07-10 03:30:43,PHONE_01272,PHONE_00565,16,outgoing,TOWER_0105,TOWER_0006,TELCO_C,0.89
CALL_000395,2025-06-19 15:41:52,PHONE_01272,PHONE_00565,109,missed,TOWER_0045,TOWER_0066,TELCO_A,0.86
CALL_000396,2025-11-15 12:55:00,PHONE_01272,PHONE_00565,34,incoming,TOWER_0015,TOWER_0056,TELCO_C,0.91
CALL_000397,2026-05-30 04:22:33,PHONE_01272,PHONE_00565,150,missed,TOWER_0115,TOWER_0126,TELCO_A,0.93
CALL_000398,2025-10-12 02:44:10,PHONE_01272,PHONE_00565,195,outgoing,TOWER_0025,TOWER_0066,TELCO_B,0.86
CALL_000399,2024-10-09 18:19:57,PHONE_01272,PHONE_00565,108,outgoing,TOWER_0045,TOWER_0136,TELCO_C,0.9
CALL_000400,2025-06-04 18:05:47,PHONE_01272,PHONE_00565,44,incoming,TOWER_0115,TOWER_0066,TELCO_A,0.98
CALL_000401,2025-06-06 01:38:32,PHONE_01272,PHONE_00565,27,incoming,TOWER_0005,TOWER_0026,TELCO_C,0.92
