location_event_id,timestamp,entity_type,entity_id,tower_id,location_id,source,accuracy,confidence
LOCEV_000199,2026-02-10 19:07:45,PHONE,PHONE_00263,TOWER_0095,LOCATION_0265,CDR_DERIVED,0.56,0.96
LOCEV_000200,2024-04-18 15:56:41,PHONE,PHONE_01128,TOWER_0088,LOCATION_0258,CDR_DERIVED,0.78,0.96
LOCEV_000201,2025-10-15 18:31:31,PHONE,PHONE_00732,TOWER_0087,LOCATION_0097,CDR_DERIVED,0.88,0.89
LOCEV_000202,2025-09-07 02:52:43,PHONE,PHONE_00943,TOWER_0021,LOCATION_0011,CDR_DERIVED,0.63,0.86
LOCEV_000203,2025-05-12 00:48:35,PHONE,PHONE_00445,TOWER_0109,LOCATION_0159,CDR_DERIVED,0.85,0.91
LOCEV_000204,2025-07-04 03:22:56,PHONE,PHONE_00995,TOWER_0075,LOCATION_0235,CDR_DERIVED,0.78,0.85
LOCEV_000205,2026-03-23 04:26:30,PHONE,PHONE_00156,TOWER_0011,LOCATION_0161,CDR_DERIVED,0.75,0.93
LOCEV_000206,2024-08-25 07:13:21,PHONE,PHONE_01661,TOWER_0057,LOCATION_0107,CDR_DERIVED,0.57,0.93
LOCEV_000207,2024-04-01 23:34:17,PHONE,PHONE_01979,TOWER_0025,LOCATION_0205,CDR_DERIVED,0.63,0.93
LOCEV_000208,2025-12-20 06:35:07,PHONE,PHONE_00388,TOWER_0023,LOCATION_0253,CDR_DERIVED,0.81,0.85
LOCEV_000209,2026-04-12 04:33:39,PHONE,PHONE_00884,TOWER_0075,LOCATION_0235,CDR_DERIVED,0.56,0.97
LOCEV_000210,2025-01-16 18:18:01,PHONE,PHONE_00067,TOWER_0031,LOCATION_0151,CDR_DERIVED,0.7,0.86
LOCEV_000211,2024-03-24 10:53:14,PHONE,PHONE_01551,TOWER_0100,LOCATION_0090,CDR_DERIVED,0.72,0.89
LOCEV_000212,2024-11-25 02:44:23,PHONE,PHONE_01347,TOWER_0013,LOCATION_0283,CDR_DERIVED,0.65,0.97
LOCEV_000213,2026-04-17 07:15:24,PHONE,PHONE_01255,TOWER_0084,LOCATION_0144,CDR_DERIVED,0.68,0.87
LOCEV_000214,2024-04-21 14:25:54,PHONE,PHONE_00624,TOWER_0055,LOCATION_0225,CDR_DERIVED,0.61,0.9
LOCEV_000215,2025-11-13 20:04:24,PHONE,PHONE_00230,TOWER_0089,LOCATION_0139,CDR_DERIVED,0.76,0.94
LOCEV_000216,2025-04-02 19:34:43,PHONE,PHONE_00725,TOWER_0105,LOCATION_0155,CDR_DERIVED,0.75,0.99
LOCEV_000217,2024-11-18 20:51:23,PHONE,PHONE_01170,TOWER_0117,LOCATION_0227,CDR_DERIVED,0.85,0.97
LOCEV_000218,2026-01-23 01:17:50,PHONE,PHONE_00873,TOWER_0122,LOCATION_0182,CDR_DERIVED,0.62,0.92
LOCEV_000219,2025-09-24 07:17:25,PHONE,PHONE_00105,TOWER_0111,LOCATION_0061,CDR_DERIVED,0.75,0.88
LOCEV_000220,2025-04-29 10:05:20,PHONE,PHONE_01443,TOWER_0085,LOCATION_0145,CDR_DERIVED,0.66,0.89
LOCEV_000221,2024-03-07 12:01:10,PHONE,PHONE_00559,TOWER_0060,LOCATION_0300,CDR_DERIVED,0.64,0.94
LOCEV_000222,2026-03-23 18:50:13,PHONE,PHONE_00008,TOWER_0087,LOCATION_0097,CDR_DERIVED,0.98,0.86
LOCEV_000223,2024-11-10 06:35:31,PHONE,PHONE_00884,TOWER_0075,LOCATION_0235,CDR_DERIVED,0.65,0.87
LOCEV_000224,2025-03-13 05:41:28,PHONE,PHONE_00822,TOWER_0008,LOCATION_0278,CDR_DERIVED,0.91,0.86
LOCEV_000225,2025-11-18 17:19:44,PHONE,PHONE_00376,TOWER_0056,LOCATION_0006,CDR_DERIVED,0.87,0.88
LOCEV_000226,2024-04-24 12:36:00,PHONE,PHONE_00529,TOWER_0106,LOCATION_0206,CDR_DERIVED,0.61,0.93
LOCEV_000227,2025-10-16 08:03:06,PHONE,PHONE_00522,TOWER_0125,LOCATION_0105,CDR_DERIVED,0.78,0.97
LOCEV_000228,2025-01-27 02:06:34,PHONE,PHONE_01617,TOWER_0108,LOCATION_0298,CDR_DERIVED,0.58,0.86
LOCEV_000229,2024-02-01 12:37:49,PHONE,PHONE_00772,TOWER_0064,LOCATION_0184,CDR_DERIVED,0.96,0.95
LOCEV_000230,2025-03-18 12:00:52,PHONE,PHONE_00252,TOWER_0142,LOCATION_0272,CDR_DERIVED,0.63,0.91
LOCEV_000231,2025-11-10 17:03:55,PHONE,PHONE_00704,TOWER_0139,LOCATION_0179,CDR_DERIVED,0.86,0.91
LOCEV_000232,2024-12-26 01:31:46,PHONE,PHONE_00500,TOWER_0026,LOCATION_0186,CDR_DERIVED,0.95,0.86
LOCEV_000233,2024-03-20 06:17:40,PHONE,PHONE_01003,TOWER_0004,LOCATION_0164,CDR_DERIVED,0.65,0.9
LOCEV_000234,2025-05-22 14:15:44,PHONE,PHONE_01762,TOWER_0140,LOCATION_0080,CDR_DERIVED,0.62,0.89
LOCEV_000235,2026-03-28 15:52:51,PHONE,PHONE_00940,TOWER_0033,LOCATION_0263,CDR_DERIVED,0.85,0.98
LOCEV_000236,2025-06-02 20:19:55,PHONE,PHONE_00430,TOWER_0131,LOCATION_0171,CDR_DERIVED,0.76,0.85
LOCEV_000237,2025-12-03 00:20:27,PHONE,PHONE_00479,TOWER_0054,LOCATION_0174,CDR_DERIVED,0.93,0.9
LOCEV_000238,2026-05-14 10:02:39,PHONE,PHONE_01825,TOWER_0003,LOCATION_0003,CDR_DERIVED,0.73,0.87
LOCEV_000239,2024-05-02 17:32:03,PHONE,PHONE_01987,TOWER_0067,LOCATION_0227,CDR_DERIVED,0.95,0.96
LOCEV_000240,2025-07-15 10:33:36,PHONE,PHONE_00306,TOWER_0031,LOCATION_0151,CDR_DERIVED,0.62,0.88
LOCEV_000241,2024-07-28 07:43:30,PHONE,PHONE_00741,TOWER_0055,LOCATION_0225,CDR_DERIVED,0.61,0.87
LOCEV_000242,2026-03-20 22:01:46,PHONE,PHONE_01554,TOWER_0041,LOCATION_0201,CDR_DERIVED,0.55,0.93
LOCEV_000243,2026-02-13 11:15:30,PHONE,PHONE_01788,TOWER_0032,LOCATION_0222,CDR_DERIVED,0.6,0.89
LOCEV_000244,2025-01-29 00:47:16,PHONE,PHONE_01802,TOWER_0072,LOCATION_0032,CDR_DERIVED,0.66,0.97
LOCEV_000245,2024-10-14 08:07:26,PHONE,PHONE_00621,TOWER_0089,LOCATION_0139,CDR_DERIVED,0.95,0.86
LOCEV_000246,2025-11-28 20:19:25,PHONE,PHONE_01017,TOWER_0012,LOCATION_0212,CDR_DERIVED,0.93,0.96
LOCEV_000247,2026-02-19 14:11:15,PHONE,PHONE_00842,TOWER_0091,LOCATION_0181,CDR_DERIVED,0.57,0.86
LOCEV_000248,2026-01-28 03:33:03,PHONE,PHONE_00269,TOWER_0098,LOCATION_0108,CDR_DERIVED,0.75,0.93
LOCEV_000249,2025-04-27 09:56:14,PHONE,PHONE_00290,TOWER_0125,LOCATION_0105,CDR_DERIVED,0.6,0.94
LOCEV_000250,2024-08-27 18:24:46,PHONE,PHONE_01183,TOWER_0008,LOCATION_0278,CDR_DERIVED,0.63,0.91
LOCEV_000251,2024-10-12 10:23:10,PHONE,PHONE_00530,TOWER_0087,LOCATION_0097,CDR_DERIVED,0.57,0.95
LOCEV_000252,2024-05-09 18:12:03,PHONE,PHONE_01523,TOWER_0105,LOCATION_0155,CDR_DERIVED,0.95,0.97
LOCEV_000253,2025-09-09 03:01:06,PHONE,PHONE_00154,TOWER_0089,LOCATION_0139,CDR_DERIVED,0.64,0.93
LOCEV_000254,2024-02-02 11:24:25,PHONE,PHONE_00005,TOWER_0101,LOCATION_0281,CDR_DERIVED,0.88,0.97
LOCEV_000255,2024-08-31 14:55:41,PHONE,PHONE_00839,TOWER_0076,LOCATION_0056,CDR_DERIVED,0.61,0.9
LOCEV_000256,2024-04-06 15:30:05,PHONE,PHONE_00668,TOWER_0085,LOCATION_0145,CDR_DERIVED,0.59,0.95
LOCEV_000257,2025-12-29 19:30:53,PHONE,PHONE_00889,TOWER_0033,LOCATION_0263,CDR_DERIVED,0.92,0.91
LOCEV_000258,2025-09-24 20:50:16,PHONE,PHONE_01822,TOWER_0112,LOCATION_0042,CDR_DERIVED,0.7,0.98
LOCEV_000259,2025-06-21 01:09:53,PHONE,PHONE_00204,TOWER_0083,LOCATION_0023,CDR_DERIVED,0.94,0.99
LOCEV_000260,2024-03-13 15:01:23,PHONE,PHONE_01677,TOWER_0034,LOCATION_0134,CDR_DERIVED,0.62,0.9
LOCEV_000261,2024-05-06 00:17:23,PHONE,PHONE_01193,TOWER_0054,LOCATION_0174,CDR_DERIVED,0.54,0.91
LOCEV_000262,2025-07-29 15:55:53,PHONE,PHONE_00354,TOWER_0077,LOCATION_0257,CDR_DERIVED,0.86,0.88
LOCEV_000263,2025-03-25 01:36:08,PHONE,PHONE_01256,TOWER_0018,LOCATION_0268,CDR_DERIVED,0.63,0.92
LOCEV_000264,2025-08-11 05:23:18,PHONE,PHONE_00961,TOWER_0007,LOCATION_0127,CDR_DERIVED,0.54,0.9
LOCEV_000265,2024-10-12 09:18:39,PHONE,PHONE_00755,TOWER_0070,LOCATION_0020,CDR_DERIVED,0.86,0.98
LOCEV_000266,2024-07-10 12:06:35,PHONE,PHONE_01351,TOWER_0035,LOCATION_0205,CDR_DERIVED,0.6,0.92
LOCEV_000267,2025-09-13 14:26:38,PHONE,PHONE_01558,TOWER_0023,LOCATION_0253,CDR_DERIVED,0.55,0.95
LOCEV_000268,2026-02-25 07:38:11,PHONE,PHONE_00591,TOWER_0108,LOCATION_0298,CDR_DERIVED,0.58,0.93
LOCEV_000269,2026-03-30 09:28:16,PHONE,PHONE_01922,TOWER_0061,LOCATION_0001,CDR_DERIVED,0.52,0.87
LOCEV_000270,2024-06-27 10:56:53,PHONE,PHONE_01797,TOWER_0036,LOCATION_0016,CDR_DERIVED,0.79,0.94
LOCEV_000271,2024-05-24 19:31:47,PHONE,PHONE_01786,TOWER_0133,LOCATION_0113,CDR_DERIVED,0.95,0.92
LOCEV_000272,2024-06-02 19:27:55,PHONE,PHONE_01423,TOWER_0067,LOCATION_0227,CDR_DERIVED,0.91,0.86
LOCEV_000273,2024-08-20 17:54:55,PHONE,PHONE_01313,TOWER_0067,LOCATION_0227,CDR_DERIVED,0.69,0.91
LOCEV_000274,2026-04-05 21:19:52,PHONE,PHONE_00385,TOWER_0083,LOCATION_0023,CDR_DERIVED,0.63,0.88
LOCEV_000275,2024-04-09 00:50:16,PHONE,PHONE_01100,TOWER_0099,LOCATION_0109,CDR_DERIVED,0.81,0.87
LOCEV_000276,2024-08-13 12:59:56,PHONE,PHONE_01775,TOWER_0103,LOCATION_0113,CDR_DERIVED,0.57,0.96
LOCEV_000277,2024-04-03 04:11:05,PHONE,PHONE_00692,TOWER_0087,LOCATION_0097,CDR_DERIVED,0.81,0.87
LOCEV_000278,2024-02-19 14:41:45,PHONE,PHONE_01551,TOWER_0010,LOCATION_0110,CDR_DERIVED,0.73,0.86
LOCEV_000279,2024-07-08 05:17:58,PHONE,PHONE_00806,TOWER_0035,LOCATION_0205,CDR_DERIVED,0.82,0.97
LOCEV_000280,2024-05-09 19:01:52,PHONE,PHONE_00527,TOWER_0105,LOCATION_0155,CDR_DERIVED,0.82,0.87
LOCEV_000281,2025-04-24 21:53:22,PHONE,PHONE_01431,TOWER_0066,LOCATION_0166,CDR_DERIVED,0.58,0.96
LOCEV_000282,2025-02-23 01:46:27,PHONE,PHONE_00684,TOWER_0083,LOCATION_0023,CDR_DERIVED,0.84,0.89
LOCEV_000283,2025-03-18 14:16:03,PHONE,PHONE_01272,TOWER_0065,LOCATION_0275,CDR_DERIVED,0.89,0.93
LOCEV_000284,2024-11-11 13:12:31,PHONE,PHONE_01391,TOWER_0109,LOCATION_0159,CDR_DERIVED,0.88,0.94
LOCEV_000285,2025-04-24 15:34:17,PHONE,PHONE_01035,TOWER_0076,LOCATION_0056,CDR_DERIVED,0.64,0.97
LOCEV_000286,2025-09-29 02:39:11,PHONE,PHONE_00412,TOWER_0085,LOCATION_0145,CDR_DERIVED,0.9,0.95
LOCEV_000287,2025-11-04 01:50:39,PHONE,PHONE_01833,TOWER_0072,LOCATION_0032,CDR_DERIVED,0.77,0.88
LOCEV_000288,2024-02-22 00:28:59,PHONE,PHONE_01272,TOWER_0145,LOCATION_0075,CDR_DERIVED,0.91,0.86
LOCEV_000289,2024-04-11 07:57:15,PHONE,PHONE_00240,TOWER_0022,LOCATION_0282,CDR_DERIVED,0.52,0.94
LOCEV_000290,2025-06-11 01:45:15,PHONE,PHONE_00573,TOWER_0089,LOCATION_0139,CDR_DERIVED,0.63,0.87
LOCEV_000291,2025-03-01 18:34:43,PHONE,PHONE_00580,TOWER_0054,LOCATION_0174,CDR_DERIVED,0.58,0.99
LOCEV_000292,2026-03-24 07:26:20,PHONE,PHONE_00887,TOWER_0084,LOCATION_0144,CDR_DERIVED,0.62,0.96
LOCEV_000293,2024-10-22 20:03:39,PHONE,PHONE_00305,TOWER_0028,LOCATION_0158,CDR_DERIVED,0.79,0.86
LOCEV_000294,2026-03-26 17:36:20,PHONE,PHONE_00484,TOWER_0082,LOCATION_0092,CDR_DERIVED,0.9,0.89
LOCEV_000295,2025-03-28 20:37:57,PHONE,PHONE_01764,TOWER_0106,LOCATION_0206,CDR_DERIVED,0.58,0.89
LOCEV_000296,2025-03-12 22:13:41,PHONE,PHONE_01574,TOWER_0120,LOCATION_0160,CDR_DERIVED,0.86,0.89
LOCEV_000297,2025-01-15 15:30:26,PHONE,PHONE_00163,TOWER_0087,LOCATION_0097,CDR_DERIVED,0.52,0.98
LOCEV_000298,2025-03-09 04:46:52,PHONE,PHONE_00873,TOWER_0132,LOCATION_0032,CDR_DERIVED,0.58,0.85
LOCEV_000299,2025-12-04 02:07:04,PHONE,PHONE_00971,TOWER_0125,LOCATION_0105,CDR_DERIVED,0.91,0.88
LOCEV_000300,2025-04-23 05:01:24,PHONE,PHONE_01094,TOWER_0020,LOCATION_0090,CDR_DERIVED,0.54,0.87
LOCEV_000301,2024-06-01 23:22:36,PHONE,PHONE_00440,TOWER_0098,LOCATION_0108,CDR_DERIVED,0.71,0.88
LOCEV_000302,2025-09-20 10:45:34,PHONE,PHONE_01099,TOWER_0141,LOCATION_0141,CDR_DERIVED,0.8,0.94
LOCEV_000303,2024-02-20 19:40:39,PHONE,PHONE_00654,TOWER_0124,LOCATION_0234,CDR_DERIVED,0.63,0.86
LOCEV_000304,2024-06-11 18:16:12,PHONE,PHONE_01927,TOWER_0061,LOCATION_0001,CDR_DERIVED,0.72,0.89
LOCEV_000305,2026-03-24 15:49:53,PHONE,PHONE_00989,TOWER_0007,LOCATION_0127,CDR_DERIVED,0.55,0.85
LOCEV_000306,2024-07-07 07:48:11,PHONE,PHONE_01275,TOWER_0006,LOCATION_0036,CDR_DERIVED,0.98,0.94
LOCEV_000307,2024-10-12 15:44:56,PHONE,PHONE_01220,TOWER_0097,LOCATION_0237,CDR_DERIVED,0.55,0.95
LOCEV_000308,2026-06-04 19:02:11,PHONE,PHONE_01205,TOWER_0069,LOCATION_0079,CDR_DERIVED,0.6,0.89
LOCEV_000309,2026-02-11 07:28:26,PHONE,PHONE_01072,TOWER_0073,LOCATION_0153,CDR_DERIVED,0.61,0.86
LOCEV_000310,2025-09-28 18:04:06,PHONE,PHONE_00562,TOWER_0094,LOCATION_0274,CDR_DERIVED,0.85,0.98
LOCEV_000311,2025-08-14 00:17:34,PHONE,PHONE_01331,TOWER_0023,LOCATION_0253,CDR_DERIVED,0.78,0.9
LOCEV_000312,2025-02-18 19:04:29,PHONE,PHONE_00046,TOWER_0024,LOCATION_0094,CDR_DERIVED,0.91,0.92
LOCEV_000313,2025-12-29 07:40:51,PHONE,PHONE_00377,TOWER_0048,LOCATION_0218,CDR_DERIVED,0.72,0.92
LOCEV_000314,2024-01-01 06:56:40,PHONE,PHONE_00353,TOWER_0128,LOCATION_0028,CDR_DERIVED,0.6,0.91
LOCEV_000315,2025-10-07 16:33:47,PHONE,PHONE_01357,TOWER_0086,LOCATION_0146,CDR_DERIVED,0.54,0.93
LOCEV_000316,2026-03-19 10:36:35,PHONE,PHONE_01584,TOWER_0095,LOCATION_0265,CDR_DERIVED,0.81,0.98
LOCEV_000317,2026-06-01 12:37:39,PHONE,PHONE_02011,TOWER_0066,LOCATION_0166,CDR_DERIVED,0.67,0.97
LOCEV_000318,2025-11-28 09:18:29,PHONE,PHONE_01716,TOWER_0111,LOCATION_0061,CDR_DERIVED,0.69,0.92
LOCEV_000319,2025-10-28 07:52:21,PHONE,PHONE_01443,TOWER_0125,LOCATION_0105,CDR_DERIVED,0.62,0.97
LOCEV_000320,2025-05-30 03:55:12,PHONE,PHONE_00601,TOWER_0127,LOCATION_0207,CDR_DERIVED,0.65,0.87
LOCEV_000321,2024-12-14 06:03:09,PHONE,PHONE_00835,TOWER_0006,LOCATION_0036,CDR_DERIVED,0.56,0.9
LOCEV_000322,2025-10-08 16:45:44,PHONE,PHONE_00887,TOWER_0004,LOCATION_0164,CDR_DERIVED,0.83,0.95
LOCEV_000323,2026-03-08 14:58:45,PHONE,PHONE_00292,TOWER_0041,LOCATION_0201,CDR_DERIVED,0.5,0.87
LOCEV_000324,2025-03-02 09:47:48,PHONE,PHONE_01131,TOWER_0006,LOCATION_0036,CDR_DERIVED,0.61,0.98
LOCEV_000325,2025-11-17 11:51:38,PHONE,PHONE_01075,TOWER_0089,LOCATION_0139,CDR_DERIVED,0.59,0.91
LOCEV_000326,2026-05-08 05:56:47,PHONE,PHONE_00007,TOWER_0083,LOCATION_0023,CDR_DERIVED,0.61,0.86
LOCEV_000327,2026-02-01 13:35:08,PHONE,PHONE_01030,TOWER_0006,LOCATION_0036,CDR_DERIVED,0.59,0.87
LOCEV_000328,2024-09-08 21:42:08,PHONE,PHONE_00497,TOWER_0045,LOCATION_0065,CDR_DERIVED,0.92,0.95
LOCEV_000329,2024-02-15 19:52:42,PHONE,PHONE_01476,TOWER_0018,LOCATION_0268,CDR_DERIVED,0.56,0.9
LOCEV_000330,2024-02-26 10:58:41,PHONE,PHONE_00495,TOWER_0009,LOCATION_0009,CDR_DERIVED,0.94,0.96
LOCEV_000331,2024-01-22 18:14:46,PHONE,PHONE_01435,TOWER_0030,LOCATION_0220,CDR_DERIVED,0.73,0.85
LOCEV_000332,2025-03-02 06:05:07,PHONE,PHONE_01150,TOWER_0019,LOCATION_0249,CDR_DERIVED,0.73,0.96
LOCEV_000333,2024-05-08 04:34:05,PHONE,PHONE_01283,TOWER_0032,LOCATION_0222,CDR_DERIVED,0.54,0.93
LOCEV_000334,2025-02-14 13:45:51,PHONE,PHONE_01811,TOWER_0145,LOCATION_0075,CDR_DERIVED,0.86,0.96
LOCEV_000335,2024-07-07 20:38:45,PHONE,PHONE_01468,TOWER_0123,LOCATION_0283,CDR_DERIVED,0.64,0.92
LOCEV_000336,2024-05-28 09:36:25,PHONE,PHONE_01216,TOWER_0049,LOCATION_0249,CDR_DERIVED,0.73,0.9
LOCEV_000337,2024-05-09 14:13:39,PHONE,PHONE_00029,TOWER_0018,LOCATION_0268,CDR_DERIVED,0.57,0.94
LOCEV_000338,2025-10-22 09:55:01,PHONE,PHONE_01646,TOWER_0012,LOCATION_0212,CDR_DERIVED,0.81,0.97
LOCEV_000339,2025-05-16 20:30:41,PHONE,PHONE_01470,TOWER_0049,LOCATION_0249,CDR_DERIVED,0.65,0.95
LOCEV_000340,2024-06-26 20:54:02,PHONE,PHONE_01058,TOWER_0061,LOCATION_0001,CDR_DERIVED,0.66,0.95
LOCEV_000341,2024-11-15 01:13:17,PHONE,PHONE_01978,TOWER_0147,LOCATION_0227,CDR_DERIVED,0.9,0.96
LOCEV_000342,2025-03-03 17:45:48,PHONE,PHONE_00675,TOWER_0149,LOCATION_0069,CDR_DERIVED,0.63,0.86
LOCEV_000343,2024-12-31 17:54:41,PHONE,PHONE_01168,TOWER_0039,LOCATION_0219,CDR_DERIVED,0.74,0.91
LOCEV_000344,2024-03-17 08:25:59,PHONE,PHONE_01244,TOWER_0025,LOCATION_0205,CDR_DERIVED,0.88,0.98
LOCEV_000345,2026-05-24 22:35:25,PHONE,PHONE_00104,TOWER_0143,LOCATION_0193,CDR_DERIVED,0.83,0.96
LOCEV_000346,2025-03-13 01:31:11,PHONE,PHONE_01040,TOWER_0066,LOCATION_0166,CDR_DERIVED,0.64,0.95
LOCEV_000347,2025-10-13 14:11:44,PHONE,PHONE_00414,TOWER_0005,LOCATION_0115,CDR_DERIVED,0.67,0.92
LOCEV_000348,2025-01-23 21:17:25,PHONE,PHONE_01633,TOWER_0057,LOCATION_0107,CDR_DERIVED,0.59,0.89
LOCEV_000349,2025-01-31 23:48:06,PHONE,PHONE_01166,TOWER_0104,LOCATION_0014,CDR_DERIVED,0.59,0.97
LOCEV_000350,2025-08-28 15:52:01,PHONE,PHONE_02017,TOWER_0150,LOCATION_0200,CDR_DERIVED,0.73,0.99
LOCEV_000351,2025-06-27 14:22:59,PHONE,PHONE_00618,TOWER_0107,LOCATION_0137,CDR_DERIVED,0.68,0.98
LOCEV_000352,2024-10-12 11:18:59,PHONE,PHONE_01986,TOWER_0093,LOCATION_0113,CDR_DERIVED,0.68,0.94
LOCEV_000353,2025-11-18 10:17:17,PHONE,PHONE_00576,TOWER_0147,LOCATION_0227,CDR_DERIVED,0.66,0.86
LOCEV_000354,2025-09-05 13:48:49,PHONE,PHONE_00794,TOWER_0119,LOCATION_0229,CDR_DERIVED,0.51,0.91
LOCEV_000355,2025-02-12 05:47:44,PHONE,PHONE_00441,TOWER_0102,LOCATION_0112,CDR_DERIVED,0.95,0.89
LOCEV_000356,2025-12-19 13:27:02,PHONE,PHONE_00250,TOWER_0014,LOCATION_0054,CDR_DERIVED,0.79,0.94
LOCEV_000357,2025-03-03 11:50:08,PHONE,PHONE_00230,TOWER_0109,LOCATION_0159,CDR_DERIVED,0.9,0.89
LOCEV_000358,2025-01-07 10:03:30,PHONE,PHONE_01322,TOWER_0149,LOCATION_0069,CDR_DERIVED,0.76,0.93
LOCEV_000359,2025-07-25 13:37:31,PHONE,PHONE_01378,TOWER_0132,LOCATION_0032,CDR_DERIVED,0.56,0.94
LOCEV_000360,2026-05-10 22:48:13,PHONE,PHONE_00356,TOWER_0065,LOCATION_0275,CDR_DERIVED,0.65,0.9
LOCEV_000361,2025-08-21 10:31:45,PHONE,PHONE_01337,TOWER_0013,LOCATION_0283,CDR_DERIVED,0.75,0.89
LOCEV_000362,2024-06-05 16:09:29,PHONE,PHONE_01049,TOWER_0129,LOCATION_0169,CDR_DERIVED,0.59,0.87
LOCEV_000363,2024-12-18 03:45:23,PHONE,PHONE_00850,TOWER_0107,LOCATION_0137,CDR_DERIVED,0.54,0.99
LOCEV_000364,2025-10-05 11:52:45,PHONE,PHONE_00205,TOWER_0012,LOCATION_0212,CDR_DERIVED,0.77,0.93
LOCEV_000365,2026-04-22 07:32:41,PHONE,PHONE_01443,TOWER_0025,LOCATION_0205,CDR_DERIVED,0.55,0.9
LOCEV_000366,2024-02-14 13:14:31,PHONE,PHONE_00806,TOWER_0045,LOCATION_0065,CDR_DERIVED,0.72,0.95
LOCEV_000367,2026-01-03 21:07:53,PHONE,PHONE_01690,TOWER_0051,LOCATION_0231,CDR_DERIVED,0.9,0.95
LOCEV_000368,2025-12-31 22:07:30,PHONE,PHONE_00265,TOWER_0063,LOCATION_0073,CDR_DERIVED,0.87,0.94
LOCEV_000369,2024-03-09 08:24:06,PHONE,PHONE_01241,TOWER_0073,LOCATION_0153,CDR_DERIVED,0.83,0.92
LOCEV_000370,2025-04-21 08:44:08,PHONE,PHONE_00133,TOWER_0047,LOCATION_0007,CDR_DERIVED,0.86,0.92
LOCEV_000371,2024-04-10 17:08:21,PHONE,PHONE_02019,TOWER_0063,LOCATION_0073,CDR_DERIVED,0.68,0.86
LOCEV_000372,2025-08-05 18:54:50,PHONE,PHONE_01940,TOWER_0133,LOCATION_0113,CDR_DERIVED,0.87,0.93
LOCEV_000373,2026-04-10 17:31:56,PHONE,PHONE_00837,TOWER_0095,LOCATION_0265,CDR_DERIVED,0.71,0.96
LOCEV_000374,2025-12-16 10:17:47,PHONE,PHONE_00636,TOWER_0029,LOCATION_0299,CDR_DERIVED,0.64,0.98
LOCEV_000375,2024-05-11 05:21:46,PHONE,PHONE_01336,TOWER_0089,LOCATION_0139,CDR_DERIVED,0.59,0.92
LOCEV_000376,2025-09-29 08:07:22,PHONE,PHONE_01685,TOWER_0013,LOCATION_0283,CDR_DERIVED,0.84,0.91
LOCEV_000377,2025-07-10 05:51:29,PHONE,PHONE_00539,TOWER_0020,LOCATION_0090,CDR_DERIVED,0.82,0.88
LOCEV_000378,2025-06-05 18:06:41,PHONE,PHONE_00368,TOWER_0019,LOCATION_0249,CDR_DERIVED,0.78,0.92
LOCEV_000379,2024-08-09 18:05:02,PHONE,PHONE_01977,TOWER_0109,LOCATION_0159,CDR_DERIVED,0.98,0.89
LOCEV_000380,2024-09-23 16:28:57,PHONE,PHONE_00761,TOWER_0128,LOCATION_0028,CDR_DERIVED,0.56,0.88
LOCEV_000381,2024-03-28 06:02:10,PHONE,PHONE_01358,TOWER_0054,LOCATION_0174,CDR_DERIVED,0.56,0.93
LOCEV_000382,2025-12-16 17:40:51,PHONE,PHONE_01509,TOWER_0067,LOCATION_0227,CDR_DERIVED,0.72,0.99
LOCEV_000383,2024-09-28 12:10:57,PHONE,PHONE_00270,TOWER_0101,LOCATION_0281,CDR_DERIVED,0.7,0.96
LOCEV_000384,2025-07-01 04:07:08,PHONE,PHONE_01950,TOWER_0079,LOCATION_0119,CDR_DERIVED,0.62,0.92
LOCEV_000385,2025-02-14 00:41:01,PHONE,PHONE_00762,TOWER_0111,LOCATION_0061,CDR_DERIVED,0.52,0.98
LOCEV_000386,2024-11-11 10:07:16,PHONE,PHONE_01343,TOWER_0019,LOCATION_0249,CDR_DERIVED,0.89,0.91
LOCEV_000387,2024-09-12 21:52:04,PHONE,PHONE_00615,TOWER_0106,LOCATION_0206,CDR_DERIVED,0.56,0.95
LOCEV_000388,2024-10-15 07:07:53,PHONE,PHONE_00693,TOWER_0098,LOCATION_0108,CDR_DERIVED,0.9,0.93
LOCEV_000389,2024-02-01 04:20:17,PHONE,PHONE_01282,TOWER_0009,LOCATION_0009,CDR_DERIVED,0.63,0.88
LOCEV_000390,2024-02-01 09:39:16,PHONE,PHONE_01869,TOWER_0064,LOCATION_0184,CDR_DERIVED,0.87,0.97
LOCEV_000391,2026-01-19 16:55:55,PHONE,PHONE_01231,TOWER_0088,LOCATION_0258,CDR_DERIVED,0.79,0.92
LOCEV_000392,2026-06-10 18:48:55,PHONE,PHONE_01884,TOWER_0104,LOCATION_0014,CDR_DERIVED,0.62,0.98
LOCEV_000393,2024-02-01 17:00:34,PHONE,PHONE_00335,TOWER_0015,LOCATION_0205,CDR_DERIVED,0.94,0.95
LOCEV_000394,2025-08-31 00:55:28,PHONE,PHONE_00560,TOWER_0083,LOCATION_0023,CDR_DERIVED,0.7,0.91
LOCEV_000395,2026-04-22 07:16:56,PHONE,PHONE_00038,TOWER_0022,LOCATION_0282,CDR_DERIVED,0.85,0.88
LOCEV_000396,2024-08-02 03:09:20,PHONE,PHONE_01991,TOWER_0009,LOCATION_0009,CDR_DERIVED,0.94,0.92
LOCEV_000397,2025-04-30 04:27:57,PHONE,PHONE_00684,TOWER_0063,LOCATION_0073,CDR_DERIVED,0.9,0.89
