relationship_id,source_entity_id,source_entity_type,target_entity_id,target_entity_type,relationship_type,first_seen,last_seen,frequency,confidence,source_record_id,evidence_count,ground_truth_status
REL_000125,PERSON_0454,PERSON,PERSON_0561,PERSON,CALLED,2024-07-13 19:57:35,2024-07-13 19:57:35,1,0.72,CDR_AGG_PERSON_0454_PERSON_0561,1,UNKNOWN
REL_000126,PERSON_1183,PERSON,PERSON_1246,PERSON,CALLED,2026-06-22 16:07:35,2026-06-22 16:07:35,1,0.76,CDR_AGG_PERSON_1183_PERSON_1246,1,LIKELY
REL_000127,PERSON_0092,PERSON,PERSON_0172,PERSON,CALLED,2025-08-16 15:16:07,2025-08-16 15:16:07,1,0.73,CDR_AGG_PERSON_0092_PERSON_0172,1,UNKNOWN
REL_000128,PERSON_0424,PERSON,PERSON_1042,PERSON,CALLED,2025-02-01 17:23:15,2025-02-01 17:23:15,1,0.47,CDR_AGG_PERSON_0424_PERSON_1042,1,UNKNOWN
REL_000129,PERSON_0283,PERSON,PERSON_0641,PERSON,CALLED,2026-03-04 13:57:48,2026-03-04 13:57:48,1,0.72,CDR_AGG_PERSON_0283_PERSON_0641,1,WEAK
REL_000130,PERSON_0128,PERSON,PERSON_0961,PERSON,CALLED,2024-08-25 07:13:21,2024-08-25 07:13:21,1,0.46,CDR_AGG_PERSON_0128_PERSON_0961,1,LIKELY
REL_000131,PERSON_0631,PERSON,PERSON_0807,PERSON,CALLED,2024-06-15 11:48:10,2024-06-15 11:48:10,1,0.5,CDR_AGG_PERSON_0631_PERSON_0807,1,LIKELY
REL_000132,PERSON_0484,PERSON,PERSON_0965,PERSON,CALLED,2024-03-16 16:15:43,2024-03-16 16:15:43,1,0.48,CDR_AGG_PERSON_0484_PERSON_0965,1,LIKELY
REL_000133,PERSON_0890,PERSON,PERSON_1033,PERSON,CALLED,2025-08-24 00:28:43,2025-08-24 00:28:43,1,0.58,CDR_AGG_PERSON_0890_PERSON_1033,1,UNKNOWN
REL_000134,PERSON_0964,PERSON,PERSON_1097,PERSON,CALLED,2024-09-25 15:26:53,2024-09-25 15:26:53,1,0.74,CDR_AGG_PERSON_0964_PERSON_1097,1,LIKELY
REL_000135,PERSON_1228,PERSON,PERSON_1482,PERSON,CALLED,2024-09-29 01:34:34,2024-09-29 01:34:34,1,0.81,CDR_AGG_PERSON_1228_PERSON_1482,1,UNKNOWN
REL_000136,PERSON_0538,PERSON,PERSON_0620,PERSON,CALLED,2024-06-16 14:03:40,2024-06-16 14:03:40,1,0.63,CDR_AGG_PERSON_0538_PERSON_0620,1,LIKELY
REL_000137,PERSON_1261,PERSON,PERSON_1449,PERSON,CALLED,2024-02-24 22:26:33,2024-02-24 22:26:33,1,0.58,CDR_AGG_PERSON_1261_PERSON_1449,1,UNKNOWN
REL_000138,PERSON_1384,PERSON,PERSON_1484,PERSON,CALLED,2024-09-06 12:30:34,2024-10-15 13:43:54,2,0.84,CDR_AGG_PERSON_1384_PERSON_1484,2,WEAK
REL_000139,PERSON_0456,PERSON,PERSON_0867,PERSON,CALLED,2024-02-26 08:16:18,2024-02-26 08:16:18,1,0.78,CDR_AGG_PERSON_0456_PERSON_0867,1,UNKNOWN
REL_000140,PERSON_0287,PERSON,PERSON_1132,PERSON,CALLED,2024-12-21 12:19:05,2024-12-21 12:19:05,1,0.61,CDR_AGG_PERSON_0287_PERSON_1132,1,UNKNOWN
REL_000141,PERSON_0519,PERSON,PERSON_1408,PERSON,CALLED,2024-04-07 01:43:45,2024-04-07 01:43:45,1,0.82,CDR_AGG_PERSON_0519_PERSON_1408,1,WEAK
REL_000142,PERSON_0646,PERSON,PERSON_0780,PERSON,CALLED,2025-04-13 09:38:01,2025-04-13 09:38:01,1,0.49,CDR_AGG_PERSON_0646_PERSON_0780,1,WEAK
REL_000143,PERSON_0397,PERSON,PERSON_1367,PERSON,CALLED,2024-04-14 16:08:39,2024-04-14 16:08:39,1,0.6,CDR_AGG_PERSON_0397_PERSON_1367,1,WEAK
REL_000144,PERSON_1050,PERSON,PERSON_1356,PERSON,CALLED,2024-03-18 08:27:40,2024-03-18 08:27:40,1,0.64,CDR_AGG_PERSON_1050_PERSON_1356,1,LIKELY
REL_000145,PERSON_0076,PERSON,PERSON_1112,PERSON,CALLED,2025-03-31 07:28:44,2025-03-31 07:28:44,1,0.62,CDR_AGG_PERSON_0076_PERSON_1112,1,LIKELY
REL_000146,PERSON_1085,PERSON,PERSON_1326,PERSON,CALLED,2025-03-21 08:06:25,2025-03-21 08:06:25,1,0.41,CDR_AGG_PERSON_1085_PERSON_1326,1,UNKNOWN
REL_000147,PERSON_0638,PERSON,PERSON_0824,PERSON,CALLED,2024-09-09 02:22:05,2024-09-09 02:22:05,1,0.53,CDR_AGG_PERSON_0638_PERSON_0824,1,WEAK
REL_000148,PERSON_0280,PERSON,PERSON_1454,PERSON,CALLED,2025-08-08 16:11:24,2025-08-08 16:11:24,1,0.57,CDR_AGG_PERSON_0280_PERSON_1454,1,LIKELY
REL_000149,PERSON_0748,PERSON,PERSON_1485,PERSON,CALLED,2026-03-02 17:17:38,2026-03-02 17:17:38,1,0.57,CDR_AGG_PERSON_0748_PERSON_1485,1,WEAK
REL_000150,PERSON_0610,PERSON,PERSON_0634,PERSON,CALLED,2025-11-05 15:20:48,2025-11-05 15:20:48,1,0.54,CDR_AGG_PERSON_0610_PERSON_0634,1,WEAK
REL_000151,PERSON_0323,PERSON,PERSON_1367,PERSON,CALLED,2025-08-17 03:59:10,2025-08-17 03:59:10,1,0.77,CDR_AGG_PERSON_0323_PERSON_1367,1,LIKELY
REL_000152,PERSON_0272,PERSON,PERSON_0556,PERSON,CALLED,2025-09-06 15:22:11,2025-09-06 15:22:11,1,0.51,CDR_AGG_PERSON_0272_PERSON_0556,1,UNKNOWN
REL_000153,PERSON_0210,PERSON,PERSON_1351,PERSON,CALLED,2025-05-07 09:25:00,2025-05-07 09:25:00,1,0.84,CDR_AGG_PERSON_0210_PERSON_1351,1,LIKELY
REL_000154,PERSON_0294,PERSON,PERSON_1474,PERSON,CALLED,2025-03-02 02:12:43,2025-03-02 02:12:43,1,0.41,CDR_AGG_PERSON_0294_PERSON_1474,1,LIKELY
REL_000155,PERSON_1171,PERSON,PERSON_1484,PERSON,CALLED,2024-11-06 17:59:20,2024-11-06 17:59:20,1,0.61,CDR_AGG_PERSON_1171_PERSON_1484,1,UNKNOWN
REL_000156,PERSON_0809,PERSON,PERSON_1464,PERSON,CALLED,2025-10-26 17:55:49,2025-10-26 17:55:49,1,0.68,CDR_AGG_PERSON_0809_PERSON_1464,1,WEAK
REL_000157,PERSON_0222,PERSON,PERSON_1499,PERSON,CALLED,2025-01-15 07:34:30,2025-01-15 07:34:30,1,0.57,CDR_AGG_PERSON_0222_PERSON_1499,1,UNKNOWN
REL_000158,PERSON_0601,PERSON,PERSON_1477,PERSON,CALLED,2025-05-30 03:55:12,2025-05-30 03:55:12,1,0.53,CDR_AGG_PERSON_0601_PERSON_1477,1,WEAK
REL_000159,PERSON_0076,PERSON,PERSON_1088,PERSON,CALLED,2026-01-19 04:16:22,2026-01-19 04:16:22,1,0.8,CDR_AGG_PERSON_0076_PERSON_1088,1,LIKELY
REL_000160,PERSON_0054,PERSON,PERSON_1234,PERSON,CALLED,2025-09-01 10:58:43,2025-09-01 10:58:43,1,0.82,CDR_AGG_PERSON_0054_PERSON_1234,1,LIKELY
REL_000161,PERSON_0193,PERSON,PERSON_1186,PERSON,CALLED,2025-10-28 02:40:53,2025-10-28 02:40:53,1,0.52,CDR_AGG_PERSON_0193_PERSON_1186,1,WEAK
REL_000162,PERSON_0163,PERSON,PERSON_1034,PERSON,CALLED,2024-11-17 10:24:59,2024-11-17 10:24:59,1,0.72,CDR_AGG_PERSON_0163_PERSON_1034,1,LIKELY
REL_000163,PERSON_0052,PERSON,PERSON_0488,PERSON,CALLED,2026-01-05 20:24:14,2026-01-05 20:24:14,1,0.72,CDR_AGG_PERSON_0052_PERSON_0488,1,WEAK
REL_000164,PERSON_0461,PERSON,PERSON_1318,PERSON,CALLED,2025-12-17 08:37:23,2026-03-15 09:59:30,2,0.57,CDR_AGG_PERSON_0461_PERSON_1318,2,UNKNOWN
REL_000165,PERSON_0602,PERSON,PERSON_1112,PERSON,CALLED,2024-08-11 03:59:29,2024-08-11 03:59:29,1,0.77,CDR_AGG_PERSON_0602_PERSON_1112,1,WEAK
REL_000166,PERSON_1149,PERSON,PERSON_1441,PERSON,CALLED,2026-04-01 04:02:23,2026-04-01 04:02:23,1,0.43,CDR_AGG_PERSON_1149_PERSON_1441,1,WEAK
REL_000167,PERSON_0172,PERSON,PERSON_1136,PERSON,CALLED,2024-02-15 18:32:19,2024-02-15 18:32:19,1,0.49,CDR_AGG_PERSON_0172_PERSON_1136,1,UNKNOWN
REL_000168,PERSON_0372,PERSON,PERSON_0437,PERSON,CALLED,2024-05-09 18:52:05,2024-05-09 18:52:05,1,0.82,CDR_AGG_PERSON_0372_PERSON_0437,1,WEAK
REL_000169,PERSON_0029,PERSON,PERSON_0601,PERSON,CALLED,2026-01-17 03:59:42,2026-01-17 03:59:42,1,0.42,CDR_AGG_PERSON_0029_PERSON_0601,1,WEAK
REL_000170,PERSON_0903,PERSON,PERSON_1025,PERSON,CALLED,2024-12-17 14:38:32,2024-12-17 14:38:32,1,0.44,CDR_AGG_PERSON_0903_PERSON_1025,1,UNKNOWN
REL_000171,PERSON_0679,PERSON,PERSON_1004,PERSON,CALLED,2025-05-31 04:14:41,2025-05-31 04:14:41,1,0.69,CDR_AGG_PERSON_0679_PERSON_1004,1,LIKELY
REL_000172,PERSON_0989,PERSON,PERSON_1065,PERSON,CALLED,2025-07-24 23:06:18,2026-03-05 10:51:21,2,0.4,CDR_AGG_PERSON_0989_PERSON_1065,2,WEAK
REL_000173,PERSON_0186,PERSON,PERSON_1328,PERSON,CALLED,2025-01-08 03:17:56,2025-01-08 03:17:56,1,0.41,CDR_AGG_PERSON_0186_PERSON_1328,1,WEAK
REL_000174,PERSON_0546,PERSON,PERSON_0905,PERSON,CALLED,2025-12-13 11:13:03,2026-05-11 13:59:46,2,0.59,CDR_AGG_PERSON_0546_PERSON_0905,2,WEAK
REL_000175,PERSON_0023,PERSON,PERSON_0604,PERSON,CALLED,2024-08-31 08:46:16,2024-08-31 08:46:16,1,0.4,CDR_AGG_PERSON_0023_PERSON_0604,1,UNKNOWN
REL_000176,PERSON_0117,PERSON,PERSON_0673,PERSON,CALLED,2024-05-29 12:10:27,2024-05-29 12:10:27,1,0.43,CDR_AGG_PERSON_0117_PERSON_0673,1,WEAK
REL_000177,PERSON_0340,PERSON,PERSON_1390,PERSON,CALLED,2025-07-25 09:52:45,2025-07-25 09:52:45,1,0.67,CDR_AGG_PERSON_0340_PERSON_1390,1,UNKNOWN
REL_000178,PERSON_1383,PERSON,PERSON_1438,PERSON,CALLED,2024-09-22 15:45:14,2024-09-22 15:45:14,1,0.5,CDR_AGG_PERSON_1383_PERSON_1438,1,LIKELY
REL_000179,PERSON_0727,PERSON,PERSON_1017,PERSON,CALLED,2024-03-16 08:08:00,2024-08-31 11:56:52,2,0.63,CDR_AGG_PERSON_0727_PERSON_1017,2,LIKELY
REL_000180,PERSON_0386,PERSON,PERSON_1438,PERSON,CALLED,2024-10-08 16:30:07,2024-10-08 16:30:07,1,0.62,CDR_AGG_PERSON_0386_PERSON_1438,1,UNKNOWN
REL_000181,PERSON_0809,PERSON,PERSON_0958,PERSON,CALLED,2025-12-14 20:04:45,2025-12-14 20:04:45,1,0.53,CDR_AGG_PERSON_0809_PERSON_0958,1,WEAK
REL_000182,PERSON_0041,PERSON,PERSON_1210,PERSON,CALLED,2024-05-26 18:18:58,2024-05-26 18:18:58,1,0.47,CDR_AGG_PERSON_0041_PERSON_1210,1,LIKELY
REL_000183,PERSON_0625,PERSON,PERSON_0902,PERSON,CALLED,2024-01-30 20:35:47,2024-01-30 20:35:47,1,0.81,CDR_AGG_PERSON_0625_PERSON_0902,1,WEAK
REL_000184,PERSON_0152,PERSON,PERSON_0538,PERSON,CALLED,2025-10-06 15:23:02,2025-10-06 15:23:02,1,0.52,CDR_AGG_PERSON_0152_PERSON_0538,1,LIKELY
REL_000185,PERSON_0093,PERSON,PERSON_0839,PERSON,CALLED,2026-02-16 01:51:49,2026-02-16 01:51:49,1,0.67,CDR_AGG_PERSON_0093_PERSON_0839,1,LIKELY
REL_000186,PERSON_0101,PERSON,PERSON_0372,PERSON,CALLED,2025-09-16 13:01:23,2025-09-16 13:01:23,1,0.73,CDR_AGG_PERSON_0101_PERSON_0372,1,WEAK
REL_000187,PERSON_0771,PERSON,PERSON_1255,PERSON,CALLED,2024-01-20 00:19:30,2024-01-20 00:19:30,1,0.65,CDR_AGG_PERSON_0771_PERSON_1255,1,UNKNOWN
REL_000188,PERSON_0464,PERSON,PERSON_0688,PERSON,CALLED,2025-05-28 11:30:31,2025-05-28 11:30:31,1,0.64,CDR_AGG_PERSON_0464_PERSON_0688,1,LIKELY
REL_000189,PERSON_0731,PERSON,PERSON_1074,PERSON,CALLED,2024-02-13 23:08:33,2024-02-13 23:08:33,1,0.62,CDR_AGG_PERSON_0731_PERSON_1074,1,WEAK
REL_000190,PERSON_0344,PERSON,PERSON_0449,PERSON,CALLED,2026-04-04 04:20:10,2026-04-04 04:20:10,1,0.7,CDR_AGG_PERSON_0344_PERSON_0449,1,WEAK
REL_000191,PERSON_0697,PERSON,PERSON_0994,PERSON,CALLED,2025-02-12 12:38:06,2025-02-12 12:38:06,1,0.69,CDR_AGG_PERSON_0697_PERSON_0994,1,LIKELY
REL_000192,PERSON_0003,PERSON,PERSON_0962,PERSON,CALLED,2026-04-25 00:54:04,2026-04-25 00:54:04,1,0.5,CDR_AGG_PERSON_0003_PERSON_0962,1,WEAK
REL_000193,PERSON_0598,PERSON,PERSON_1140,PERSON,CALLED,2025-03-10 13:34:21,2025-03-10 13:34:21,1,0.7,CDR_AGG_PERSON_0598_PERSON_1140,1,WEAK
REL_000194,PERSON_0049,PERSON,PERSON_0512,PERSON,CALLED,2026-03-28 15:36:06,2026-03-28 15:36:06,1,0.49,CDR_AGG_PERSON_0049_PERSON_0512,1,WEAK
REL_000195,PERSON_0241,PERSON,PERSON_0846,PERSON,CALLED,2025-06-24 03:49:47,2025-06-24 03:49:47,1,0.6,CDR_AGG_PERSON_0241_PERSON_0846,1,UNKNOWN
REL_000196,PERSON_0313,PERSON,PERSON_1355,PERSON,CALLED,2026-01-26 06:18:02,2026-01-26 06:18:02,1,0.78,CDR_AGG_PERSON_0313_PERSON_1355,1,UNKNOWN
REL_000197,PERSON_0706,PERSON,PERSON_0727,PERSON,CALLED,2025-06-11 06:10:03,2025-06-11 06:10:03,1,0.84,CDR_AGG_PERSON_0706_PERSON_0727,1,WEAK
REL_000198,PERSON_1360,PERSON,PERSON_1407,PERSON,CALLED,2025-08-02 15:39:15,2025-08-02 15:39:15,1,0.42,CDR_AGG_PERSON_1360_PERSON_1407,1,WEAK
REL_000199,PERSON_0517,PERSON,PERSON_0938,PERSON,CALLED,2024-04-10 17:41:54,2024-04-10 17:41:54,1,0.59,CDR_AGG_PERSON_0517_PERSON_0938,1,WEAK
REL_000200,PERSON_0519,PERSON,PERSON_0920,PERSON,CALLED,2026-06-01 14:04:10,2026-06-01 14:04:10,1,0.57,CDR_AGG_PERSON_0519_PERSON_0920,1,LIKELY
REL_000201,PERSON_1294,PERSON,PERSON_1482,PERSON,CALLED,2024-08-13 09:25:24,2024-08-13 09:25:24,1,0.79,CDR_AGG_PERSON_1294_PERSON_1482,1,WEAK
REL_000202,PERSON_0351,PERSON,PERSON_0365,PERSON,CALLED,2025-02-22 04:24:45,2025-02-22 04:24:45,1,0.47,CDR_AGG_PERSON_0351_PERSON_0365,1,WEAK
REL_000203,PERSON_0673,PERSON,PERSON_1026,PERSON,CALLED,2024-06-06 06:27:51,2024-06-06 06:27:51,1,0.72,CDR_AGG_PERSON_0673_PERSON_1026,1,WEAK
REL_000204,PERSON_1367,PERSON,PERSON_1413,PERSON,CALLED,2024-11-22 11:18:28,2024-11-22 11:18:28,1,0.52,CDR_AGG_PERSON_1367_PERSON_1413,1,WEAK
REL_000205,PERSON_0094,PERSON,PERSON_0538,PERSON,CALLED,2025-01-28 15:25:29,2025-01-28 15:25:29,1,0.49,CDR_AGG_PERSON_0094_PERSON_0538,1,WEAK
REL_000206,PERSON_0214,PERSON,PERSON_1221,PERSON,CALLED,2026-03-28 18:20:26,2026-03-28 18:20:26,1,0.77,CDR_AGG_PERSON_0214_PERSON_1221,1,WEAK
REL_000207,PERSON_0050,PERSON,PERSON_1336,PERSON,CALLED,2025-10-30 06:31:33,2025-10-30 06:31:33,1,0.8,CDR_AGG_PERSON_0050_PERSON_1336,1,LIKELY
REL_000208,PERSON_0713,PERSON,PERSON_0812,PERSON,CALLED,2025-10-27 23:35:28,2025-10-27 23:35:28,1,0.75,CDR_AGG_PERSON_0713_PERSON_0812,1,UNKNOWN
REL_000209,PERSON_0588,PERSON,PERSON_1445,PERSON,CALLED,2024-12-11 05:41:25,2024-12-11 05:41:25,1,0.7,CDR_AGG_PERSON_0588_PERSON_1445,1,WEAK
REL_000210,PERSON_0032,PERSON,PERSON_0595,PERSON,CALLED,2024-07-13 20:20:28,2024-07-13 20:20:28,1,0.52,CDR_AGG_PERSON_0032_PERSON_0595,1,UNKNOWN
REL_000211,PERSON_0185,PERSON,PERSON_1390,PERSON,CALLED,2026-03-11 19:07:57,2026-03-11 19:07:57,1,0.62,CDR_AGG_PERSON_0185_PERSON_1390,1,WEAK
REL_000212,PERSON_0072,PERSON,PERSON_0437,PERSON,CALLED,2025-05-16 23:17:06,2025-05-16 23:17:06,1,0.7,CDR_AGG_PERSON_0072_PERSON_0437,1,UNKNOWN
REL_000213,PERSON_0502,PERSON,PERSON_1166,PERSON,CALLED,2025-11-15 01:26:30,2025-11-15 01:26:30,1,0.49,CDR_AGG_PERSON_0502_PERSON_1166,1,WEAK
REL_000214,PERSON_0138,PERSON,PERSON_0445,PERSON,CALLED,2024-06-24 18:40:49,2024-06-24 18:40:49,1,0.5,CDR_AGG_PERSON_0138_PERSON_0445,1,WEAK
REL_000215,PERSON_1110,PERSON,PERSON_1122,PERSON,CALLED,2025-05-03 11:02:57,2025-05-03 11:02:57,1,0.83,CDR_AGG_PERSON_1110_PERSON_1122,1,LIKELY
REL_000216,PERSON_0174,PERSON,PERSON_1266,PERSON,CALLED,2024-03-12 22:04:58,2024-03-12 22:04:58,1,0.7,CDR_AGG_PERSON_0174_PERSON_1266,1,LIKELY
REL_000217,PERSON_1014,PERSON,PERSON_1386,PERSON,CALLED,2025-09-21 14:24:36,2025-09-21 14:24:36,1,0.5,CDR_AGG_PERSON_1014_PERSON_1386,1,UNKNOWN
REL_000218,PERSON_0535,PERSON,PERSON_0630,PERSON,CALLED,2024-04-23 18:13:56,2024-04-23 18:13:56,1,0.67,CDR_AGG_PERSON_0535_PERSON_0630,1,LIKELY
REL_000219,PERSON_0076,PERSON,PERSON_0759,PERSON,CALLED,2025-08-14 12:49:57,2025-08-14 12:49:57,1,0.51,CDR_AGG_PERSON_0076_PERSON_0759,1,UNKNOWN
REL_000220,PERSON_0817,PERSON,PERSON_1216,PERSON,CALLED,2025-03-27 05:22:24,2025-03-27 05:22:24,1,0.45,CDR_AGG_PERSON_0817_PERSON_1216,1,LIKELY
REL_000221,PERSON_0271,PERSON,PERSON_1432,PERSON,CALLED,2024-04-04 08:12:00,2024-04-04 08:12:00,1,0.81,CDR_AGG_PERSON_0271_PERSON_1432,1,WEAK
REL_000222,PERSON_0068,PERSON,PERSON_0185,PERSON,CALLED,2026-06-02 14:42:57,2026-06-02 14:42:57,1,0.68,CDR_AGG_PERSON_0068_PERSON_0185,1,WEAK
REL_000223,PERSON_0199,PERSON,PERSON_0889,PERSON,CALLED,2024-10-30 03:14:39,2024-10-30 03:14:39,1,0.45,CDR_AGG_PERSON_0199_PERSON_0889,1,LIKELY
REL_000224,PERSON_0922,PERSON,PERSON_1085,PERSON,CALLED,2025-01-23 18:18:20,2025-01-23 18:18:20,1,0.62,CDR_AGG_PERSON_0922_PERSON_1085,1,WEAK
REL_000225,PERSON_0565,PERSON,PERSON_0827,PERSON,CALLED,2026-04-03 07:39:18,2026-04-03 07:39:18,1,0.83,CDR_AGG_PERSON_0565_PERSON_0827,1,WEAK
REL_000226,PERSON_0514,PERSON,PERSON_1403,PERSON,CALLED,2025-06-13 05:35:21,2025-06-13 05:35:21,1,0.5,CDR_AGG_PERSON_0514_PERSON_1403,1,WEAK
REL_000227,PERSON_0800,PERSON,PERSON_1140,PERSON,CALLED,2025-02-15 12:25:49,2025-02-15 12:25:49,1,0.41,CDR_AGG_PERSON_0800_PERSON_1140,1,LIKELY
REL_000228,PERSON_0460,PERSON,PERSON_1068,PERSON,CALLED,2024-05-02 18:42:38,2024-05-02 18:42:38,1,0.61,CDR_AGG_PERSON_0460_PERSON_1068,1,LIKELY
REL_000229,PERSON_0193,PERSON,PERSON_0582,PERSON,CALLED,2026-04-17 18:10:06,2026-04-17 18:10:06,1,0.66,CDR_AGG_PERSON_0193_PERSON_0582,1,UNKNOWN
REL_000230,PERSON_0887,PERSON,PERSON_1315,PERSON,CALLED,2025-03-10 09:16:27,2025-03-10 09:16:27,1,0.47,CDR_AGG_PERSON_0887_PERSON_1315,1,LIKELY
REL_000231,PERSON_0216,PERSON,PERSON_1047,PERSON,CALLED,2025-06-29 21:13:45,2025-06-29 21:13:45,1,0.52,CDR_AGG_PERSON_0216_PERSON_1047,1,UNKNOWN
REL_000232,PERSON_0127,PERSON,PERSON_1179,PERSON,CALLED,2025-06-09 11:13:55,2025-06-09 11:13:55,1,0.79,CDR_AGG_PERSON_0127_PERSON_1179,1,LIKELY
REL_000233,PERSON_0049,PERSON,PERSON_0198,PERSON,CALLED,2026-06-03 02:29:21,2026-06-03 02:29:21,1,0.62,CDR_AGG_PERSON_0049_PERSON_0198,1,WEAK
REL_000234,PERSON_0415,PERSON,PERSON_0593,PERSON,CALLED,2025-08-14 04:27:54,2025-08-14 04:27:54,1,0.41,CDR_AGG_PERSON_0415_PERSON_0593,1,UNKNOWN
REL_000235,PERSON_0520,PERSON,PERSON_1369,PERSON,CALLED,2024-09-24 01:43:32,2024-09-24 01:43:32,1,0.42,CDR_AGG_PERSON_0520_PERSON_1369,1,WEAK
REL_000236,PERSON_0790,PERSON,PERSON_0839,PERSON,CALLED,2025-05-07 22:58:52,2025-05-07 22:58:52,1,0.84,CDR_AGG_PERSON_0790_PERSON_0839,1,LIKELY
REL_000237,PERSON_0076,PERSON,PERSON_0706,PERSON,CALLED,2026-05-23 19:32:50,2026-05-23 19:32:50,1,0.48,CDR_AGG_PERSON_0076_PERSON_0706,1,UNKNOWN
REL_000238,PERSON_0343,PERSON,PERSON_0731,PERSON,CALLED,2025-12-23 03:50:19,2025-12-23 03:50:19,1,0.62,CDR_AGG_PERSON_0343_PERSON_0731,1,UNKNOWN
REL_000239,PERSON_0475,PERSON,PERSON_0839,PERSON,CALLED,2025-02-26 15:23:36,2025-02-26 15:23:36,1,0.68,CDR_AGG_PERSON_0475_PERSON_0839,1,WEAK
REL_000240,PERSON_0831,PERSON,PERSON_1101,PERSON,CALLED,2024-12-12 12:59:54,2024-12-12 12:59:54,1,0.45,CDR_AGG_PERSON_0831_PERSON_1101,1,WEAK
REL_000241,PERSON_0099,PERSON,PERSON_0246,PERSON,CALLED,2026-06-19 21:05:27,2026-06-19 21:05:27,1,0.5,CDR_AGG_PERSON_0099_PERSON_0246,1,WEAK
REL_000242,PERSON_0118,PERSON,PERSON_1090,PERSON,CALLED,2026-01-27 01:51:22,2026-01-27 01:51:22,1,0.82,CDR_AGG_PERSON_0118_PERSON_1090,1,LIKELY
REL_000243,PERSON_0611,PERSON,PERSON_1425,PERSON,CALLED,2025-06-24 06:45:56,2025-06-24 06:45:56,1,0.8,CDR_AGG_PERSON_0611_PERSON_1425,1,WEAK
REL_000244,PERSON_0456,PERSON,PERSON_1166,PERSON,CALLED,2025-04-23 16:45:28,2025-04-23 16:45:28,1,0.48,CDR_AGG_PERSON_0456_PERSON_1166,1,LIKELY
REL_000245,PERSON_0280,PERSON,PERSON_1323,PERSON,CALLED,2025-06-28 03:50:54,2025-06-28 03:50:54,1,0.8,CDR_AGG_PERSON_0280_PERSON_1323,1,UNKNOWN
REL_000246,PERSON_1029,PERSON,PERSON_1243,PERSON,CALLED,2024-09-25 00:11:01,2024-09-25 00:11:01,1,0.75,CDR_AGG_PERSON_1029_PERSON_1243,1,WEAK
REL_000247,PERSON_1126,PERSON,PERSON_1335,PERSON,CALLED,2024-11-28 13:28:50,2024-11-28 13:28:50,1,0.74,CDR_AGG_PERSON_1126_PERSON_1335,1,LIKELY
REL_000248,PERSON_0898,PERSON,PERSON_1095,PERSON,CALLED,2025-07-20 13:53:33,2025-07-20 13:53:33,1,0.7,CDR_AGG_PERSON_0898_PERSON_1095,1,WEAK
REL_000249,PERSON_0741,PERSON,PERSON_0817,PERSON,CALLED,2024-02-26 09:19:38,2024-02-26 09:19:38,1,0.41,CDR_AGG_PERSON_0741_PERSON_0817,1,WEAK
REL_000250,PERSON_0385,PERSON,PERSON_1005,PERSON,CALLED,2024-08-09 09:10:19,2024-08-09 09:10:19,1,0.73,CDR_AGG_PERSON_0385_PERSON_1005,1,WEAK
REL_000251,PERSON_0954,PERSON,PERSON_1316,PERSON,CALLED,2026-06-17 09:48:16,2026-06-17 09:48:16,1,0.41,CDR_AGG_PERSON_0954_PERSON_1316,1,LIKELY
REL_000252,PERSON_0339,PERSON,PERSON_0538,PERSON,CALLED,2025-05-02 00:20:39,2025-05-02 00:20:39,1,0.54,CDR_AGG_PERSON_0339_PERSON_0538,1,UNKNOWN
REL_000253,PERSON_0173,PERSON,PERSON_0767,PERSON,CALLED,2025-12-29 04:48:55,2025-12-29 04:48:55,1,0.7,CDR_AGG_PERSON_0173_PERSON_0767,1,UNKNOWN
REL_000254,PERSON_0410,PERSON,PERSON_0759,PERSON,CALLED,2025-07-14 00:34:42,2025-07-14 00:34:42,1,0.74,CDR_AGG_PERSON_0410_PERSON_0759,1,LIKELY
REL_000255,PERSON_1171,PERSON,PERSON_1291,PERSON,CALLED,2026-04-14 15:36:07,2026-04-14 15:36:07,1,0.59,CDR_AGG_PERSON_1171_PERSON_1291,1,LIKELY
REL_000256,PERSON_0438,PERSON,PERSON_1256,PERSON,CALLED,2024-11-09 03:27:40,2024-11-09 03:27:40,1,0.76,CDR_AGG_PERSON_0438_PERSON_1256,1,UNKNOWN
REL_000257,PERSON_0443,PERSON,PERSON_1097,PERSON,CALLED,2024-04-13 13:50:42,2024-04-13 13:50:42,1,0.53,CDR_AGG_PERSON_0443_PERSON_1097,1,LIKELY
REL_000258,PERSON_1127,PERSON,PERSON_1474,PERSON,CALLED,2025-02-28 19:05:48,2025-02-28 19:05:48,1,0.8,CDR_AGG_PERSON_1127_PERSON_1474,1,UNKNOWN
REL_000259,PERSON_1097,PERSON,PERSON_1476,PERSON,CALLED,2025-01-12 06:08:30,2025-01-12 06:08:30,1,0.83,CDR_AGG_PERSON_1097_PERSON_1476,1,UNKNOWN
REL_000260,PERSON_0490,PERSON,PERSON_1284,PERSON,CALLED,2025-09-17 08:56:14,2025-09-17 08:56:14,1,0.73,CDR_AGG_PERSON_0490_PERSON_1284,1,UNKNOWN
REL_000261,PERSON_0060,PERSON,PERSON_0173,PERSON,CALLED,2026-03-20 06:11:53,2026-03-20 06:11:53,1,0.44,CDR_AGG_PERSON_0060_PERSON_0173,1,UNKNOWN
